################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.8075084789432695E-02 a      1040     0    52     1    20
 -4.2891477325008387E-01 a      1041     0    53     1     1
 -5.9339286519503633E-02 a      1042     0    53     1     2
  2.2366545560940523E-01 a      1043     0    53     1     3
  1.2089904388656683E-01 a      1044     0    53     1     4
  2.4503804383602421E-01 a      1045     0    53     1     5
  4.7497903687109888E-01 a      1046     0    53     1     6
  6.0313712585571388E-01 a      1047     0    53     1     7
 -2.1609458998934378E-02 a      1048     0    53     1     8
 -1.8143721555804448E-01 a      1049     0    53     1     9
 -3.3447389067011757E-01 a      1050     0    53     1    10
  3.1926139947674059E-01 a      1051     0    53     1    11
  2.9871788973414648E-01 a      1052     0    53     1    12
  2.6708264120317132E-01 a      1053     0    53     1    13
 -9.4402004220151270E-02 a      1054     0    53     1    14
  1.8877548352106416E-01 a      1055     0    53     1    15
  7.2785291026405949E-02 a      1056     0    53     1    16
 -4.6155252279357789E-01 a      1057     0    53     1    17
 -5.0870519268263226E-01 a      1058     0    53     1    18
 -4.9691985823911378E-02 a      1059     0    53     1    19
  3.9027803990667402E-02 a      1060     0    53     1    20
  2.3661759794124559E-02 a      1061     0    54     1     1
  1.8006678181053136E-02 a      1062     0    54     1     2
 -5.8855069207445668E-02 a      1063     0    54     1     3
  2.7061565610559218E-01 a      1064     0    54     1     4
 -2.3550933490202958E-01 a      1065     0    54     1     5
 -1.8437471792616514E-01 a      1066     0    54     1     6
 -5.6565503158843011E-01 a      1067     0    54     1     7
 -6.2940735787654287E-02 a      1068     0    54     1     8
 -2.0444016103007970E-01 a      1069     0    54     1     9
 -1.2073573960451831E-01 a      1070     0    54     1    10
 -2.1688953894225499E-01 a      1071     0    54     1    11
  1.8561115862111642E-02 a      1072     0    54     1    12
  1.8940958263581179E-01 a      1073     0    54     1    13
  2.2219317965454746E-01 a      1074     0    54     1    14
 -5.6874537496343650E-02 a      1075     0    54     1    15
 -2.1005181873032822E-01 a      1076     0    54     1    16
 -2.1869988641177185E-01 a      1077     0    54     1    17
  2.4350436078768578E-01 a      1078     0    54     1    18
  1.7622492546357879E-01 a      1079     0    54     1    19
  7.8694039559928389E-02 a      1080     0    54     1    20
  1.5705031141419637E-01 a      1081     0    55     1     1
 -1.2412979027582098E-01 a      1082     0    55     1     2
  3.1352263008932207E-01 a      1083     0    55     1     3
 -1.3150765178870299E-01 a      1084     0    55     1     4
 -4.5345516869279817E-02 a      1085     0    55     1     5
 -1.1014755105756557E-01 a      1086     0    55     1     6
  2.7438702223013073E-01 a      1087     0    55     1     7
 -8.7842895713307750E-02 a      1088     0    55     1     8
 -1.8507679415253941E-01 a      1089     0    55     1     9
 -3.2518560037070121E-01 a      1090     0    55     1    10
 -2.8442973281076578E-01 a      1091     0    55     1    11
  2.4939667948028835E-03 a      1092     0    55     1    12
 -2.2004007874068623E-01 a      1093     0    55     1    13
 -4.3463358736754981E-01 a      1094     0    55     1    14
 -2.3323541278160310E-02 a      1095     0    55     1    15
 -4.0974376411016047E-02 a      1096     0    55     1    16
 -1.2705471692602763E-01 a      1097     0    55     1    17
  6.3089560881010462E-02 a      1098     0    55     1    18
 -1.1540431980846516E-01 a      1099     0    55     1    19
  9.5161543463668355E-02 a      1100     0    55     1    20
 -3.9831582651453445E-01 a      1101     0    56     1     1
  2.8506444585530373E-02 a      1102     0    56     1     2
  2.9733616494119658E-01 a      1103     0    56     1     3
  4.3194163931345515E-02 a      1104     0    56     1     4
  7.5061064265476707E-02 a      1105     0    56     1     5
  5.2026024473162173E-02 a      1106     0    56     1     6
  6.4434526910434609E-01 a      1107     0    56     1     7
  1.3685052458481708E-01 a      1108     0    56     1     8
 -3.9453988825020786E-01 a      1109     0    56     1     9
 -2.2643521275142997E-01 a      1110     0    56     1    10
  4.1220381538315437E-01 a      1111     0    56     1    11
  2.5247218092887619E-01 a      1112     0    56     1    12
  1.7583451129378264E-01 a      1113     0    56     1    13
 -2.3891878521438112E-01 a      1114     0    56     1    14
  1.0600398752825613E-01 a      1115     0    56     1    15
  3.4395917836960624E-02 a      1116     0    56     1    16
 -2.2096629371942003E-01 a      1117     0    56     1    17
 -5.8607197638258746E-01 a      1118     0    56     1    18
 -1.0150440756459257E-01 a      1119     0    56     1    19
  1.8646139650878313E-01 a      1120     0    56     1    20
 -1.4876922510915949E-01 a      1121     0    57     1     1
 -1.4384240944324020E-01 a      1122     0    57     1     2
 -6.3252601328586033E-01 a      1123     0    57     1     3
 -1.3669492663283261E-01 a      1124     0    57     1     4
 -5.3377175344661687E-01 a      1125     0    57     1     5
  6.5827281708804988E-02 a      1126     0    57     1     6
 -1.7338335526011225E-01 a      1127     0    57     1     7
 -1.4579390552536131E-01 a      1128     0    57     1     8
 -1.1010845140892528E-01 a      1129     0    57     1     9
  3.8624567377285396E-01 a      1130     0    57     1    10
 -9.2153345677944420E-03 a      1131     0    57     1    11
 -2.8610795694473784E-01 a      1132     0    57     1    12
  4.5162329035728604E-01 a      1133     0    57     1    13
  4.4358475667795605E-01 a      1134     0    57     1    14
  9.4505547302859733E-02 a      1135     0    57     1    15
  1.6673767892323951E-01 a      1136     0    57     1    16
  6.7149462186586539E-01 a      1137     0    57     1    17
  7.6040147258973456E-02 a      1138     0    57     1    18
  1.6031728134415735E-01 a      1139     0    57     1    19
  2.8621881728292159E-01 a      1140     0    57     1    20
  1.1824392281020077E-01 a      1141     0    58     1     1
 -1.2670727336099369E-01 a      1142     0    58     1     2
  1.7166307648345788E-01 a      1143     0    58     1     3
 -1.1914675108147418E-01 a      1144     0    58     1     4
  1.5098677018883766E-02 a      1145     0    58     1     5
  2.2873350593300274E-02 a      1146     0    58     1     6
  2.9616455670463226E-01 a      1147     0    58     1     7
 -4.2055637261104600E-01 a      1148     0    58     1     8
  4.2704357129208020E-01 a      1149     0    58     1     9
 -2.9115825843825108E-02 a      1150     0    58     1    10
 -2.3529150073887536E-01 a      1151     0    58     1    11
  4.5818468856746675E-01 a      1152     0    58     1    12
 -4.7046158662384881E-02 a      1153     0    58     1    13
 -2.2953965986960367E-02 a      1154     0    58     1    14
  2.2331796189634584E-01 a      1155     0    58     1    15
  3.4398315926427214E-01 a      1156     0    58     1    16
 -1.6148461037313641E-01 a      1157     0    58     1    17
  4.0491875335267508E-01 a      1158     0    58     1    18
 -2.6298035243272411E-01 a      1159     0    58     1    19
 -8.4879732662845236E-02 a      1160     0    58     1    20
  2.0023225570563968E-01 a      1161     0    59     1     1
  2.1282209196460167E-01 a      1162     0    59     1     2
 -2.4191185230236062E-01 a      1163     0    59     1     3
 -1.0263447654580179E-01 a      1164     0    59     1     4
  3.2197898537016899E-02 a      1165     0    59     1     5
 -3.2653273182009901E-01 a      1166     0    59     1     6
  3.3331271445408700E-01 a      1167     0    59     1     7
 -2.7636716439246360E-02 a      1168     0    59     1     8
 -3.0014532861921062E-01 a      1169     0    59     1     9
 -3.0113763719151682E-01 a      1170     0    59     1    10
  1.5594777198909349E-01 a      1171     0    59     1    11
  1.3979062175692586E-01 a      1172     0    59     1    12
 -9.5060651218283498E-02 a      1173     0    59     1    13
 -1.7788949913102284E-01 a      1174     0    59     1    14
 -2.2920743931667251E-02 a      1175     0    59     1    15
  9.5327866950911583E-02 a      1176     0    59     1    16
 -4.5412677886380072E-02 a      1177     0    59     1    17
  1.6864043916422630E-01 a      1178     0    59     1    18
 -9.0617579952632199E-02 a      1179     0    59     1    19
 -1.3101244718477162E-01 a      1180     0    59     1    20
 -4.6986790655158134E-01 a      1181     0    60     1     1
 -7.2682036072213008E-01 a      1182     0    60     1     2
 -3.0075413348881103E-01 a      1183     0    60     1     3
 -5.5591794783803931E-02 a      1184     0    60     1     4
 -5.0063974547317780E-01 a      1185     0    60     1     5
  6.5560199549608122E-01 a      1186     0    60     1     6
 -6.2085837824782819E-01 a      1187     0    60     1     7
 -2.0132657560330601E-03 a      1188     0    60     1     8
  1.2402253868962294E+00 a      1189     0    60     1     9
  5.9999036494794822E-01 a      1190     0    60     1    10
  1.4295648770675745E-01 a      1191     0    60     1    11
  4.1303195689193516E-02 a      1192     0    60     1    12
  8.1307148234544813E-01 a      1193     0    60     1    13
  1.0126972105356427E+00 a      1194     0    60     1    14
  4.9000993928488767E-01 a      1195     0    60     1    15
  4.8607891140980020E-01 a      1196     0    60     1    16
  5.5706612604989891E-01 a      1197     0    60     1    17
  9.4022640321246997E-01 a      1198     0    60     1    18
  3.1208116365218370E-02 a      1199     0    60     1    19
  1.1021494820635480E-01 a      1200     0    60     1    20
  2.3130980612836047E-01 a      1201     0    61     1     1
 -1.2960190157319780E-02 a      1202     0    61     1     2
  2.4978001715522602E-01 a      1203     0    61     1     3
  1.1850964704259120E-01 a      1204     0    61     1     4
  1.9602388728202505E-01 a      1205     0    61     1     5
 -1.4800369110009895E-01 a      1206     0    61     1     6
  3.4161422244983097E-01 a      1207     0    61     1     7
 -1.3811304539961300E-01 a      1208     0    61     1     8
 -1.8192132311125808E-01 a      1209     0    61     1     9
 -5.6563431357092220E-01 a      1210     0    61     1    10
  1.0690191335266705E-01 a      1211     0    61     1    11
  5.1874183173205579E-01 a      1212     0    61     1    12
 -4.5390668861919758E-01 a      1213     0    61     1    13
 -5.4624824069527300E-01 a      1214     0    61     1    14
 -3.3392358434854726E-02 a      1215     0    61     1    15
  4.5845217555711207E-02 a      1216     0    61     1    16
 -5.2932847991742582E-01 a      1217     0    61     1    17
 -2.0770211353360396E-01 a      1218     0    61     1    18
  8.9462980874187269E-03 a      1219     0    61     1    19
 -3.2673793252827404E-02 a      1220     0    61     1    20
 -1.4388298147316902E-01 a      1221     0    62     1     1
  2.1928673623705877E-01 a      1222     0    62     1     2
  1.7638005937109819E-02 a      1223     0    62     1     3
  2.6756452039119061E-01 a      1224     0    62     1     4
 -1.8139087053685560E-01 a      1225     0    62     1     5
 -2.2200885768688575E-02 a      1226     0    62     1     6
  3.7237107566870270E-01 a      1227     0    62     1     7
 -1.4819943501738139E-01 a      1228     0    62     1     8
  1.1029079124425241E-01 a      1229     0    62     1     9
 -2.0240817271525757E-01 a      1230     0    62     1    10
 -1.8192013495686640E-01 a      1231     0    62     1    11
  1.2090447804162090E-01 a      1232     0    62     1    12
 -5.1358351261556717E-02 a      1233     0    62     1    13
 -1.9263166151132324E-01 a      1234     0    62     1    14
 -1.9089493876833036E-02 a      1235     0    62     1    15
  8.8789766560919969E-02 a      1236     0    62     1    16
 -9.7082010939286617E-02 a      1237     0    62     1    17
  1.2124944444149298E-01 a      1238     0    62     1    18
  8.8905236439122168E-02 a      1239     0    62     1    19
 -2.2506638283498470E-02 a      1240     0    62     1    20
 -2.6361194711168041E-03 a      1241     0    63     1     1
 -2.9148926292118221E-01 a      1242     0    63     1     2
  3.3591590011470912E-01 a      1243     0    63     1     3
  2.1734372493183951E-01 a      1244     0    63     1     4
  3.5663814727919940E-01 a      1245     0    63     1     5
  6.1315089849943251E-02 a      1246     0    63     1     6
  2.0404953764332982E-02 a      1247     0    63     1     7
  1.4050635318104196E-01 a      1248     0    63     1     8
 -8.0878876411621198E-02 a      1249     0    63     1     9
 -1.8812187824637058E-01 a      1250     0    63     1    10
  2.3442796602047930E-01 a      1251     0    63     1    11
  2.3768567017723333E-04 a      1252     0    63     1    12
  1.5836980380619717E-01 a      1253     0    63     1    13
 -3.8722100035402474E-01 a      1254     0    63     1    14
 -9.7443080407393096E-03 a      1255     0    63     1    15
 -1.1231070655180690E-01 a      1256     0    63     1    16
 -3.0203610723664071E-01 a      1257     0    63     1    17
  1.3367148030802473E-01 a      1258     0    63     1    18
 -1.3501869057948643E-01 a      1259     0    63     1    19
 -2.5330192380982730E-01 a      1260     0    63     1    20
  9.3430251324411920E-02 a      1261     0    64     1     1
  9.4153078027340048E-02 a      1262     0    64     1     2
  1.9819273638254134E-01 a      1263     0    64     1     3
 -1.1099493360166052E-01 a      1264     0    64     1     4
  8.1088609114381485E-04 a      1265     0    64     1     5
 -2.2861461929513677E-01 a      1266     0    64     1     6
  6.1590417831477173E-01 a      1267     0    64     1     7
 -2.0387636257202718E-01 a      1268     0    64     1     8
 -3.9479856006352937E-01 a      1269     0    64     1     9
 -3.0018298479695926E-01 a      1270     0    64     1    10
  1.7071494027362030E-01 a      1271     0    64     1    11
  1.1853665501504189E-01 a      1272     0    64     1    12
 -3.5949246144187458E-01 a      1273     0    64     1    13
 -3.4326796966076389E-01 a      1274     0    64     1    14
  1.4610454363543274E-01 a      1275     0    64     1    15
 -1.0811571097498118E-01 a      1276     0    64     1    16
 -3.6689878494548733E-01 a      1277     0    64     1    17
 -3.2819132376303356E-01 a      1278     0    64     1    18
 -1.0833870188574855E-01 a      1279     0    64     1    19
 -3.0901079741220396E-02 a      1280     0    64     1    20
  8.5102242846744183E-02 a      1281     0    65     1     1
  5.9381463752811545E-02 a      1282     0    65     1     2
 -3.1158801657208485E-01 a      1283     0    65     1     3
  1.8318746401607885E-01 a      1284     0    65     1     4
 -2.2725179531764989E-01 a      1285     0    65     1     5
  1.1669724037264685E-01 a      1286     0    65     1     6
  1.2518608973066181E-01 a      1287     0    65     1     7
  2.0984835085870387E-03 a      1288     0    65     1     8
  1.4234150732924999E-02 a      1289     0    65     1     9
  3.8302531817109488E-03 a      1290     0    65     1    10
 -1.4867466291651824E-01 a      1291     0    65     1    11
  1.0274015733238000E-01 a      1292     0    65     1    12
 -9.2407469504740700E-02 a      1293     0    65     1    13
 -5.3578984257262825E-02 a      1294     0    65     1    14
  3.6709561155966680E-01 a      1295     0    65     1    15
 -1.7549254579057996E-02 a      1296     0    65     1    16
 -4.8167486091238984E-02 a      1297     0    65     1    17
 -8.6923365834077324E-02 a      1298     0    65     1    18
 -2.9597521643098901E-01 a      1299     0    65     1    19
  9.9330516637423497E-02 a      1300     0    65     1    20
 -8.2632106373233982E-02 a      1301     0    66     1     1
 -8.7828902480184531E-02 a      1302     0    66     1     2
  4.4609206569396403E-01 a      1303     0    66     1     3
  1.1606871192071291E-01 a      1304     0    66     1     4
  4.0462448579782545E-03 a      1305     0    66     1     5
 -1.3627017342458342E-01 a      1306     0    66     1     6
 -3.9510899653527616E-02 a      1307     0    66     1     7
 -1.5454085272920029E-01 a      1308     0    66     1     8
 -2.7682784003377658E-01 a      1309     0    66     1     9
 -1.4415414151899825E-01 a      1310     0    66     1    10
  5.1417443413285462E-02 a      1311     0    66     1    11
 -7.2372625754160744E-02 a      1312     0    66     1    12
 -4.3650650540079529E-02 a      1313     0    66     1    13
 -3.8344916538302887E-01 a      1314     0    66     1    14
 -1.4407753404242132E-02 a      1315     0    66     1    15
  1.2575118981777544E-01 a      1316     0    66     1    16
 -2.9269773594988957E-01 a      1317     0    66     1    17
 -1.8897368419881089E-01 a      1318     0    66     1    18
 -1.3249791605074001E-03 a      1319     0    66     1    19
 -1.8716887044005925E-01 a      1320     0    66     1    20
 -5.0590610638040705E-02 a      1321     0    67     1     1
  1.9084858249524053E-01 a      1322     0    67     1     2
  1.8638075566440834E-01 a      1323     0    67     1     3
  1.5302831384057106E-01 a      1324     0    67     1     4
  7.5581317452154073E-02 a      1325     0    67     1     5
  3.3946403602960522E-02 a      1326     0    67     1     6
  1.6290065999396341E-01 a      1327     0    67     1     7
 -2.5849458804157655E-01 a      1328     0    67     1     8
 -1.9571561360628831E-01 a      1329     0    67     1     9
 -3.0222610201076883E-01 a      1330     0    67     1    10
 -1.2233175854796362E-01 a      1331     0    67     1    11
 -1.6352762835049681E-01 a      1332     0    67     1    12
 -4.0245809202066812E-01 a      1333     0    67     1    13
 -2.0527661457975258E-01 a      1334     0    67     1    14
 -3.6452034337508121E-01 a      1335     0    67     1    15
 -1.4568690695066810E-01 a      1336     0    67     1    16
 -5.8753504744152996E-01 a      1337     0    67     1    17
  3.8075576744412899E-02 a      1338     0    67     1    18
 -4.8954309571401761E-02 a      1339     0    67     1    19
 -2.6247359491710848E-01 a      1340     0    67     1    20
  1.0469643861164026E-01 a      1341     0    68     1     1
  3.1785277382305334E-02 a      1342     0    68     1     2
  4.2398071737671905E-01 a      1343     0    68     1     3
 -5.4600723745146615E-02 a      1344     0    68     1     4
  8.2456306901094223E-01 a      1345     0    68     1     5
 -6.7211151635107069E-01 a      1346     0    68     1     6
  7.3125065482475504E-01 a      1347     0    68     1     7
  2.0007510688752883E-01 a      1348     0    68     1     8
 -7.8692176505207365E-02 a      1349     0    68     1     9
 -7.4870480966813890E-01 a      1350     0    68     1    10
  2.8156091361022895E-01 a      1351     0    68     1    11
  3.9608497085164528E-02 a      1352     0    68     1    12
 -4.4475942549335501E-01 a      1353     0    68     1    13
 -8.8190384747375661E-01 a      1354     0    68     1    14
 -1.4970873269007071E-01 a      1355     0    68     1    15
  2.6224249078722891E-02 a      1356     0    68     1    16
 -5.1181755964532172E-01 a      1357     0    68     1    17
 -1.8429900911452651E-01 a      1358     0    68     1    18
 -6.8965235517983936E-01 a      1359     0    68     1    19
 -8.7417291953421669E-02 a      1360     0    68     1    20
  1.1980940954813166E-01 a      1361     0    69     1     1
  1.7925878962039588E-01 a      1362     0    69     1     2
  1.0998320009652771E-01 a      1363     0    69     1     3
 -3.5054186191366146E-02 a      1364     0    69     1     4
 -2.4280337830759247E-01 a      1365     0    69     1     5
 -1.2793794301771275E-01 a      1366     0    69     1     6
  4.0342216408633852E-01 a      1367     0    69     1     7
 -2.7221578225514503E-02 a      1368     0    69     1     8
 -2.3426641939426707E-01 a      1369     0    69     1     9
 -4.3569259340439086E-02 a      1370     0    69     1    10
  1.4396608567132366E-01 a      1371     0    69     1    11
  3.7242490940460415E-01 a      1372     0    69     1    12
 -1.4820473949778631E-01 a      1373     0    69     1    13
 -4.5108847040386046E-01 a      1374     0    69     1    14
  3.9370376044891374E-02 a      1375     0    69     1    15
  1.4178147116609052E-01 a      1376     0    69     1    16
  1.7066706301518200E-01 a      1377     0    69     1    17
 -2.2737406487353878E-01 a      1378     0    69     1    18
 -5.3817003411162662E-02 a      1379     0    69     1    19
  2.1507952694714885E-01 a      1380     0    69     1    20
  5.4569164521214589E-02 a      1381     0    70     1     1
 -2.1887539140410595E-01 a      1382     0    70     1     2
 -1.9802581529169530E-01 a      1383     0    70     1     3
  5.2131098992325667E-02 a      1384     0    70     1     4
 -3.7541844499465921E-01 a      1385     0    70     1     5
  7.9823065177479099E-02 a      1386     0    70     1     6
  2.0933084773833458E-03 a      1387     0    70     1     7
 -1.4738738399507817E-01 a      1388     0    70     1     8
 -4.4784304213409681E-01 a      1389     0    70     1     9
 -2.1703219261670637E-01 a      1390     0    70     1    10
 -6.1566961151588946E-02 a      1391     0    70     1    11
 -2.6958300767444085E-02 a      1392     0    70     1    12
 -3.2073398320741013E-02 a      1393     0    70     1    13
 -8.9869344862842718E-03 a      1394     0    70     1    14
 -7.4789431502231912E-02 a      1395     0    70     1    15
  9.0916735517069303E-02 a      1396     0    70     1    16
  1.9487886199728750E-02 a      1397     0    70     1    17
 -2.6263693899130391E-01 a      1398     0    70     1    18
  2.9090293259470362E-02 a      1399     0    70     1    19
  8.5933911257737763E-02 a      1400     0    70     1    20
 -1.4031267554385535E-01 a      1401     0    71     1     1
 -2.0409364335900343E-01 a      1402     0    71     1     2
 -7.0050312847224694E-01 a      1403     0    71     1     3
 -5.4147997300579254E-01 a      1404     0    71     1     4
 -1.8089762447590552E-01 a      1405     0    71     1     5
  3.3325937808851724E-01 a      1406     0    71     1     6
 -4.3932548867069549E-01 a      1407     0    71     1     7
 -4.1505971004239554E-03 a      1408     0    71     1     8
 -7.9650346298216643E-02 a      1409     0    71     1     9
  4.3883230949186691E-01 a      1410     0    71     1    10
 -1.5969240522398986E-01 a      1411     0    71     1    11
 -1.3328497704058725E-01 a      1412     0    71     1    12
  3.1775756497151314E-01 a      1413     0    71     1    13
  2.9419384453678032E-01 a      1414     0    71     1    14
  7.8399683335889470E-01 a      1415     0    71     1    15
  1.2373138458424141E-01 a      1416     0    71     1    16
  4.2373674823101076E-01 a      1417     0    71     1    17
 -4.5734464676124154E-01 a      1418     0    71     1    18
  2.6279091907009394E-01 a      1419     0    71     1    19
  6.1339072225197910E-01 a      1420     0    71     1    20
  1.5354807683219662E-01 a      1421     0    72     1     1
  1.8845287398641294E-01 a      1422     0    72     1     2
 -1.0199476103307466E-02 a      1423     0    72     1     3
 -2.3818387904584781E-01 a      1424     0    72     1     4
 -1.5393493354967991E-01 a      1425     0    72     1     5
  4.1158648987134150E-01 a      1426     0    72     1     6
 -5.3377174235294667E-01 a      1427     0    72     1     7
 -2.6446232564880651E-01 a      1428     0    72     1     8
  3.0144502765380499E-01 a      1429     0    72     1     9
  2.6192929549458732E-01 a      1430     0    72     1    10
 -9.3007852229159901E-02 a      1431     0    72     1    11
 -2.8393656928201594E-01 a      1432     0    72     1    12
 -5.7716415607248141E-02 a      1433     0    72     1    13
  7.3462286771017815E-01 a      1434     0    72     1    14
 -2.6645041848653305E-02 a      1435     0    72     1    15
 -1.8665349922606083E-02 a      1436     0    72     1    16
 -3.6640632804719370E-01 a      1437     0    72     1    17
  6.9762082874228071E-01 a      1438     0    72     1    18
 -1.2538363769686944E-01 a      1439     0    72     1    19
 -2.3533862149763066E-01 a      1440     0    72     1    20
 -3.2609246688249033E-01 a      1441     0    73     1     1
  5.5735434780483033E-02 a      1442     0    73     1     2
 -2.3937651318008396E-01 a      1443     0    73     1     3
  1.2515475087488653E-01 a      1444     0    73     1     4
 -1.0751726369586054E-01 a      1445     0    73     1     5
  1.6908598163322131E-01 a      1446     0    73     1     6
  1.8508591930751372E-01 a      1447     0    73     1     7
 -2.3401570581587572E-01 a      1448     0    73     1     8
  1.4418916391255979E-01 a      1449     0    73     1     9
 -6.0391938103544603E-02 a      1450     0    73     1    10
  9.4520588382356871E-02 a      1451     0    73     1    11
  4.5785350841128919E-02 a      1452     0    73     1    12
  5.7944412446380981E-02 a      1453     0    73     1    13
  7.7824301030212567E-02 a      1454     0    73     1    14
  4.1772550754428162E-01 a      1455     0    73     1    15
  4.7616588799029934E-02 a      1456     0    73     1    16
  3.1510317630604667E-01 a      1457     0    73     1    17
 -2.5352707019885640E-01 a      1458     0    73     1    18
 -1.8396367937995065E-01 a      1459     0    73     1    19
  2.7122633190941725E-01 a      1460     0    73     1    20
 -3.5804593117109332E-02 a      1461     0    74     1     1
 -1.7268943925567162E-01 a      1462     0    74     1     2
  5.8889478167653678E-02 a      1463     0    74     1     3
 -9.4106795814635352E-02 a      1464     0    74     1     4
  4.6395187139407053E-02 a      1465     0    74     1     5
  3.2027843684594964E-01 a      1466     0    74     1     6
 -9.0194623642099792E-02 a      1467     0    74     1     7
  2.2154015345472100E-01 a      1468     0    74     1     8
  5.2999599382658871E-02 a      1469     0    74     1     9
  2.7579473992220821E-01 a      1470     0    74     1    10
  2.9114716432483223E-01 a      1471     0    74     1    11
  1.6420356912358844E-01 a      1472     0    74     1    12
  1.4929239885951240E-01 a      1473     0    74     1    13
 -1.1705773540481516E-01 a      1474     0    74     1    14
  1.9924764430984843E-01 a      1475     0    74     1    15
  7.0902923796089451E-02 a      1476     0    74     1    16
 -9.5339810236474754E-02 a      1477     0    74     1    17
  8.7152341038598969E-03 a      1478     0    74     1    18
 -3.1822989406457913E-01 a      1479     0    74     1    19
  3.8706641765787403E-01 a      1480     0    74     1    20
  2.0934535762585951E-01 a      1481     0    75     1     1
  2.8927630950329447E-01 a      1482     0    75     1     2
  1.1925242089595481E-01 a      1483     0    75     1     3
  4.2523462953658928E-02 a      1484     0    75     1     4
  1.5382080623737338E-01 a      1485     0    75     1     5
 -2.5266259914763706E-01 a      1486     0    75     1     6
 -6.3700762132944136E-02 a      1487     0    75     1     7
  6.6596037184239107E-02 a      1488     0    75     1     8
 -3.3153885684857226E-01 a      1489     0    75     1     9
 -2.1677395758850720E-01 a      1490     0    75     1    10
 -9.7456879042177966E-02 a      1491     0    75     1    11
 -6.4921586307024493E-02 a      1492     0    75     1    12
 -1.3656988355691244E-01 a      1493     0    75     1    13
  7.6885442968058396E-02 a      1494     0    75     1    14
 -2.8566288367204651E-01 a      1495     0    75     1    15
 -1.3903309420678495E-01 a      1496     0    75     1    16
 -4.8065758657176688E-01 a      1497     0    75     1    17
  5.0652154298470298E-01 a      1498     0    75     1    18
 -1.6629985790649437E-01 a      1499     0    75     1    19
 -4.1327671918797537E-01 a      1500     0    75     1    20
  1.2350471671968771E-01 a      1501     0    76     1     1
  1.0304665498297710E-01 a      1502     0    76     1     2
 -2.2821893606732124E-01 a      1503     0    76     1     3
 -1.5523791390217409E-01 a      1504     0    76     1     4
 -2.4824126718072831E-01 a      1505     0    76     1     5
  1.7842838746901651E-01 a      1506     0    76     1     6
 -2.5809301703171206E-01 a      1507     0    76     1     7
 -1.7255473473033511E-01 a      1508     0    76     1     8
  4.5250320825600931E-01 a      1509     0    76     1     9
 -1.1280586373263009E-01 a      1510     0    76     1    10
 -1.9738209996591002E-01 a      1511     0    76     1    11
  6.9008093661487746E-02 a      1512     0    76     1    12
  1.0800604851679257E-01 a      1513     0    76     1    13
  6.7223130114611757E-02 a      1514     0    76     1    14
  7.5391564834755911E-02 a      1515     0    76     1    15
  3.1872402955231055E-01 a      1516     0    76     1    16
  3.7529671596410165E-02 a      1517     0    76     1    17
  1.3680287660005855E-01 a      1518     0    76     1    18
 -8.8582962196816523E-02 a      1519     0    76     1    19
  9.7975907890990713E-02 a      1520     0    76     1    20
  1.8940813351947458E-01 a      1521     0    77     1     1
  3.0687442873657295E-01 a      1522     0    77     1     2
  3.1742407439457027E-01 a      1523     0    77     1     3
  2.1654354997541636E-01 a      1524     0    77     1     4
  4.1093481811653193E-01 a      1525     0    77     1     5
 -3.3196369240773904E-01 a      1526     0    77     1     6
  2.7784744633502634E-01 a      1527     0    77     1     7
 -3.3326166659094142E-01 a      1528     0    77     1     8
 -3.8428321359133316E-01 a      1529     0    77     1     9
 -5.3972314026747792E-01 a      1530     0    77     1    10
  7.5419820054913420E-02 a      1531     0    77     1    11
 -5.6648210971883300E-02 a      1532     0    77     1    12
 -2.7885757248889798E-01 a      1533     0    77     1    13
 -6.8305210933810667E-01 a      1534     0    77     1    14
  6.6126061920582001E-03 a      1535     0    77     1    15
  1.7965552930203166E-01 a      1536     0    77     1    16
 -4.2067993750612398E-01 a      1537     0    77     1    17
 -2.7445731914814353E-01 a      1538     0    77     1    18
 -2.4969895324788369E-02 a      1539     0    77     1    19
  7.6159069324342785E-02 a      1540     0    77     1    20
 -5.1668706710939752E-03 a      1541     0    78     1     1
 -2.1026170439775729E-01 a      1542     0    78     1     2
 -3.9195865345573194E-01 a      1543     0    78     1     3
 -1.4319653970630392E-01 a      1544     0    78     1     4
 -8.7619833198545799E-02 a      1545     0    78     1     5
  2.4477895683219444E-01 a      1546     0    78     1     6
 -1.9254561460770137E-02 a      1547     0    78     1     7
  2.6211735480074827E-02 a      1548     0    78     1     8
  1.0432827888880750E-01 a      1549     0    78     1     9
  1.8823597261612637E-01 a      1550     0    78     1    10
 -1.4548567630973586E-01 a      1551     0    78     1    11
  8.8344231566304776E-02 a      1552     0    78     1    12
  3.3307773683678554E-01 a      1553     0    78     1    13
 -3.4429256090222703E-02 a      1554     0    78     1    14
  1.7516938030984264E-01 a      1555     0    78     1    15
  1.0272564321763512E-01 a      1556     0    78     1    16
  2.2572805013496003E-01 a      1557     0    78     1    17
