################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.8299054946917298E-01 a       531     0    27     1    11
  1.3609142717013070E-01 a       532     0    27     1    12
  8.1404040102300096E-02 a       533     0    27     1    13
  9.6938062845844733E-02 a       534     0    27     1    14
  4.2558720901247635E-03 a       535     0    27     1    15
  1.3901399540011364E-01 a       536     0    27     1    16
 -9.8745383861448530E-02 a       537     0    27     1    17
  4.4125889371765883E-03 a       538     0    27     1    18
  2.3063330037482355E-01 a       539     0    27     1    19
 -8.6310013737664573E-02 a       540     0    27     1    20
  1.5391213441500110E-01 a       541     0    28     1     1
  1.6713849882891610E-01 a       542     0    28     1     2
 -3.6783022161411959E-02 a       543     0    28     1     3
  1.9765403182308722E-01 a       544     0    28     1     4
  1.9253953202467466E-01 a       545     0    28     1     5
  3.6967005547828564E-02 a       546     0    28     1     6
  2.3344993255231650E-01 a       547     0    28     1     7
 -2.0531017834398035E-01 a       548     0    28     1     8
 -1.0835434056505808E-01 a       549     0    28     1     9
  6.3481268083160874E-02 a       550     0    28     1    10
  3.0100385761918486E-01 a       551     0    28     1    11
 -7.0534374992765422E-02 a       552     0    28     1    12
  1.1979865631484203E-01 a       553     0    28     1    13
  1.6181306546061891E-01 a       554     0    28     1    14
 -1.3156153791791725E-01 a       555     0    28     1    15
 -4.1219605187887393E-01 a       556     0    28     1    16
 -2.1216104857481492E-02 a       557     0    28     1    17
  5.1004051859594036E-02 a       558     0    28     1    18
 -2.5528658976737029E-01 a       559     0    28     1    19
  7.2526249622608873E-03 a       560     0    28     1    20
 -2.6280762567445975E-01 a       561     0    29     1     1
 -1.2415655785047303E-01 a       562     0    29     1     2
 -2.8688319340832263E-01 a       563     0    29     1     3
 -3.3050426091535112E-01 a       564     0    29     1     4
  9.0225792923649600E-02 a       565     0    29     1     5
 -2.6201736204458675E-01 a       566     0    29     1     6
 -3.4259412563400843E-01 a       567     0    29     1     7
  7.6239571764495495E-01 a       568     0    29     1     8
 -6.8795711525749301E-02 a       569     0    29     1     9
 -2.8941881002960923E-01 a       570     0    29     1    10
 -2.4614387950845429E-01 a       571     0    29     1    11
 -2.1502061138063955E-01 a       572     0    29     1    12
 -2.1686592548026407E-01 a       573     0    29     1    13
 -6.6381651459202834E-03 a       574     0    29     1    14
  1.5171758347272077E-01 a       575     0    29     1    15
  6.4168351584323033E-02 a       576     0    29     1    16
 -1.9024605584627369E-01 a       577     0    29     1    17
  4.7923074834045470E-01 a       578     0    29     1    18
  5.0292156885810790E-01 a       579     0    29     1    19
 -2.2474207792657522E-01 a       580     0    29     1    20
 -1.3882302087081594E-01 a       581     0    30     1     1
 -3.1858438518901230E-02 a       582     0    30     1     2
  3.2016638497868977E-01 a       583     0    30     1     3
 -5.1429851174186726E-02 a       584     0    30     1     4
 -7.2386340650140629E-02 a       585     0    30     1     5
 -1.6940955944094879E-01 a       586     0    30     1     6
 -1.1470225038965032E-03 a       587     0    30     1     7
 -3.3492875379134496E-01 a       588     0    30     1     8
 -1.3646594261622497E-01 a       589     0    30     1     9
 -2.3273382000935564E-01 a       590     0    30     1    10
  2.5305662762023590E-01 a       591     0    30     1    11
 -1.1566835801508146E-01 a       592     0    30     1    12
 -1.5060834253226815E-01 a       593     0    30     1    13
 -8.5488380592913957E-02 a       594     0    30     1    14
  1.4915551858357498E-01 a       595     0    30     1    15
  2.7454072565845261E-01 a       596     0    30     1    16
 -3.2209589013629497E-01 a       597     0    30     1    17
  8.5993469931030617E-02 a       598     0    30     1    18
 -1.3710919325147050E-01 a       599     0    30     1    19
  1.8366393948938139E-01 a       600     0    30     1    20
  1.1443365716209596E-01 a       601     0    31     1     1
 -3.2532110234911660E-01 a       602     0    31     1     2
 -2.6687233092407454E-02 a       603     0    31     1     3
  1.5168374761416407E-02 a       604     0    31     1     4
 -1.8339808327287452E-01 a       605     0    31     1     5
  3.2494920889295348E-01 a       606     0    31     1     6
  2.9743831380215840E-01 a       607     0    31     1     7
  4.7725676081389995E-01 a       608     0    31     1     8
  4.0372329837884713E-01 a       609     0    31     1     9
 -2.0273228108500924E-01 a       610     0    31     1    10
  1.7929670474346876E-01 a       611     0    31     1    11
 -1.9567436488643467E-02 a       612     0    31     1    12
  4.8285626432911490E-02 a       613     0    31     1    13
  1.4479294548127750E-01 a       614     0    31     1    14
 -3.8853794036664870E-02 a       615     0    31     1    15
  1.5840285491376643E-02 a       616     0    31     1    16
  1.1741450743497113E-01 a       617     0    31     1    17
  8.5087687194857681E-02 a       618     0    31     1    18
  1.8819705739693640E-01 a       619     0    31     1    19
 -1.4201204356161287E-01 a       620     0    31     1    20
 -4.3836239557786311E-01 a       621     0    32     1     1
  8.1374682475654048E-02 a       622     0    32     1     2
 -9.3738351265714892E-02 a       623     0    32     1     3
 -1.1804267492252259E-01 a       624     0    32     1     4
 -7.8466272159757863E-02 a       625     0    32     1     5
  2.9858983340980066E-02 a       626     0    32     1     6
 -1.7555130341176217E-01 a       627     0    32     1     7
 -1.7392717908295821E-01 a       628     0    32     1     8
 -1.3227244410464429E-02 a       629     0    32     1     9
  3.4956926203403682E-01 a       630     0    32     1    10
 -4.4141743248210193E-02 a       631     0    32     1    11
 -1.8357998171773660E-01 a       632     0    32     1    12
 -2.1261238157637422E-01 a       633     0    32     1    13
 -9.2069142777588972E-02 a       634     0    32     1    14
  2.3222375329079939E-01 a       635     0    32     1    15
 -2.1496473421433210E-01 a       636     0    32     1    16
 -1.5391750890816860E-01 a       637     0    32     1    17
  2.4887805636824289E-01 a       638     0    32     1    18
  3.3576717088194569E-01 a       639     0    32     1    19
 -1.1502139834354952E-01 a       640     0    32     1    20
 -1.9279120588477128E-01 a       641     0    33     1     1
  1.8365300118182357E-01 a       642     0    33     1     2
 -3.2346144348471453E-02 a       643     0    33     1     3
  1.6734676617854341E-02 a       644     0    33     1     4
  7.5964389874581414E-02 a       645     0    33     1     5
 -3.4080285916709609E-03 a       646     0    33     1     6
 -2.3971482482050072E-01 a       647     0    33     1     7
 -1.4251846375384916E-01 a       648     0    33     1     8
  1.9591107812694016E-02 a       649     0    33     1     9
 -1.5896111776234417E-01 a       650     0    33     1    10
  1.0291715405091753E-01 a       651     0    33     1    11
  2.8044522554902246E-01 a       652     0    33     1    12
 -1.9062034110530884E-01 a       653     0    33     1    13
 -1.8763178491641397E-01 a       654     0    33     1    14
 -1.0170316565761922E-02 a       655     0    33     1    15
  2.0384297285769265E-01 a       656     0    33     1    16
 -1.9785380876984335E-01 a       657     0    33     1    17
  8.6000215084619233E-02 a       658     0    33     1    18
  1.8988590581451198E-01 a       659     0    33     1    19
  1.6712212230171505E-01 a       660     0    33     1    20
 -1.7449362179826905E-01 a       661     0    34     1     1
 -9.8809340487727729E-02 a       662     0    34     1     2
 -3.2988895248228012E-01 a       663     0    34     1     3
 -2.8070390941938422E-01 a       664     0    34     1     4
 -1.5645085741097536E-01 a       665     0    34     1     5
 -1.4513692626795524E-01 a       666     0    34     1     6
 -2.7236227889993458E-01 a       667     0    34     1     7
 -3.0276109950691445E-02 a       668     0    34     1     8
  1.7248223333492945E-02 a       669     0    34     1     9
 -3.5661520518161760E-01 a       670     0    34     1    10
  1.4423537619215768E-01 a       671     0    34     1    11
  1.4186375756870928E-01 a       672     0    34     1    12
  1.4072959885181999E-01 a       673     0    34     1    13
  4.1227004970612990E-02 a       674     0    34     1    14
 -3.1131964824019603E-01 a       675     0    34     1    15
  6.9220717114647654E-02 a       676     0    34     1    16
  3.8908817257770789E-02 a       677     0    34     1    17
 -1.2192305281025098E-01 a       678     0    34     1    18
  5.7468875894984624E-02 a       679     0    34     1    19
 -1.9499269609673517E-01 a       680     0    34     1    20
 -3.1338015298881326E-02 a       681     0    35     1     1
 -4.9826100993724913E-02 a       682     0    35     1     2
 -7.9925769369791677E-01 a       683     0    35     1     3
 -5.1007963258098088E-01 a       684     0    35     1     4
  4.3951495413636538E-01 a       685     0    35     1     5
  4.2279942588016463E-02 a       686     0    35     1     6
 -8.9942182456338249E-01 a       687     0    35     1     7
  3.1636067312082938E-01 a       688     0    35     1     8
  9.0120276488081297E-02 a       689     0    35     1     9
  1.1441993521806575E-01 a       690     0    35     1    10
  2.0755258107915181E-01 a       691     0    35     1    11
  1.7908736677484921E-01 a       692     0    35     1    12
  5.9311602292200172E-01 a       693     0    35     1    13
  1.3434810462078839E-02 a       694     0    35     1    14
  3.4444565527703169E-01 a       695     0    35     1    15
 -3.5020999961591426E-01 a       696     0    35     1    16
 -2.0452773516653946E-01 a       697     0    35     1    17
 -7.0158286507368620E-02 a       698     0    35     1    18
  5.2983017773692154E-01 a       699     0    35     1    19
  8.1694031273813750E-02 a       700     0    35     1    20
 -4.6042843871325922E-01 a       701     0    36     1     1
 -4.4363405072287515E-01 a       702     0    36     1     2
 -1.4834438015539045E-01 a       703     0    36     1     3
 -4.7065610391532436E-01 a       704     0    36     1     4
  6.8024762570544461E-02 a       705     0    36     1     5
  1.1441340971759398E-01 a       706     0    36     1     6
 -4.6717271050133463E-01 a       707     0    36     1     7
  1.8463654135383956E-01 a       708     0    36     1     8
  6.0394589550229172E-01 a       709     0    36     1     9
  2.8873731892529388E-03 a       710     0    36     1    10
 -1.8171462188606119E-01 a       711     0    36     1    11
  3.2116309704943241E-01 a       712     0    36     1    12
  5.6694815029925738E-01 a       713     0    36     1    13
 -2.1677419601354705E-01 a       714     0    36     1    14
 -6.4832516566326978E-02 a       715     0    36     1    15
  2.7123271408251548E-01 a       716     0    36     1    16
  1.9520840327875655E-01 a       717     0    36     1    17
 -2.1933415575256032E-01 a       718     0    36     1    18
  2.2361284151737640E-01 a       719     0    36     1    19
 -1.0997265229712774E-01 a       720     0    36     1    20
 -4.0056140271265095E-01 a       721     0    37     1     1
 -4.0206792847565465E-01 a       722     0    37     1     2
 -3.9143247533442849E-01 a       723     0    37     1     3
 -4.7680789268116591E-01 a       724     0    37     1     4
  3.9468134125573745E-01 a       725     0    37     1     5
  3.3029605041422760E-01 a       726     0    37     1     6
 -4.8995185684094417E-01 a       727     0    37     1     7
 -6.3807910263574935E-02 a       728     0    37     1     8
  3.5258979695842863E-01 a       729     0    37     1     9
 -1.0440417253231932E-01 a       730     0    37     1    10
 -9.5102884115524033E-02 a       731     0    37     1    11
  4.1959182178034349E-01 a       732     0    37     1    12
  5.7444424133013838E-01 a       733     0    37     1    13
  1.9402151595886097E-02 a       734     0    37     1    14
  3.4735227792764606E-01 a       735     0    37     1    15
 -1.3354628048418732E-01 a       736     0    37     1    16
 -6.0512715269169966E-02 a       737     0    37     1    17
  2.8764836788348108E-01 a       738     0    37     1    18
  3.4021727717367412E-01 a       739     0    37     1    19
  1.4124525094607107E-01 a       740     0    37     1    20
 -1.4107315440952281E-01 a       741     0    38     1     1
 -1.8118550607357037E-02 a       742     0    38     1     2
  1.0210911331504945E-01 a       743     0    38     1     3
 -8.8791622540361284E-02 a       744     0    38     1     4
 -2.4795223827143559E-01 a       745     0    38     1     5
 -4.8626592811826252E-01 a       746     0    38     1     6
 -5.5289101016178774E-02 a       747     0    38     1     7
 -3.8215411547054140E-01 a       748     0    38     1     8
 -2.2818179949854925E-01 a       749     0    38     1     9
  3.8799924854614615E-02 a       750     0    38     1    10
  1.0344274884196542E-01 a       751     0    38     1    11
  1.8020002906339178E-01 a       752     0    38     1    12
  6.7257872987439536E-03 a       753     0    38     1    13
  7.9921978456510709E-02 a       754     0    38     1    14
 -6.5173041708322235E-02 a       755     0    38     1    15
 -1.1053121932646359E-01 a       756     0    38     1    16
  6.7104326955237645E-02 a       757     0    38     1    17
  2.0236629216304189E-02 a       758     0    38     1    18
 -5.4870104729526116E-02 a       759     0    38     1    19
  1.5479107764362748E-01 a       760     0    38     1    20
 -4.7052869014564092E-01 a       761     0    39     1     1
 -2.2528257146979930E-01 a       762     0    39     1     2
  9.2214093037823519E-02 a       763     0    39     1     3
  9.0404078342538503E-03 a       764     0    39     1     4
 -3.8964672745570798E-02 a       765     0    39     1     5
  1.0539116002420221E-01 a       766     0    39     1     6
  2.0280887006144069E-02 a       767     0    39     1     7
 -1.0786314700885148E-01 a       768     0    39     1     8
 -8.1180890768447270E-02 a       769     0    39     1     9
  6.7007385211697162E-02 a       770     0    39     1    10
 -7.8135443002419869E-02 a       771     0    39     1    11
  4.0633528015799170E-02 a       772     0    39     1    12
  1.2894914923665735E-01 a       773     0    39     1    13
  6.7814857773171769E-02 a       774     0    39     1    14
 -9.0324538496619075E-02 a       775     0    39     1    15
  3.2328521478504635E-01 a       776     0    39     1    16
 -2.0794727150857495E-01 a       777     0    39     1    17
  2.3087612027863511E-01 a       778     0    39     1    18
 -2.7697248277934888E-01 a       779     0    39     1    19
 -1.7783929888811453E-01 a       780     0    39     1    20
  2.3623815920790980E-01 a       781     0    40     1     1
 -5.1046318138381230E-01 a       782     0    40     1     2
 -2.7359208261699336E-01 a       783     0    40     1     3
 -7.0490441547652383E-02 a       784     0    40     1     4
 -2.3957865287894836E-01 a       785     0    40     1     5
  2.8846847542785148E-01 a       786     0    40     1     6
  1.5477526511104303E-01 a       787     0    40     1     7
  8.5976221807506026E-01 a       788     0    40     1     8
  2.5273022239780768E-01 a       789     0    40     1     9
 -1.8125473227043487E-01 a       790     0    40     1    10
 -3.1475987838094660E-01 a       791     0    40     1    11
 -4.3449783795903912E-01 a       792     0    40     1    12
  2.0771403309775757E-01 a       793     0    40     1    13
 -1.8081561751387726E-01 a       794     0    40     1    14
 -8.8427166506321320E-02 a       795     0    40     1    15
 -5.1159514884680145E-02 a       796     0    40     1    16
 -5.3777070882000094E-02 a       797     0    40     1    17
  4.8666635576250877E-01 a       798     0    40     1    18
  5.5242922647470249E-01 a       799     0    40     1    19
 -1.4562840428016333E-01 a       800     0    40     1    20
 -1.7679021325814284E-01 a       801     0    41     1     1
  8.1419743075113390E-02 a       802     0    41     1     2
 -1.4698292990798073E-01 a       803     0    41     1     3
 -8.5384323680495117E-02 a       804     0    41     1     4
  9.0839614122084855E-02 a       805     0    41     1     5
 -2.4631219079912223E-01 a       806     0    41     1     6
 -2.7222186978826585E-01 a       807     0    41     1     7
  2.6617709028051367E-02 a       808     0    41     1     8
 -2.4884110633828657E-01 a       809     0    41     1     9
 -1.7606019595483377E-01 a       810     0    41     1    10
 -6.6367232585789401E-02 a       811     0    41     1    11
 -1.8644843426438892E-01 a       812     0    41     1    12
 -2.9994148815383437E-01 a       813     0    41     1    13
 -3.1237568354154011E-01 a       814     0    41     1    14
 -1.1306388055986648E-01 a       815     0    41     1    15
 -4.6236539787356068E-01 a       816     0    41     1    16
 -1.7087180363646516E-02 a       817     0    41     1    17
  1.2090145464567861E-01 a       818     0    41     1    18
  4.1415650990528509E-04 a       819     0    41     1    19
 -1.2188899228689797E-01 a       820     0    41     1    20
 -1.7130470267020539E-01 a       821     0    42     1     1
  1.3027858169190923E-01 a       822     0    42     1     2
 -8.8747014462729826E-03 a       823     0    42     1     3
 -1.3036211789964247E-02 a       824     0    42     1     4
 -3.0275859613554568E-01 a       825     0    42     1     5
  1.1514299589369348E-01 a       826     0    42     1     6
  4.6502710753421397E-02 a       827     0    42     1     7
 -3.5460067202110218E-01 a       828     0    42     1     8
  7.5270916772506538E-02 a       829     0    42     1     9
  2.6535629061327993E-02 a       830     0    42     1    10
 -8.2069335926819351E-02 a       831     0    42     1    11
 -1.4534404308816051E-01 a       832     0    42     1    12
 -3.9208223742484158E-02 a       833     0    42     1    13
 -1.8428913070821323E-01 a       834     0    42     1    14
  1.6234602837940432E-01 a       835     0    42     1    15
  3.2581547105753633E-01 a       836     0    42     1    16
 -2.2689911255564202E-01 a       837     0    42     1    17
  1.9900469505006746E-01 a       838     0    42     1    18
 -2.4947855210684511E-01 a       839     0    42     1    19
 -6.2615148178445226E-02 a       840     0    42     1    20
 -3.9736153658510892E-01 a       841     0    43     1     1
 -4.3723213162337460E-02 a       842     0    43     1     2
 -1.2622093002176302E-01 a       843     0    43     1     3
 -9.9343953020834597E-02 a       844     0    43     1     4
 -3.7703321698111331E-01 a       845     0    43     1     5
  2.0914076893047470E-01 a       846     0    43     1     6
 -1.5921538640619964E-01 a       847     0    43     1     7
 -2.5483235615612648E-01 a       848     0    43     1     8
 -1.9429015314351126E-02 a       849     0    43     1     9
 -5.6818979407445097E-02 a       850     0    43     1    10
  1.4526771886679940E-01 a       851     0    43     1    11
 -1.0683618722616453E-01 a       852     0    43     1    12
  2.0575213029017381E-01 a       853     0    43     1    13
 -1.7447616465491853E-01 a       854     0    43     1    14
  7.8743662968924211E-03 a       855     0    43     1    15
  6.9264471555026838E-02 a       856     0    43     1    16
 -2.1388414083479751E-01 a       857     0    43     1    17
  1.5589323076495085E-01 a       858     0    43     1    18
  2.0566768333718882E-01 a       859     0    43     1    19
  1.4229910971036586E-01 a       860     0    43     1    20
  1.1412781191604414E-01 a       861     0    44     1     1
 -1.4915665519901382E-02 a       862     0    44     1     2
 -1.6868544995561291E-01 a       863     0    44     1     3
 -2.0260053240568975E-02 a       864     0    44     1     4
  8.2369096420426918E-02 a       865     0    44     1     5
 -6.9370535882973844E-02 a       866     0    44     1     6
 -2.4349512491238720E-02 a       867     0    44     1     7
 -6.1891009122380125E-01 a       868     0    44     1     8
  2.1470319235351093E-01 a       869     0    44     1     9
  2.8898674302410027E-01 a       870     0    44     1    10
  3.7015684540073379E-01 a       871     0    44     1    11
 -4.3631541807875374E-02 a       872     0    44     1    12
  1.6988413269663383E-01 a       873     0    44     1    13
 -2.4139035847939835E-01 a       874     0    44     1    14
 -1.5218517867238970E-01 a       875     0    44     1    15
 -2.8152143382610417E-01 a       876     0    44     1    16
  2.4341794458200472E-01 a       877     0    44     1    17
 -2.2519431140968540E-01 a       878     0    44     1    18
  1.6366686122763688E-01 a       879     0    44     1    19
  1.3513667668494772E-01 a       880     0    44     1    20
  6.4107979724143538E-01 a       881     0    45     1     1
  7.9246792331452959E-02 a       882     0    45     1     2
 -1.4509872119437972E-01 a       883     0    45     1     3
 -2.8342160918244141E-01 a       884     0    45     1     4
  5.5807220975511119E-03 a       885     0    45     1     5
  2.2216371617467265E-01 a       886     0    45     1     6
  5.2571011099380682E-01 a       887     0    45     1     7
  4.2318128782962217E-01 a       888     0    45     1     8
  3.2983255258645164E-02 a       889     0    45     1     9
 -2.4251954912479626E-01 a       890     0    45     1    10
  1.0956378203745047E-01 a       891     0    45     1    11
  1.1716678278004795E-01 a       892     0    45     1    12
  3.6224070813834708E-01 a       893     0    45     1    13
  2.2774095495759097E-01 a       894     0    45     1    14
 -2.2491636645490451E-01 a       895     0    45     1    15
 -2.6021435316007785E-01 a       896     0    45     1    16
  5.7268911647133225E-01 a       897     0    45     1    17
 -3.8107235647582000E-01 a       898     0    45     1    18
 -2.8887476933613064E-03 a       899     0    45     1    19
 -1.7886132410998939E-01 a       900     0    45     1    20
  2.0807823906316739E-01 a       901     0    46     1     1
  1.7510604116133302E-01 a       902     0    46     1     2
 -6.9563820498168769E-02 a       903     0    46     1     3
 -1.1434682214028953E-01 a       904     0    46     1     4
 -9.7675436594716114E-02 a       905     0    46     1     5
  5.3348320229642802E-02 a       906     0    46     1     6
  1.5072283901257044E-01 a       907     0    46     1     7
  7.3976846424289297E-02 a       908     0    46     1     8
  2.3339294266541369E-01 a       909     0    46     1     9
  3.2164426691285813E-01 a       910     0    46     1    10
 -8.9492774608423795E-02 a       911     0    46     1    11
  1.0148402133561569E-02 a       912     0    46     1    12
 -1.1337019269652737E-01 a       913     0    46     1    13
 -3.2905893350702615E-03 a       914     0    46     1    14
  7.4615993589316837E-02 a       915     0    46     1    15
 -3.4947232554065999E-01 a       916     0    46     1    16
 -7.8966945521272223E-04 a       917     0    46     1    17
 -4.5206874800004571E-02 a       918     0    46     1    18
 -2.7586633271851163E-01 a       919     0    46     1    19
 -6.5011354782051875E-02 a       920     0    46     1    20
 -5.0286327990322358E-02 a       921     0    47     1     1
  3.9744157662769591E-02 a       922     0    47     1     2
 -6.6707241043582374E-02 a       923     0    47     1     3
 -1.0120927285995988E-01 a       924     0    47     1     4
 -7.7305756485877411E-02 a       925     0    47     1     5
 -4.6006977802368954E-02 a       926     0    47     1     6
  7.5547260035141450E-02 a       927     0    47     1     7
 -2.2642705742450815E-02 a       928     0    47     1     8
 -1.1083608171834675E-01 a       929     0    47     1     9
 -1.2412901481240070E-01 a       930     0    47     1    10
 -1.9269859069329859E-01 a       931     0    47     1    11
  5.9074386270540159E-02 a       932     0    47     1    12
 -8.7605273379050802E-02 a       933     0    47     1    13
  8.2928219472364006E-02 a       934     0    47     1    14
  1.8129033987720183E-01 a       935     0    47     1    15
  9.7637290874230898E-02 a       936     0    47     1    16
 -1.8553378381679728E-01 a       937     0    47     1    17
  1.7231747403228340E-01 a       938     0    47     1    18
  2.2383303476811781E-01 a       939     0    47     1    19
 -4.7750498632444821E-02 a       940     0    47     1    20
  3.0200647803327180E-01 a       941     0    48     1     1
 -4.0502575540399949E-01 a       942     0    48     1     2
 -7.0116881303878928E-02 a       943     0    48     1     3
 -1.6989500537487370E-01 a       944     0    48     1     4
 -4.0299776547566835E-01 a       945     0    48     1     5
  4.7758478587541059E-01 a       946     0    48     1     6
 -7.7451708043613857E-02 a       947     0    48     1     7
  2.6674440112098097E-01 a       948     0    48     1     8
 -1.3641038518314411E-01 a       949     0    48     1     9
 -2.6359507217569383E-02 a       950     0    48     1    10
  1.9066789116240460E-01 a       951     0    48     1    11
 -1.5192712199170948E-02 a       952     0    48     1    12
  1.4048834991457035E-01 a       953     0    48     1    13
 -3.0491131140116262E-01 a       954     0    48     1    14
  1.1858392320667746E-02 a       955     0    48     1    15
  2.2354544877739993E-01 a       956     0    48     1    16
  1.6728255723226007E-01 a       957     0    48     1    17
  1.1666867462219496E-01 a       958     0    48     1    18
  7.0053398196631131E-02 a       959     0    48     1    19
 -5.2987123233182885E-03 a       960     0    48     1    20
  1.4755641034618328E-01 a       961     0    49     1     1
  1.1891890922270278E-01 a       962     0    49     1     2
  1.5304253242554475E-01 a       963     0    49     1     3
  4.9667057259989966E-01 a       964     0    49     1     4
 -3.9644524071860449E-01 a       965     0    49     1     5
 -1.8368592583362617E-01 a       966     0    49     1     6
 -1.5805980462570795E-02 a       967     0    49     1     7
 -2.5875144076818879E-01 a       968     0    49     1     8
 -1.4223997358599588E-01 a       969     0    49     1     9
  4.5586618091643461E-03 a       970     0    49     1    10
 -5.3598368341494396E-02 a       971     0    49     1    11
  1.5274575286847478E-01 a       972     0    49     1    12
 -1.9967724933528283E-01 a       973     0    49     1    13
 -2.1679825427678290E-01 a       974     0    49     1    14
 -1.3303410117553363E-01 a       975     0    49     1    15
 -8.1888709735395984E-02 a       976     0    49     1    16
 -6.7796270657727378E-02 a       977     0    49     1    17
 -3.5430631011236398E-02 a       978     0    49     1    18
 -3.9260371486043422E-01 a       979     0    49     1    19
 -1.3278973514278303E-01 a       980     0    49     1    20
  4.6843166607845835E-02 a       981     0    50     1     1
 -9.6964906133185064E-02 a       982     0    50     1     2
  1.6379388633547526E-01 a       983     0    50     1     3
  1.3934957952848326E-02 a       984     0    50     1     4
 -2.4566650644122268E-02 a       985     0    50     1     5
 -6.1808347643017278E-02 a       986     0    50     1     6
  5.9312601524657942E-02 a       987     0    50     1     7
 -3.1404884102705193E-02 a       988     0    50     1     8
  3.5078470764088529E-02 a       989     0    50     1     9
  1.0235502861575293E-02 a       990     0    50     1    10
 -2.8187084543888158E-02 a       991     0    50     1    11
  2.2477686023355409E-01 a       992     0    50     1    12
  1.5014143890809645E-03 a       993     0    50     1    13
  1.2980331755739369E-01 a       994     0    50     1    14
 -1.9655675760562799E-01 a       995     0    50     1    15
 -5.7335916918643912E-02 a       996     0    50     1    16
  2.1290747704404167E-01 a       997     0    50     1    17
  5.3863331308195393E-02 a       998     0    50     1    18
  1.1355753398993981E-01 a       999     0    50     1    19
 -1.8554982711010193E-02 a      1000     0    50     1    20
  4.3393774777134117E-02 a      1001     0    51     1     1
  6.8035100044257397E-03 a      1002     0    51     1     2
  1.5381318499910426E-05 a      1003     0    51     1     3
 -3.5331449877963973E-02 a      1004     0    51     1     4
 -8.9060891992886096E-02 a      1005     0    51     1     5
  1.6193438789701473E-01 a      1006     0    51     1     6
 -5.8324924666260297E-02 a      1007     0    51     1     7
 -1.3082112220852474E-01 a      1008     0    51     1     8
  1.5323946739656119E-01 a      1009     0    51     1     9
  2.6624175981575609E-02 a      1010     0    51     1    10
 -6.6614582412487744E-02 a      1011     0    51     1    11
  1.3510349540109640E-01 a      1012     0    51     1    12
 -2.0522733453875930E-01 a      1013     0    51     1    13
  1.8976571236778339E-01 a      1014     0    51     1    14
 -1.2271264536601748E-01 a      1015     0    51     1    15
 -2.0379969555432584E-01 a      1016     0    51     1    16
 -5.5700493277084394E-02 a      1017     0    51     1    17
  3.2799971471839114E-02 a      1018     0    51     1    18
  6.6719622675174090E-02 a      1019     0    51     1    19
 -1.4322328174724973E-03 a      1020     0    51     1    20
 -5.2278487789131953E-02 a      1021     0    52     1     1
 -1.6713748915459337E-01 a      1022     0    52     1     2
  5.9760574147283607E-01 a      1023     0    52     1     3
 -3.7750798136653746E-02 a      1024     0    52     1     4
 -1.6701928947194830E-01 a      1025     0    52     1     5
 -2.0879465710665052E-01 a      1026     0    52     1     6
  2.6364154683114560E-01 a      1027     0    52     1     7
  1.1033007882595096E-01 a      1028     0    52     1     8
 -5.8619157787133620E-02 a      1029     0    52     1     9
  7.8443226437775668E-02 a      1030     0    52     1    10
 -8.2838881751802625E-04 a      1031     0    52     1    11
  3.3507874319252229E-01 a      1032     0    52     1    12
  1.3358823209360582E-01 a      1033     0    52     1    13
 -7.3152130220376033E-02 a      1034     0    52     1    14
  1.4660815191812598E-03 a      1035     0    52     1    15
  2.0870733307144274E-01 a      1036     0    52     1    16
 -2.0404236952443613E-01 a      1037     0    52     1    17
  6.0516515794072911E-03 a      1038     0    52     1    18
  1.3677891510101034E-01 a      1039     0    52     1    19
 -3.5539198074588230E-01 a      1040     0    52     1    20
  3.9081648930548642E-02 a      1041     0    53     1     1
 -3.4192552274050408E-02 a      1042     0    53     1     2
 -9.5395515972586400E-02 a      1043     0    53     1     3
  1.9294698547537620E-01 a      1044     0    53     1     4
  1.6895124528441358E-01 a      1045     0    53     1     5
 -4.3187233969399538E-02 a      1046     0    53     1     6
 -1.1710190019950821E-02 a      1047     0    53     1     7
  1.4188046805113566E-01 a      1048     0    53     1     8
 -2.7439987901014540E-01 a      1049     0    53     1     9
  1.0412811864757118E-01 a      1050     0    53     1    10
  4.6141950976455175E-02 a      1051     0    53     1    11
 -1.1484269469436606E-01 a      1052     0    53     1    12
 -2.0739396123157655E-01 a      1053     0    53     1    13
 -1.8208073232677752E-01 a      1054     0    53     1    14
  8.7487995524837686E-02 a      1055     0    53     1    15
 -1.7035865936094050E-01 a      1056     0    53     1    16
  2.5138739638003074E-02 a      1057     0    53     1    17
 -1.5216444460275691E-01 a      1058     0    53     1    18
 -1.7391843417460421E-02 a      1059     0    53     1    19
  1.5113133279507354E-01 a      1060     0    53     1    20
 -3.4832102037583343E-02 a      1061     0    54     1     1
 -9.5849619871390263E-02 a      1062     0    54     1     2
 -3.4169623082378663E-02 a      1063     0    54     1     3
  2.6383808405067061E-01 a      1064     0    54     1     4
 -1.6812221072489428E-01 a      1065     0    54     1     5
  3.1102299240176090E-01 a      1066     0    54     1     6
