################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.2483825367940253E-01 a       531     0    27     1    11
  1.6867726028783492E-01 a       532     0    27     1    12
 -1.9912577538885262E-01 a       533     0    27     1    13
 -3.8281126937208990E-02 a       534     0    27     1    14
  2.5182936527287796E-02 a       535     0    27     1    15
 -1.7109056381899232E-02 a       536     0    27     1    16
 -8.9278850106495902E-02 a       537     0    27     1    17
  6.6899659581259971E-02 a       538     0    27     1    18
 -5.8332730505967871E-02 a       539     0    27     1    19
  3.2459339937986921E-04 a       540     0    27     1    20
 -6.8478565825420640E-02 a       541     0    28     1     1
  1.4855836853216967E-01 a       542     0    28     1     2
  1.6557718747518019E-01 a       543     0    28     1     3
  1.4069130626198975E-01 a       544     0    28     1     4
  7.7515160573605968E-02 a       545     0    28     1     5
 -1.5972983183761569E-01 a       546     0    28     1     6
  5.4892033384165713E-02 a       547     0    28     1     7
  3.8755658251637726E-01 a       548     0    28     1     8
 -5.8978295644837767E-02 a       549     0    28     1     9
  5.8714430910320310E-02 a       550     0    28     1    10
  5.0242370223915325E-02 a       551     0    28     1    11
  2.1754856356004962E-01 a       552     0    28     1    12
  9.1834381079873337E-02 a       553     0    28     1    13
 -1.6441616030036860E-01 a       554     0    28     1    14
 -3.2061331268508109E-01 a       555     0    28     1    15
 -1.1477969836303993E-01 a       556     0    28     1    16
 -1.7736886448143294E-01 a       557     0    28     1    17
  6.4068224399980167E-02 a       558     0    28     1    18
  6.4888428006046245E-02 a       559     0    28     1    19
  1.4046507061757535E-01 a       560     0    28     1    20
  2.5012360217921820E-01 a       561     0    29     1     1
  1.1009793231353743E-01 a       562     0    29     1     2
  5.4261865938566751E-02 a       563     0    29     1     3
 -1.7145537071365999E-02 a       564     0    29     1     4
 -5.7509511783845189E-02 a       565     0    29     1     5
 -1.6197508972206096E-01 a       566     0    29     1     6
 -2.5157544758505707E-01 a       567     0    29     1     7
  1.2333249600435339E-01 a       568     0    29     1     8
  4.6218092311050035E-02 a       569     0    29     1     9
  6.3410387072174543E-02 a       570     0    29     1    10
 -2.5166395246738332E-01 a       571     0    29     1    11
 -6.8174050281308005E-02 a       572     0    29     1    12
  2.0898555010624484E-01 a       573     0    29     1    13
 -7.8527066714289551E-02 a       574     0    29     1    14
  1.7157622331164601E-01 a       575     0    29     1    15
  1.3545542869011062E-01 a       576     0    29     1    16
  9.6695027920807534E-03 a       577     0    29     1    17
  9.8166335688275347E-02 a       578     0    29     1    18
 -1.4103661189260017E-01 a       579     0    29     1    19
 -3.2118899143686386E-01 a       580     0    29     1    20
  1.6563474657002297E-01 a       581     0    30     1     1
  1.9731550718565596E-01 a       582     0    30     1     2
  2.2988131592090283E-01 a       583     0    30     1     3
 -1.0796041117575875E-01 a       584     0    30     1     4
 -3.1592580511026869E-01 a       585     0    30     1     5
 -1.1284013661297496E-01 a       586     0    30     1     6
 -1.6458149822602547E-01 a       587     0    30     1     7
 -2.3729172472253529E-01 a       588     0    30     1     8
 -2.7016176251182172E-01 a       589     0    30     1     9
  6.8669909086548533E-02 a       590     0    30     1    10
 -9.7861580302505927E-02 a       591     0    30     1    11
 -2.7992807425500082E-01 a       592     0    30     1    12
  1.6144917636673303E-01 a       593     0    30     1    13
 -7.2513991186785268E-02 a       594     0    30     1    14
  8.2719942123145804E-02 a       595     0    30     1    15
  1.8251521059995407E-01 a       596     0    30     1    16
  1.7609406678128042E-01 a       597     0    30     1    17
  1.8671520199172861E-01 a       598     0    30     1    18
 -2.4917127997889363E-01 a       599     0    30     1    19
 -1.5663568022547328E-02 a       600     0    30     1    20
 -1.5716407276956287E-01 a       601     0    31     1     1
 -6.2574998854506403E-02 a       602     0    31     1     2
 -1.1386147337742310E-01 a       603     0    31     1     3
 -1.4992032169959107E-01 a       604     0    31     1     4
  4.9289687542791616E-02 a       605     0    31     1     5
  2.3493111771611264E-01 a       606     0    31     1     6
 -2.8214931162704920E-01 a       607     0    31     1     7
  1.8735388920949561E-01 a       608     0    31     1     8
  6.4422654439681579E-02 a       609     0    31     1     9
  2.8298740417785079E-01 a       610     0    31     1    10
 -2.0267945912580362E-01 a       611     0    31     1    11
 -9.5885242126947851E-02 a       612     0    31     1    12
  1.0234196235130699E-01 a       613     0    31     1    13
 -1.9297406610863085E-01 a       614     0    31     1    14
 -8.3183012782406848E-02 a       615     0    31     1    15
 -1.5961224944797481E-01 a       616     0    31     1    16
 -1.4979815908272737E-01 a       617     0    31     1    17
 -9.8960432850583549E-02 a       618     0    31     1    18
  9.6753947940598259E-02 a       619     0    31     1    19
 -1.1947352396943799E-01 a       620     0    31     1    20
  5.0751290565822886E-02 a       621     0    32     1     1
 -1.1390048165860756E-02 a       622     0    32     1     2
 -5.9857805317386208E-02 a       623     0    32     1     3
  2.4197397262611631E-01 a       624     0    32     1     4
  5.0420495922752755E-03 a       625     0    32     1     5
 -8.0309167080630072E-04 a       626     0    32     1     6
  1.0338599075320586E-01 a       627     0    32     1     7
 -3.5286731347860373E-01 a       628     0    32     1     8
 -1.2671192824138244E-01 a       629     0    32     1     9
 -1.6140712573928154E-01 a       630     0    32     1    10
 -2.5370460063440126E-02 a       631     0    32     1    11
  1.5489992492064442E-01 a       632     0    32     1    12
 -3.1143341375105063E-02 a       633     0    32     1    13
 -2.1902457539889156E-01 a       634     0    32     1    14
 -1.0835485785710763E-01 a       635     0    32     1    15
  4.6238233558629366E-01 a       636     0    32     1    16
  1.0348812027866314E-01 a       637     0    32     1    17
  2.3124321024069427E-02 a       638     0    32     1    18
 -2.0951978736616583E-02 a       639     0    32     1    19
  1.5065998292789590E-01 a       640     0    32     1    20
 -3.9627586878642228E-02 a       641     0    33     1     1
 -1.2483178365266569E-01 a       642     0    33     1     2
  2.0226661749975572E-01 a       643     0    33     1     3
 -2.6584883333055803E-01 a       644     0    33     1     4
  2.9881759114955254E-02 a       645     0    33     1     5
 -1.9903906169929939E-01 a       646     0    33     1     6
  6.2497909684491433E-02 a       647     0    33     1     7
  3.3658333346991254E-01 a       648     0    33     1     8
  1.4183101214637645E-01 a       649     0    33     1     9
 -2.4532991104756645E-02 a       650     0    33     1    10
 -1.7996069863420933E-01 a       651     0    33     1    11
 -1.1490515241788942E-04 a       652     0    33     1    12
  1.9793911974285046E-02 a       653     0    33     1    13
  1.5847166595301185E-01 a       654     0    33     1    14
  8.3979081435672689E-02 a       655     0    33     1    15
  2.3045042524102083E-02 a       656     0    33     1    16
  9.7469724813083899E-02 a       657     0    33     1    17
 -2.8373108058836960E-01 a       658     0    33     1    18
  1.7517677932317419E-01 a       659     0    33     1    19
  2.2540044373584153E-01 a       660     0    33     1    20
 -1.6005608738870181E-02 a       661     0    34     1     1
  1.4231088794837723E-01 a       662     0    34     1     2
  1.3748515771540071E-01 a       663     0    34     1     3
 -1.7277362831230908E-01 a       664     0    34     1     4
  1.4899320436944746E-01 a       665     0    34     1     5
  9.1453171693245225E-02 a       666     0    34     1     6
  1.6802316682118917E-01 a       667     0    34     1     7
 -1.9241401934160785E-02 a       668     0    34     1     8
  1.6182144138245877E-01 a       669     0    34     1     9
 -1.3118866955592881E-01 a       670     0    34     1    10
  7.9935267987443756E-02 a       671     0    34     1    11
  5.1783295307597711E-02 a       672     0    34     1    12
  4.2741382283364021E-02 a       673     0    34     1    13
 -1.1669307656622385E-01 a       674     0    34     1    14
 -1.5142758055750427E-01 a       675     0    34     1    15
  1.0521172966380633E-01 a       676     0    34     1    16
 -1.3172358687562637E-02 a       677     0    34     1    17
 -9.1215949681982933E-02 a       678     0    34     1    18
  2.2319456089131029E-01 a       679     0    34     1    19
 -2.6949485547789231E-01 a       680     0    34     1    20
  4.3515274982188273E-01 a       681     0    35     1     1
 -5.1845320146296381E-01 a       682     0    35     1     2
  3.7407362082378914E-01 a       683     0    35     1     3
 -3.3954105129987380E-02 a       684     0    35     1     4
 -1.9114081144766493E-01 a       685     0    35     1     5
  4.1083877049226886E-01 a       686     0    35     1     6
 -1.5924964997758495E-01 a       687     0    35     1     7
 -2.3413438273757020E-01 a       688     0    35     1     8
 -3.9016446579435310E-01 a       689     0    35     1     9
 -1.6702153682970899E-01 a       690     0    35     1    10
  1.2203924110649315E-01 a       691     0    35     1    11
 -1.2600552897309239E-01 a       692     0    35     1    12
  2.9714051796691993E-01 a       693     0    35     1    13
  4.3060244506693574E-01 a       694     0    35     1    14
 -4.2958945595860693E-01 a       695     0    35     1    15
  1.1958141087360152E-01 a       696     0    35     1    16
  2.7406014055016292E-01 a       697     0    35     1    17
  4.7530292334926372E-01 a       698     0    35     1    18
 -7.6648068717457787E-02 a       699     0    35     1    19
 -3.9692500344264653E-01 a       700     0    35     1    20
  1.9112053903321873E-02 a       701     0    36     1     1
 -7.7737554173934076E-02 a       702     0    36     1     2
  5.5038244803502258E-02 a       703     0    36     1     3
 -4.1074419598750113E-02 a       704     0    36     1     4
  2.4065354224516386E-01 a       705     0    36     1     5
  4.2558752910377910E-02 a       706     0    36     1     6
  2.0282358609765835E-01 a       707     0    36     1     7
 -1.3505920913897415E-01 a       708     0    36     1     8
 -1.4902343516375982E-01 a       709     0    36     1     9
 -1.1000389168704815E-01 a       710     0    36     1    10
 -3.1728815921123149E-01 a       711     0    36     1    11
 -9.2532051723097461E-02 a       712     0    36     1    12
  2.0655845740890072E-01 a       713     0    36     1    13
  1.3827777907767530E-01 a       714     0    36     1    14
 -1.3396932664660244E-01 a       715     0    36     1    15
  4.1811293536835897E-01 a       716     0    36     1    16
 -3.3563376247155097E-01 a       717     0    36     1    17
 -1.7578204533521288E-01 a       718     0    36     1    18
  3.6003752209494422E-02 a       719     0    36     1    19
 -2.9189747084620136E-02 a       720     0    36     1    20
  2.9136794936904901E-02 a       721     0    37     1     1
 -2.7388302206451692E-02 a       722     0    37     1     2
  4.0255178810721361E-02 a       723     0    37     1     3
  3.2861239620280890E-02 a       724     0    37     1     4
  2.8222427547578072E-01 a       725     0    37     1     5
 -7.6844096833989489E-02 a       726     0    37     1     6
  1.6398511671815449E-01 a       727     0    37     1     7
 -1.0082110249255434E-01 a       728     0    37     1     8
  1.8837023413033088E-01 a       729     0    37     1     9
  2.2362127352746214E-01 a       730     0    37     1    10
 -3.5631191518374974E-02 a       731     0    37     1    11
 -1.5865826328510430E-01 a       732     0    37     1    12
 -4.7950153223955037E-02 a       733     0    37     1    13
  5.6435388497412815E-02 a       734     0    37     1    14
 -8.7052433184736280E-02 a       735     0    37     1    15
  1.5688267348266197E-01 a       736     0    37     1    16
 -3.1577365310163849E-02 a       737     0    37     1    17
  9.9550732630438371E-02 a       738     0    37     1    18
 -3.7527399593962757E-02 a       739     0    37     1    19
 -1.8285210763120735E-01 a       740     0    37     1    20
  2.2753977718646876E-01 a       741     0    38     1     1
  7.5964080778242599E-02 a       742     0    38     1     2
  2.7572201051829132E-01 a       743     0    38     1     3
  1.9846193188880371E-01 a       744     0    38     1     4
 -8.0269868928170729E-02 a       745     0    38     1     5
  1.3789791893803685E-01 a       746     0    38     1     6
 -1.3253082849291178E-02 a       747     0    38     1     7
 -1.7648793135651206E-01 a       748     0    38     1     8
  1.6140468391754434E-01 a       749     0    38     1     9
 -2.5925997976729943E-02 a       750     0    38     1    10
  1.1036514906122544E-01 a       751     0    38     1    11
  6.9259887322846228E-02 a       752     0    38     1    12
 -1.4927348472032242E-01 a       753     0    38     1    13
  1.0853577211403598E-01 a       754     0    38     1    14
 -8.8989380100959442E-02 a       755     0    38     1    15
 -3.0810522431672129E-02 a       756     0    38     1    16
 -7.0858109770326638E-02 a       757     0    38     1    17
  1.1548060468053761E-02 a       758     0    38     1    18
 -4.0155972243356569E-02 a       759     0    38     1    19
 -1.7082602633892077E-01 a       760     0    38     1    20
 -6.9081675203576248E-02 a       761     0    39     1     1
 -2.2564390078773205E-01 a       762     0    39     1     2
  3.0492514447562979E-01 a       763     0    39     1     3
  2.2398369510731830E-01 a       764     0    39     1     4
  8.8007893371201379E-02 a       765     0    39     1     5
 -1.5908223974945784E-01 a       766     0    39     1     6
 -1.7513343458839375E-01 a       767     0    39     1     7
 -1.6764002978468927E-02 a       768     0    39     1     8
 -7.0765384807239845E-02 a       769     0    39     1     9
 -1.7157071372349081E-01 a       770     0    39     1    10
  9.9092394774467796E-02 a       771     0    39     1    11
  4.8131693867951825E-02 a       772     0    39     1    12
 -1.8055103119042876E-01 a       773     0    39     1    13
  1.2212627803758022E-01 a       774     0    39     1    14
  2.7455693648353380E-01 a       775     0    39     1    15
 -2.5324733401475930E-01 a       776     0    39     1    16
 -3.5933828803351325E-01 a       777     0    39     1    17
  1.2884259673534773E-01 a       778     0    39     1    18
 -4.1692746146543447E-02 a       779     0    39     1    19
  1.7228927207980069E-01 a       780     0    39     1    20
 -6.1761070899348340E-02 a       781     0    40     1     1
  1.0820695707868845E-01 a       782     0    40     1     2
 -8.0526760173396772E-02 a       783     0    40     1     3
  7.1171403312260115E-02 a       784     0    40     1     4
  1.2125443380380552E-01 a       785     0    40     1     5
  5.5847803402942028E-02 a       786     0    40     1     6
  1.2902893017301945E-01 a       787     0    40     1     7
  1.0193157189690448E-01 a       788     0    40     1     8
 -2.8024915420747438E-02 a       789     0    40     1     9
 -1.3360100118806512E-01 a       790     0    40     1    10
 -2.2094903069433397E-01 a       791     0    40     1    11
 -2.1444101428333101E-01 a       792     0    40     1    12
  3.4888656026776113E-02 a       793     0    40     1    13
 -4.8383627284427508E-02 a       794     0    40     1    14
 -2.3500369390573497E-01 a       795     0    40     1    15
 -4.3357744290039267E-02 a       796     0    40     1    16
  9.8620140177582208E-02 a       797     0    40     1    17
 -1.1655716795417603E-01 a       798     0    40     1    18
  3.5384708413543332E-02 a       799     0    40     1    19
 -9.9294421543401873E-02 a       800     0    40     1    20
 -1.2648671878052217E-01 a       801     0    41     1     1
  6.4676804785935613E-02 a       802     0    41     1     2
  7.3089537568599622E-02 a       803     0    41     1     3
  1.7506093675962415E-02 a       804     0    41     1     4
  2.6622800785515949E-01 a       805     0    41     1     5
 -8.6974343301557275E-02 a       806     0    41     1     6
 -4.7825802721162061E-04 a       807     0    41     1     7
  1.1691891810671784E-02 a       808     0    41     1     8
 -1.9444850930620611E-02 a       809     0    41     1     9
 -2.9536545404459512E-02 a       810     0    41     1    10
 -1.9095406308428828E-01 a       811     0    41     1    11
 -1.0799049909232052E-01 a       812     0    41     1    12
 -8.2625864802603657E-02 a       813     0    41     1    13
  7.6539625393392249E-02 a       814     0    41     1    14
  1.8167807497937943E-01 a       815     0    41     1    15
  7.8286703098512420E-02 a       816     0    41     1    16
  1.3858698860711371E-01 a       817     0    41     1    17
  3.0718937599803615E-02 a       818     0    41     1    18
  2.1256903667776848E-02 a       819     0    41     1    19
 -1.5637214125410845E-01 a       820     0    41     1    20
  1.0533770609686354E-03 a       821     0    42     1     1
  3.9398502758965746E-02 a       822     0    42     1     2
  7.7587635841367353E-02 a       823     0    42     1     3
  1.4061941787598923E-02 a       824     0    42     1     4
  1.9301349565138823E-01 a       825     0    42     1     5
  7.0863152820367772E-02 a       826     0    42     1     6
  1.6182000084086409E-01 a       827     0    42     1     7
  7.3983543931216242E-02 a       828     0    42     1     8
  7.9820337306475891E-02 a       829     0    42     1     9
 -2.8956544340150336E-01 a       830     0    42     1    10
 -1.9894981950877336E-01 a       831     0    42     1    11
 -2.8588368536126035E-01 a       832     0    42     1    12
  1.9669301440138545E-01 a       833     0    42     1    13
  1.0182060202354504E-01 a       834     0    42     1    14
  1.4582576701974892E-01 a       835     0    42     1    15
  3.0037664318082979E-01 a       836     0    42     1    16
  2.9620360263411322E-01 a       837     0    42     1    17
 -1.0191087203429168E-01 a       838     0    42     1    18
 -1.0924101979650699E-02 a       839     0    42     1    19
  6.4063009090211329E-02 a       840     0    42     1    20
 -6.4204118485752873E-02 a       841     0    43     1     1
 -5.3767271412116305E-02 a       842     0    43     1     2
  6.2400913444149400E-02 a       843     0    43     1     3
 -3.3004435009986605E-01 a       844     0    43     1     4
  3.6654551401855903E-02 a       845     0    43     1     5
 -1.5210020505113872E-01 a       846     0    43     1     6
  1.0374981146902072E-01 a       847     0    43     1     7
  2.6489465712016247E-01 a       848     0    43     1     8
  7.0809159381483480E-02 a       849     0    43     1     9
 -1.2430280223082732E-01 a       850     0    43     1    10
  1.2209317703842186E-01 a       851     0    43     1    11
 -1.2311565620871766E-01 a       852     0    43     1    12
 -9.3079990228858336E-02 a       853     0    43     1    13
  1.5071777342766039E-02 a       854     0    43     1    14
  2.6323443573924576E-01 a       855     0    43     1    15
  1.3875763805385305E-02 a       856     0    43     1    16
  9.9574034000234027E-02 a       857     0    43     1    17
 -2.7140330075924557E-01 a       858     0    43     1    18
  1.0683904141352393E-01 a       859     0    43     1    19
  2.7507608102313486E-01 a       860     0    43     1    20
 -8.3272685884076839E-02 a       861     0    44     1     1
  1.4684344049535755E-01 a       862     0    44     1     2
  1.9868049910823218E-01 a       863     0    44     1     3
  2.4022646191926447E-01 a       864     0    44     1     4
  2.2047060198101423E-01 a       865     0    44     1     5
 -2.2320502131306497E-01 a       866     0    44     1     6
 -1.1985902792727668E-01 a       867     0    44     1     7
  3.7761397146200243E-01 a       868     0    44     1     8
  5.3499145516483285E-02 a       869     0    44     1     9
 -3.9202331515378719E-02 a       870     0    44     1    10
 -9.0959467502774310E-02 a       871     0    44     1    11
 -1.7215393812746366E-01 a       872     0    44     1    12
 -2.3467208682512106E-01 a       873     0    44     1    13
  1.8288543183311212E-01 a       874     0    44     1    14
  2.4969185888072137E-01 a       875     0    44     1    15
  1.3606583498104158E-01 a       876     0    44     1    16
 -2.4648597721686413E-01 a       877     0    44     1    17
 -7.9550409759052573E-02 a       878     0    44     1    18
 -5.2496673898231073E-02 a       879     0    44     1    19
  2.0866789259311641E-01 a       880     0    44     1    20
  1.2911487970371166E-01 a       881     0    45     1     1
  4.2987173375095382E-02 a       882     0    45     1     2
 -8.2365182090222422E-02 a       883     0    45     1     3
 -8.8948777813287888E-03 a       884     0    45     1     4
 -5.4663846420574647E-02 a       885     0    45     1     5
 -1.1550644042596486E-01 a       886     0    45     1     6
  2.5680651835689466E-01 a       887     0    45     1     7
 -9.0493993124543662E-02 a       888     0    45     1     8
 -1.5092541255629399E-01 a       889     0    45     1     9
  1.1844935034248312E-01 a       890     0    45     1    10
 -9.0553048178250578E-02 a       891     0    45     1    11
  1.6537369009075079E-01 a       892     0    45     1    12
 -6.7171761985335546E-02 a       893     0    45     1    13
  9.2739916019438220E-02 a       894     0    45     1    14
 -9.6504135103773814E-02 a       895     0    45     1    15
  5.3559675192133518E-02 a       896     0    45     1    16
  3.4794443759609884E-03 a       897     0    45     1    17
  1.0531912825607370E-01 a       898     0    45     1    18
  2.8456473704700785E-01 a       899     0    45     1    19
 -2.6405885680656704E-01 a       900     0    45     1    20
 -8.7234288509845673E-02 a       901     0    46     1     1
 -2.1920508404456887E-01 a       902     0    46     1     2
 -1.2520222887826332E-01 a       903     0    46     1     3
 -3.0250552963165010E-02 a       904     0    46     1     4
 -2.4238353054362077E-01 a       905     0    46     1     5
 -1.6677713233028077E-01 a       906     0    46     1     6
 -5.1056736028943839E-02 a       907     0    46     1     7
  2.7111379627490906E-01 a       908     0    46     1     8
 -2.2136170470910554E-01 a       909     0    46     1     9
 -1.1551024575334665E-01 a       910     0    46     1    10
 -1.1229828896411659E-01 a       911     0    46     1    11
  1.5878526764677850E-01 a       912     0    46     1    12
 -1.4446749023190988E-01 a       913     0    46     1    13
 -2.9952583839218067E-01 a       914     0    46     1    14
 -1.0178604947932222E-01 a       915     0    46     1    15
 -1.5925526585720348E-01 a       916     0    46     1    16
  2.1511297776641673E-02 a       917     0    46     1    17
  2.8273507326333391E-01 a       918     0    46     1    18
 -4.9721636352587681E-02 a       919     0    46     1    19
 -1.4034716205131584E-01 a       920     0    46     1    20
 -1.3036288559291948E-01 a       921     0    47     1     1
 -1.4853654943615488E-01 a       922     0    47     1     2
  1.5844832023724886E-01 a       923     0    47     1     3
  2.0156975502136718E-01 a       924     0    47     1     4
  8.8083605103149373E-02 a       925     0    47     1     5
  7.7047065887710001E-02 a       926     0    47     1     6
 -4.0270435147326027E-02 a       927     0    47     1     7
  2.0773270200446722E-01 a       928     0    47     1     8
  6.0307103250249572E-02 a       929     0    47     1     9
 -6.4415968583550379E-02 a       930     0    47     1    10
 -1.9073518930628763E-01 a       931     0    47     1    11
  1.7891282922589440E-02 a       932     0    47     1    12
  1.6021500263654501E-01 a       933     0    47     1    13
 -1.1063497216951167E-01 a       934     0    47     1    14
  4.1225320292019682E-02 a       935     0    47     1    15
  1.2893858496051019E-01 a       936     0    47     1    16
 -1.5149327486874493E-02 a       937     0    47     1    17
  2.0396731302174420E-01 a       938     0    47     1    18
 -2.4854849288514752E-01 a       939     0    47     1    19
  8.6619042377305472E-02 a       940     0    47     1    20
 -7.8913114961783812E-02 a       941     0    48     1     1
 -3.3873019457359654E-01 a       942     0    48     1     2
 -1.0985262153329289E-01 a       943     0    48     1     3
  2.4111492253400507E-02 a       944     0    48     1     4
 -1.2290213553976260E-02 a       945     0    48     1     5
  3.2429644029716037E-01 a       946     0    48     1     6
 -2.7042515161754835E-02 a       947     0    48     1     7
 -5.4109964704200958E-02 a       948     0    48     1     8
 -2.2022141277016752E-01 a       949     0    48     1     9
  2.6256775168737878E-01 a       950     0    48     1    10
  1.7276611963418909E-01 a       951     0    48     1    11
 -1.0044879502629583E-01 a       952     0    48     1    12
  1.3425484017702288E-01 a       953     0    48     1    13
 -1.6443323732407603E-02 a       954     0    48     1    14
 -2.2904141626524360E-01 a       955     0    48     1    15
 -2.7893347016753484E-01 a       956     0    48     1    16
  1.9591137272524550E-02 a       957     0    48     1    17
 -1.4779242661809674E-01 a       958     0    48     1    18
  3.5532772999848070E-02 a       959     0    48     1    19
 -6.2950433345162440E-02 a       960     0    48     1    20
  2.1730026121401766E-01 a       961     0    49     1     1
 -1.7286931547422138E-01 a       962     0    49     1     2
 -5.6298561103228908E-02 a       963     0    49     1     3
 -1.5019316917235020E-01 a       964     0    49     1     4
 -9.9831650599451316E-02 a       965     0    49     1     5
  2.7529209043206812E-02 a       966     0    49     1     6
 -2.8521293238254930E-01 a       967     0    49     1     7
 -9.0422342944258785E-02 a       968     0    49     1     8
  4.8485644866807204E-02 a       969     0    49     1     9
  1.5307994933863353E-01 a       970     0    49     1    10
  1.5353223317505307E-01 a       971     0    49     1    11
  5.3415903338465388E-02 a       972     0    49     1    12
  2.1903148683241030E-02 a       973     0    49     1    13
 -1.1264600067946419E-01 a       974     0    49     1    14
 -1.3378861275614348E-01 a       975     0    49     1    15
 -5.9523987990163498E-03 a       976     0    49     1    16
 -2.8420579137243063E-01 a       977     0    49     1    17
  1.9709874065846436E-01 a       978     0    49     1    18
 -1.3361876927335498E-01 a       979     0    49     1    19
  1.8081820232631381E-02 a       980     0    49     1    20
 -2.3346457048318950E-01 a       981     0    50     1     1
  2.7088925655127460E-01 a       982     0    50     1     2
 -2.0050415850361164E-01 a       983     0    50     1     3
 -9.5749327004839069E-02 a       984     0    50     1     4
 -1.0335921452560103E-01 a       985     0    50     1     5
 -2.5046354367497858E-01 a       986     0    50     1     6
 -1.3142859469134613E-01 a       987     0    50     1     7
 -8.2451186215493230E-02 a       988     0    50     1     8
 -9.5104179773184305E-02 a       989     0    50     1     9
 -8.5443278099411684E-04 a       990     0    50     1    10
 -1.0077566266535061E-03 a       991     0    50     1    11
  2.9073579008607253E-01 a       992     0    50     1    12
 -1.9058598789774389E-01 a       993     0    50     1    13
 -1.9619501978456100E-01 a       994     0    50     1    14
  1.5943581104141183E-01 a       995     0    50     1    15
  4.1482962164221365E-01 a       996     0    50     1    16
  1.2005565309995990E-01 a       997     0    50     1    17
  4.7840503683169396E-02 a       998     0    50     1    18
 -3.5529675971009431E-03 a       999     0    50     1    19
  2.6164155350289420E-01 a      1000     0    50     1    20
 -4.3750337633289282E-03 a      1001     0    51     1     1
  2.4607643721806646E-01 a      1002     0    51     1     2
 -7.1093262430448709E-02 a      1003     0    51     1     3
  1.0208569649303369E-01 a      1004     0    51     1     4
  1.0707570644083148E-01 a      1005     0    51     1     5
 -5.7236892914693124E-02 a      1006     0    51     1     6
 -1.3814203659071125E-01 a      1007     0    51     1     7
  1.5701359946991214E-01 a      1008     0    51     1     8
 -1.6979186594836201E-02 a      1009     0    51     1     9
 -9.9851729385806692E-02 a      1010     0    51     1    10
  1.2341123270699378E-01 a      1011     0    51     1    11
 -5.9006427308556895E-03 a      1012     0    51     1    12
 -4.2292364964888765E-02 a      1013     0    51     1    13
 -6.4394406542178179E-02 a      1014     0    51     1    14
 -4.2955367292351103E-02 a      1015     0    51     1    15
 -2.2782356489216801E-01 a      1016     0    51     1    16
 -1.7025981465652502E-03 a      1017     0    51     1    17
  1.7729520241635127E-02 a      1018     0    51     1    18
 -1.6999632658453900E-02 a      1019     0    51     1    19
  4.7652060696202793E-02 a      1020     0    51     1    20
 -1.3654103150943894E-02 a      1021     0    52     1     1
 -6.2020741653199395E-02 a      1022     0    52     1     2
  4.4596540395062410E-02 a      1023     0    52     1     3
  1.2471290918402932E-01 a      1024     0    52     1     4
  4.4929861678373539E-02 a      1025     0    52     1     5
  1.3613356363174131E-02 a      1026     0    52     1     6
 -2.0054643616008294E-01 a      1027     0    52     1     7
  1.3300589585171763E-01 a      1028     0    52     1     8
  1.8055325378619416E-01 a      1029     0    52     1     9
  9.8035130736847706E-02 a      1030     0    52     1    10
  2.0907663423841705E-02 a      1031     0    52     1    11
  1.0097804421168086E-01 a      1032     0    52     1    12
 -1.9988558387958263E-01 a      1033     0    52     1    13
  8.1876417306745178E-02 a      1034     0    52     1    14
  1.0637786443589028E-01 a      1035     0    52     1    15
  1.1995870232944850E-01 a      1036     0    52     1    16
  7.5601495676320740E-02 a      1037     0    52     1    17
  4.7601508935380052E-02 a      1038     0    52     1    18
  1.3229218915421623E-01 a      1039     0    52     1    19
 -4.5415718502492493E-02 a      1040     0    52     1    20
 -8.5810674048106064E-02 a      1041     0    53     1     1
  4.1028181857195360E-02 a      1042     0    53     1     2
  1.4596669392799022E-01 a      1043     0    53     1     3
 -1.6927668650318278E-01 a      1044     0    53     1     4
  3.0201546068166146E-01 a      1045     0    53     1     5
  1.6703320292186272E-01 a      1046     0    53     1     6
 -1.0894975397068114E-01 a      1047     0    53     1     7
  1.5445854298442468E-01 a      1048     0    53     1     8
 -8.3028671021690051E-02 a      1049     0    53     1     9
 -7.2417780213484287E-02 a      1050     0    53     1    10
 -1.1378455103544460E-01 a      1051     0    53     1    11
 -7.5240398904484626E-02 a      1052     0    53     1    12
 -3.2525256387284635E-01 a      1053     0    53     1    13
  1.3464835457970545E-01 a      1054     0    53     1    14
  2.2955491462772684E-01 a      1055     0    53     1    15
  2.8239121853232557E-01 a      1056     0    53     1    16
  2.6230518474124603E-01 a      1057     0    53     1    17
 -6.4060961414973194E-02 a      1058     0    53     1    18
 -3.2074251744186444E-01 a      1059     0    53     1    19
 -2.0559797215589404E-01 a      1060     0    53     1    20
 -2.5300611612711715E-01 a      1061     0    54     1     1
 -3.2645820845542128E-01 a      1062     0    54     1     2
  4.5825755731091250E-01 a      1063     0    54     1     3
 -1.2446183955897849E-01 a      1064     0    54     1     4
  5.3306261511237374E-01 a      1065     0    54     1     5
  3.3599738443753469E-01 a      1066     0    54     1     6
