################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.0676098818120990E-02 a      1041     0    53     1     1
  1.1737651001928204E-02 a      1042     0    53     1     2
 -1.1528621244789902E-01 a      1043     0    53     1     3
 -8.0044658963228585E-02 a      1044     0    53     1     4
  5.1292517976225860E-02 a      1045     0    53     1     5
  1.7037456898109690E-01 a      1046     0    53     1     6
  1.9880359779570694E-01 a      1047     0    53     1     7
  1.8216678413833599E-02 a      1048     0    53     1     8
 -9.3490785462485265E-02 a      1049     0    53     1     9
  2.3763932233444654E-02 a      1050     0    53     1    10
 -1.4920099442078344E-01 a      1051     0    53     1    11
 -8.7317815156281842E-02 a      1052     0    53     1    12
  3.9512058017821934E-02 a      1053     0    53     1    13
 -2.1843737396265736E-01 a      1054     0    53     1    14
 -3.5307009915798146E-02 a      1055     0    53     1    15
  7.9095106274547855E-02 a      1056     0    53     1    16
  2.1771514279595228E-01 a      1057     0    53     1    17
 -7.8938121444222561E-02 a      1058     0    53     1    18
 -6.8236802042853595E-02 a      1059     0    53     1    19
 -1.3210811645452614E-01 a      1060     0    53     1    20
  8.5896513320429954E-02 a      1061     0    54     1     1
 -2.4150518286654113E-01 a      1062     0    54     1     2
 -8.0861842137988735E-02 a      1063     0    54     1     3
  5.4308110301067129E-03 a      1064     0    54     1     4
 -6.8405571772274954E-03 a      1065     0    54     1     5
 -9.6476474123784600E-02 a      1066     0    54     1     6
  1.6675518144731238E-01 a      1067     0    54     1     7
 -2.0217506582141737E-02 a      1068     0    54     1     8
 -2.3959998409463562E-01 a      1069     0    54     1     9
  1.9812974209443870E-01 a      1070     0    54     1    10
  2.8862891024522497E-01 a      1071     0    54     1    11
 -1.0159094563762897E-01 a      1072     0    54     1    12
  2.0248097168983278E-03 a      1073     0    54     1    13
  9.3556584867730941E-02 a      1074     0    54     1    14
 -1.1769178637505952E-01 a      1075     0    54     1    15
 -2.1429844532523551E-01 a      1076     0    54     1    16
  2.1524740842156304E-02 a      1077     0    54     1    17
  3.3049281573516096E-02 a      1078     0    54     1    18
 -2.2450597355382435E-01 a      1079     0    54     1    19
  4.3206073071448879E-02 a      1080     0    54     1    20
 -1.4111471523201170E-02 a      1081     0    55     1     1
 -3.9296304119203873E-02 a      1082     0    55     1     2
  2.4594881068248112E-01 a      1083     0    55     1     3
 -2.1487392812244949E-01 a      1084     0    55     1     4
  2.5307430294530336E-01 a      1085     0    55     1     5
  1.9616860620779220E-01 a      1086     0    55     1     6
 -1.7615160518589194E-02 a      1087     0    55     1     7
  1.8159442921599242E-01 a      1088     0    55     1     8
  2.4236780676066467E-03 a      1089     0    55     1     9
  1.5798224634839993E-02 a      1090     0    55     1    10
  9.3967863958486830E-02 a      1091     0    55     1    11
  4.0760418515267349E-01 a      1092     0    55     1    12
  2.0849840581892623E-01 a      1093     0    55     1    13
  1.3159969270186528E-01 a      1094     0    55     1    14
  1.2646926195731570E-01 a      1095     0    55     1    15
 -7.7728513329374848E-03 a      1096     0    55     1    16
  6.1246845928245738E-02 a      1097     0    55     1    17
 -1.0360222539609452E-01 a      1098     0    55     1    18
  4.4477715220732311E-01 a      1099     0    55     1    19
  1.1726461492814672E-01 a      1100     0    55     1    20
 -1.2287836166747827E-01 a      1101     0    56     1     1
 -6.0511172963683517E-02 a      1102     0    56     1     2
  3.2252900236904203E-03 a      1103     0    56     1     3
  2.9929333633025273E-02 a      1104     0    56     1     4
  6.2639859369814727E-02 a      1105     0    56     1     5
  1.5437056001202978E-01 a      1106     0    56     1     6
 -1.5864152679069331E-02 a      1107     0    56     1     7
  8.6808607878136865E-02 a      1108     0    56     1     8
 -1.4931337914420179E-01 a      1109     0    56     1     9
 -5.4786181422623502E-02 a      1110     0    56     1    10
 -1.5883072727007380E-01 a      1111     0    56     1    11
 -1.9538393042892013E-01 a      1112     0    56     1    12
 -5.3815266169215253E-02 a      1113     0    56     1    13
  7.0351424255150036E-02 a      1114     0    56     1    14
 -1.2591617961334289E-01 a      1115     0    56     1    15
 -1.1638133147738634E-02 a      1116     0    56     1    16
  6.9020549057687633E-02 a      1117     0    56     1    17
 -9.3724245992490313E-03 a      1118     0    56     1    18
  1.9606153622319940E-02 a      1119     0    56     1    19
  1.1195599672298209E-01 a      1120     0    56     1    20
  5.9335188794836090E-02 a      1121     0    57     1     1
 -1.8330983843481674E-01 a      1122     0    57     1     2
  4.2809483601844411E-01 a      1123     0    57     1     3
  2.4802958417962605E-02 a      1124     0    57     1     4
  1.3096260044206004E-01 a      1125     0    57     1     5
  1.8445097159558679E-01 a      1126     0    57     1     6
  1.7535646029116475E-01 a      1127     0    57     1     7
 -3.9575985578362241E-02 a      1128     0    57     1     8
 -1.4313653240047478E-02 a      1129     0    57     1     9
 -2.3250191977035645E-01 a      1130     0    57     1    10
 -2.8925755153953514E-01 a      1131     0    57     1    11
 -3.7722595414804344E-01 a      1132     0    57     1    12
 -4.2176884544592799E-02 a      1133     0    57     1    13
 -2.0704916858217451E-01 a      1134     0    57     1    14
  1.9505288354286865E-01 a      1135     0    57     1    15
  3.6547764949421174E-01 a      1136     0    57     1    16
 -2.6514018858828592E-01 a      1137     0    57     1    17
 -1.1975129661100764E-01 a      1138     0    57     1    18
 -4.0980041774797624E-02 a      1139     0    57     1    19
  1.5988068283841053E-01 a      1140     0    57     1    20
  2.2671488399139120E-01 a      1141     0    58     1     1
  2.7007025658674821E-01 a      1142     0    58     1     2
  3.0362327109856990E-01 a      1143     0    58     1     3
  6.9253351809206748E-02 a      1144     0    58     1     4
  1.6010482755398317E-01 a      1145     0    58     1     5
  2.7259208285433639E-01 a      1146     0    58     1     6
 -9.2927916508682123E-02 a      1147     0    58     1     7
 -2.9403136969790886E-02 a      1148     0    58     1     8
  4.9616670964634652E-02 a      1149     0    58     1     9
  1.0893883489002396E-01 a      1150     0    58     1    10
  7.5801887023573392E-02 a      1151     0    58     1    11
  5.1765969980122575E-02 a      1152     0    58     1    12
 -2.3448619303524962E-01 a      1153     0    58     1    13
  1.3814958624914103E-01 a      1154     0    58     1    14
  9.5376769312138635E-02 a      1155     0    58     1    15
  2.0699881275390850E-01 a      1156     0    58     1    16
 -3.8586915604555704E-02 a      1157     0    58     1    17
 -2.2770607740689697E-01 a      1158     0    58     1    18
  2.6600744091551976E-01 a      1159     0    58     1    19
  1.0215143339058574E-02 a      1160     0    58     1    20
 -6.6034922519263739E-02 a      1161     0    59     1     1
 -2.3014335882001660E-02 a      1162     0    59     1     2
 -1.8703504079391084E-01 a      1163     0    59     1     3
  1.7464486121002976E-01 a      1164     0    59     1     4
  1.3559951289812477E-01 a      1165     0    59     1     5
  3.1379675164595749E-02 a      1166     0    59     1     6
  2.7792187219401753E-02 a      1167     0    59     1     7
 -1.0101089050593497E-01 a      1168     0    59     1     8
  9.7868188159162997E-02 a      1169     0    59     1     9
 -1.3509750641999316E-01 a      1170     0    59     1    10
 -2.5874277495930170E-02 a      1171     0    59     1    11
 -1.9592574630339901E-01 a      1172     0    59     1    12
  1.5901719142937354E-01 a      1173     0    59     1    13
  8.3822085736745502E-02 a      1174     0    59     1    14
 -2.6306168209547770E-01 a      1175     0    59     1    15
 -6.3204722961787765E-02 a      1176     0    59     1    16
  5.1754409158452003E-02 a      1177     0    59     1    17
  1.6885909341505659E-01 a      1178     0    59     1    18
  1.1497903003346897E-01 a      1179     0    59     1    19
 -1.5096927484451217E-01 a      1180     0    59     1    20
 -1.2090468614473274E-01 a      1181     0    60     1     1
  1.4280818889208866E-01 a      1182     0    60     1     2
  3.1135341641661339E-02 a      1183     0    60     1     3
  2.1060342156184203E-01 a      1184     0    60     1     4
  2.9619274850291723E-02 a      1185     0    60     1     5
  1.3937659337944919E-01 a      1186     0    60     1     6
 -7.3441737158753218E-01 a      1187     0    60     1     7
  8.9070284566981663E-03 a      1188     0    60     1     8
 -5.6245166014629026E-02 a      1189     0    60     1     9
  5.5352796376500968E-01 a      1190     0    60     1    10
  4.3244263157868729E-01 a      1191     0    60     1    11
  1.3968230189667361E-01 a      1192     0    60     1    12
  5.1747690739890391E-02 a      1193     0    60     1    13
 -5.0246335643551310E-01 a      1194     0    60     1    14
  9.1284769339225677E-02 a      1195     0    60     1    15
  5.3864372984323217E-01 a      1196     0    60     1    16
  9.6478256221054597E-03 a      1197     0    60     1    17
  1.3233264281786294E-01 a      1198     0    60     1    18
  5.3867303754241913E-01 a      1199     0    60     1    19
  5.3082862907655182E-01 a      1200     0    60     1    20
 -1.2240428048556824E-01 a      1201     0    61     1     1
 -6.7847018152114344E-02 a      1202     0    61     1     2
  2.0907475973792683E-01 a      1203     0    61     1     3
  2.4331221219745583E-02 a      1204     0    61     1     4
 -2.2340984468522310E-01 a      1205     0    61     1     5
 -6.1415666132334124E-02 a      1206     0    61     1     6
  3.6378093374457660E-02 a      1207     0    61     1     7
  1.0172696192600156E-01 a      1208     0    61     1     8
  2.0348453855303056E-01 a      1209     0    61     1     9
 -2.9393882762443985E-01 a      1210     0    61     1    10
 -7.2695337865337592E-02 a      1211     0    61     1    11
 -4.4625949619208800E-02 a      1212     0    61     1    12
 -2.2342370669555350E-01 a      1213     0    61     1    13
  2.6691676026757050E-01 a      1214     0    61     1    14
 -2.7699591334639795E-01 a      1215     0    61     1    15
 -2.0039884710423617E-01 a      1216     0    61     1    16
  4.5920104821407613E-04 a      1217     0    61     1    17
  7.3992279410795933E-02 a      1218     0    61     1    18
 -2.2907244677655622E-01 a      1219     0    61     1    19
  1.4558852473750580E-01 a      1220     0    61     1    20
 -1.4681116447840483E-02 a      1221     0    62     1     1
  1.4378798310886168E-01 a      1222     0    62     1     2
  3.7017202383801218E-01 a      1223     0    62     1     3
  1.6429449877168911E-01 a      1224     0    62     1     4
 -1.0172376807200445E-01 a      1225     0    62     1     5
 -2.6791337012900268E-01 a      1226     0    62     1     6
  1.2377072998744737E-02 a      1227     0    62     1     7
  9.9312141110802069E-02 a      1228     0    62     1     8
  4.8717021329607473E-02 a      1229     0    62     1     9
 -5.8579838379045790E-02 a      1230     0    62     1    10
  9.5117083933432531E-02 a      1231     0    62     1    11
  1.2226131050312154E-01 a      1232     0    62     1    12
 -3.0700445420364808E-01 a      1233     0    62     1    13
 -1.3667264586653544E-02 a      1234     0    62     1    14
 -2.6186203871092849E-02 a      1235     0    62     1    15
  1.1129302601724755E-01 a      1236     0    62     1    16
 -4.0601243222263314E-02 a      1237     0    62     1    17
 -2.2530749437743519E-01 a      1238     0    62     1    18
 -2.1990576804949358E-01 a      1239     0    62     1    19
 -3.2169314125882881E-01 a      1240     0    62     1    20
  5.6354671963758561E-02 a      1241     0    63     1     1
  6.9528369856664829E-02 a      1242     0    63     1     2
  6.0361894259811935E-02 a      1243     0    63     1     3
 -1.8679179288909301E-01 a      1244     0    63     1     4
  1.4059058097670007E-01 a      1245     0    63     1     5
  4.4239909372051356E-01 a      1246     0    63     1     6
 -1.5628069681535106E-01 a      1247     0    63     1     7
  2.7071946981366063E-01 a      1248     0    63     1     8
 -2.6086920660477697E-01 a      1249     0    63     1     9
 -1.0837515114564894E-01 a      1250     0    63     1    10
  5.9619798720042881E-02 a      1251     0    63     1    11
  1.4818544497245512E-01 a      1252     0    63     1    12
  1.2872612706460979E-01 a      1253     0    63     1    13
  1.8948643198395790E-01 a      1254     0    63     1    14
  1.3744395398849935E-01 a      1255     0    63     1    15
  2.4345145403662832E-01 a      1256     0    63     1    16
 -8.5189952406836938E-02 a      1257     0    63     1    17
 -8.9566574420830866E-02 a      1258     0    63     1    18
  3.6633425004304576E-01 a      1259     0    63     1    19
  4.6199817448969345E-02 a      1260     0    63     1    20
 -1.0086129933564804E-01 a      1261     0    64     1     1
  1.5086713647644837E-01 a      1262     0    64     1     2
 -1.9061159174079562E-01 a      1263     0    64     1     3
  4.0027025307767090E-02 a      1264     0    64     1     4
  1.9527910110341837E-01 a      1265     0    64     1     5
 -9.0528758843092472E-02 a      1266     0    64     1     6
  1.8514457946263754E-01 a      1267     0    64     1     7
  1.1709953484234294E-01 a      1268     0    64     1     8
 -4.0528106890573831E-02 a      1269     0    64     1     9
  1.2570859095500098E-01 a      1270     0    64     1    10
 -8.5205134514741515E-02 a      1271     0    64     1    11
 -1.0830241350617663E-01 a      1272     0    64     1    12
 -1.1676492813006711E-01 a      1273     0    64     1    13
  1.2258574680637298E-02 a      1274     0    64     1    14
  1.7413904135204047E-02 a      1275     0    64     1    15
 -1.2170720642456678E-01 a      1276     0    64     1    16
 -8.6152262383569947E-02 a      1277     0    64     1    17
  1.2296566098481623E-01 a      1278     0    64     1    18
 -6.4496021093088413E-02 a      1279     0    64     1    19
  1.8715174521502301E-01 a      1280     0    64     1    20
 -3.9101045904601206E-01 a      1281     0    65     1     1
 -1.2917844433249767E-01 a      1282     0    65     1     2
  1.0304858443144092E-01 a      1283     0    65     1     3
  2.1183336440015316E-01 a      1284     0    65     1     4
 -3.2679286803332080E-01 a      1285     0    65     1     5
  6.2546822786399461E-02 a      1286     0    65     1     6
  1.0524690538514944E-01 a      1287     0    65     1     7
  1.0050092803771848E-01 a      1288     0    65     1     8
  9.2347032325786147E-03 a      1289     0    65     1     9
  5.9306956677667763E-02 a      1290     0    65     1    10
  7.1476123642043227E-02 a      1291     0    65     1    11
  4.2750189264686121E-02 a      1292     0    65     1    12
  9.9012716238764439E-02 a      1293     0    65     1    13
  1.9739374948428826E-01 a      1294     0    65     1    14
 -2.6990804263917495E-01 a      1295     0    65     1    15
 -1.7641907665025552E-01 a      1296     0    65     1    16
 -2.1080112051149105E-01 a      1297     0    65     1    17
  1.2343998039971173E-01 a      1298     0    65     1    18
 -1.0910922978511617E-01 a      1299     0    65     1    19
  1.3103163011290689E-01 a      1300     0    65     1    20
  3.3500766392872923E-02 a      1301     0    66     1     1
  1.7033288017106571E-01 a      1302     0    66     1     2
  3.7293548165535384E-01 a      1303     0    66     1     3
  2.7433039795999459E-01 a      1304     0    66     1     4
  7.7159481239983091E-02 a      1305     0    66     1     5
  5.1497957825541056E-02 a      1306     0    66     1     6
  1.3461320931398282E-01 a      1307     0    66     1     7
 -2.5044118409893595E-01 a      1308     0    66     1     8
  2.5931280708688909E-01 a      1309     0    66     1     9
  1.4332314782630645E-01 a      1310     0    66     1    10
  5.9524793867352530E-02 a      1311     0    66     1    11
  2.3213740234212468E-01 a      1312     0    66     1    12
 -3.6238365255113375E-01 a      1313     0    66     1    13
 -7.2424951507689579E-03 a      1314     0    66     1    14
  5.1712633489581709E-02 a      1315     0    66     1    15
  1.0289186678286680E-01 a      1316     0    66     1    16
  8.9399561113118337E-02 a      1317     0    66     1    17
 -2.2000533340079703E-01 a      1318     0    66     1    18
 -8.7903489621392869E-02 a      1319     0    66     1    19
 -5.3385951984799743E-02 a      1320     0    66     1    20
  6.4257983736434973E-02 a      1321     0    67     1     1
 -3.5384832099566464E-02 a      1322     0    67     1     2
 -7.5670594244007142E-02 a      1323     0    67     1     3
  7.6923552156333702E-02 a      1324     0    67     1     4
  2.0290870568742664E-01 a      1325     0    67     1     5
  2.6058116568473499E-01 a      1326     0    67     1     6
  1.6690470319716388E-02 a      1327     0    67     1     7
  1.6829472630528666E-01 a      1328     0    67     1     8
 -2.3414578879126777E-02 a      1329     0    67     1     9
 -7.3459306174401634E-02 a      1330     0    67     1    10
  1.5721762023731034E-01 a      1331     0    67     1    11
 -7.9120501906220733E-02 a      1332     0    67     1    12
 -8.5296225579989046E-03 a      1333     0    67     1    13
 -1.6361518574381584E-01 a      1334     0    67     1    14
  1.3302684752191088E-01 a      1335     0    67     1    15
  2.6531605745525599E-01 a      1336     0    67     1    16
  2.5067767809753118E-03 a      1337     0    67     1    17
  6.8701542525909778E-02 a      1338     0    67     1    18
  1.0409707829902948E-01 a      1339     0    67     1    19
 -1.7068977795566712E-01 a      1340     0    67     1    20
 -3.7373386843368295E-01 a      1341     0    68     1     1
 -7.5321892548656233E-02 a      1342     0    68     1     2
  2.7812486193659558E-02 a      1343     0    68     1     3
  1.6296483408447851E-01 a      1344     0    68     1     4
  1.9235828620461706E-02 a      1345     0    68     1     5
 -2.6848757660583339E-01 a      1346     0    68     1     6
 -3.4433426138402577E-02 a      1347     0    68     1     7
  1.3015052979621577E-01 a      1348     0    68     1     8
 -1.4407674575712376E-02 a      1349     0    68     1     9
 -1.0259133894014142E-02 a      1350     0    68     1    10
 -2.3546372995286649E-01 a      1351     0    68     1    11
  2.0106326475961314E-01 a      1352     0    68     1    12
 -2.8634128490499267E-01 a      1353     0    68     1    13
 -3.6904133290238367E-02 a      1354     0    68     1    14
 -2.1138041912952377E-01 a      1355     0    68     1    15
 -3.0139469138790737E-01 a      1356     0    68     1    16
 -8.9960990351273779E-02 a      1357     0    68     1    17
  5.1720284663765714E-02 a      1358     0    68     1    18
 -2.8416087125850592E-01 a      1359     0    68     1    19
  6.3429129418189997E-02 a      1360     0    68     1    20
  2.0870679645338641E-01 a      1361     0    69     1     1
 -1.8730599295286124E-01 a      1362     0    69     1     2
 -1.8840392810948547E-01 a      1363     0    69     1     3
  9.1322796165095310E-02 a      1364     0    69     1     4
  5.9496475921869775E-02 a      1365     0    69     1     5
  3.9987699027652569E-02 a      1366     0    69     1     6
 -5.8755258665931204E-02 a      1367     0    69     1     7
  2.4808021125875879E-02 a      1368     0    69     1     8
  2.1419121465317534E-01 a      1369     0    69     1     9
 -1.0384599598128355E-01 a      1370     0    69     1    10
  6.8285447103453162E-02 a      1371     0    69     1    11
  1.5537405124573217E-01 a      1372     0    69     1    12
  9.8201804680455460E-02 a      1373     0    69     1    13
 -2.2218701748592523E-01 a      1374     0    69     1    14
  1.3439850345697230E-01 a      1375     0    69     1    15
 -1.8885905207095066E-01 a      1376     0    69     1    16
  2.1134628889676635E-01 a      1377     0    69     1    17
  1.0545675232965906E-01 a      1378     0    69     1    18
  2.5183852368876120E-02 a      1379     0    69     1    19
  3.7797379581775231E-02 a      1380     0    69     1    20
  2.1955631443950966E-02 a      1381     0    70     1     1
 -5.1405547464161400E-02 a      1382     0    70     1     2
  1.5962839193724146E-01 a      1383     0    70     1     3
 -3.2803432195565869E-02 a      1384     0    70     1     4
  2.0751679447423101E-02 a      1385     0    70     1     5
 -1.3204075873466342E-01 a      1386     0    70     1     6
  2.0561040337410108E-01 a      1387     0    70     1     7
  4.6556555095867640E-02 a      1388     0    70     1     8
  9.6434155178608219E-02 a      1389     0    70     1     9
  1.0227866948496503E-01 a      1390     0    70     1    10
  2.5398374039865096E-01 a      1391     0    70     1    11
  2.3147485807221563E-02 a      1392     0    70     1    12
  5.9473937474336609E-02 a      1393     0    70     1    13
 -1.0424770488080908E-01 a      1394     0    70     1    14
  2.2327452005596726E-02 a      1395     0    70     1    15
 -5.7675247664651694E-02 a      1396     0    70     1    16
 -2.5484740312101162E-01 a      1397     0    70     1    17
  1.5762315578213323E-01 a      1398     0    70     1    18
 -1.1893153227915751E-01 a      1399     0    70     1    19
  5.9125858322843748E-02 a      1400     0    70     1    20
 -7.4595207596660426E-03 a      1401     0    71     1     1
  2.7122820910078937E-01 a      1402     0    71     1     2
  3.0868273110310446E-01 a      1403     0    71     1     3
  1.5050670433778671E-01 a      1404     0    71     1     4
 -2.6808893657552742E-02 a      1405     0    71     1     5
 -1.9911838249801131E-01 a      1406     0    71     1     6
  4.9792415515407792E-02 a      1407     0    71     1     7
  8.7398269351122576E-02 a      1408     0    71     1     8
 -5.2495992772637655E-03 a      1409     0    71     1     9
  1.3497984736921542E-01 a      1410     0    71     1    10
  5.2569660493843685E-02 a      1411     0    71     1    11
  3.0066366832584296E-01 a      1412     0    71     1    12
 -3.6814645401698687E-01 a      1413     0    71     1    13
 -2.1565897874115544E-01 a      1414     0    71     1    14
  8.1605624310617159E-02 a      1415     0    71     1    15
  1.2484727588055733E-01 a      1416     0    71     1    16
  2.7594044652691628E-02 a      1417     0    71     1    17
 -1.8168083744468050E-01 a      1418     0    71     1    18
 -2.0640473307775237E-01 a      1419     0    71     1    19
 -2.2036551839540966E-01 a      1420     0    71     1    20
  2.2075852959980789E-02 a      1421     0    72     1     1
 -2.0289673274738210E-01 a      1422     0    72     1     2
 -1.8744935444038571E-01 a      1423     0    72     1     3
 -2.6601686816227810E-01 a      1424     0    72     1     4
 -3.9187311337339553E-03 a      1425     0    72     1     5
  1.4382028615628428E-01 a      1426     0    72     1     6
 -1.6607774599181993E-01 a      1427     0    72     1     7
 -1.1015611396364454E-01 a      1428     0    72     1     8
 -2.0321324487195636E-01 a      1429     0    72     1     9
 -2.0695340169953100E-02 a      1430     0    72     1    10
 -1.8502761878558788E-01 a      1431     0    72     1    11
  1.5034831559865373E-02 a      1432     0    72     1    12
  4.2459876822347052E-02 a      1433     0    72     1    13
 -2.1313664778804386E-01 a      1434     0    72     1    14
  7.3407871537008854E-02 a      1435     0    72     1    15
  3.7706535237829436E-01 a      1436     0    72     1    16
  4.2601135124096280E-02 a      1437     0    72     1    17
 -1.1179958253289052E-01 a      1438     0    72     1    18
  6.0206128721061174E-02 a      1439     0    72     1    19
  7.5296528173040375E-02 a      1440     0    72     1    20
 -9.8079059811477090E-02 a      1441     0    73     1     1
 -1.5639432673996100E-02 a      1442     0    73     1     2
  6.1237637949172918E-02 a      1443     0    73     1     3
  2.3475294916390968E-01 a      1444     0    73     1     4
 -1.3509871895325709E-01 a      1445     0    73     1     5
 -1.5901829955871272E-01 a      1446     0    73     1     6
  1.0788228396187972E-01 a      1447     0    73     1     7
 -2.1897508538548752E-01 a      1448     0    73     1     8
 -3.4717838753855007E-02 a      1449     0    73     1     9
  1.3012213456685384E-01 a      1450     0    73     1    10
 -1.7332888486024875E-01 a      1451     0    73     1    11
  1.8657570396363368E-02 a      1452     0    73     1    12
 -3.1302224019494046E-01 a      1453     0    73     1    13
 -3.0157379394376654E-01 a      1454     0    73     1    14
 -1.3148345088818902E-01 a      1455     0    73     1    15
 -1.4378425470763578E-01 a      1456     0    73     1    16
  8.9285475416361632E-03 a      1457     0    73     1    17
  1.1029611796736224E-01 a      1458     0    73     1    18
 -4.8031463986898237E-01 a      1459     0    73     1    19
  2.0801285646607043E-01 a      1460     0    73     1    20
  7.4772671324881135E-02 a      1461     0    74     1     1
 -2.4301960701287813E-02 a      1462     0    74     1     2
 -1.8106681646863568E-01 a      1463     0    74     1     3
  1.3056188539500038E-01 a      1464     0    74     1     4
 -1.3355446867894843E-02 a      1465     0    74     1     5
 -7.6649275340827855E-02 a      1466     0    74     1     6
 -1.7393993926012025E-01 a      1467     0    74     1     7
 -6.2242348870899480E-02 a      1468     0    74     1     8
 -1.3993462744187021E-01 a      1469     0    74     1     9
  1.1101329718839681E-01 a      1470     0    74     1    10
 -1.1607060903337213E-01 a      1471     0    74     1    11
  1.3479042603938640E-01 a      1472     0    74     1    12
  1.2809567468751459E-01 a      1473     0    74     1    13
 -7.6577271817040063E-02 a      1474     0    74     1    14
 -1.2904601948098146E-01 a      1475     0    74     1    15
  1.3390329878314294E-01 a      1476     0    74     1    16
 -9.9679985086898570E-02 a      1477     0    74     1    17
 -1.0647472325045748E-01 a      1478     0    74     1    18
 -1.6889585800849685E-01 a      1479     0    74     1    19
 -2.1765533889550122E-03 a      1480     0    74     1    20
  1.8403880831027128E-01 a      1481     0    75     1     1
 -2.5744115366992304E-01 a      1482     0    75     1     2
 -2.6666926002939667E-01 a      1483     0    75     1     3
 -3.7553224379944644E-01 a      1484     0    75     1     4
 -2.4308334882929133E-02 a      1485     0    75     1     5
 -8.4781744195752073E-02 a      1486     0    75     1     6
 -9.3083838640507829E-02 a      1487     0    75     1     7
  3.3606128955525699E-02 a      1488     0    75     1     8
 -1.4116978553140555E-01 a      1489     0    75     1     9
 -1.6483665331410846E-01 a      1490     0    75     1    10
 -1.8043290259488642E-01 a      1491     0    75     1    11
  3.5146729279986288E-01 a      1492     0    75     1    12
 -5.7301595925906947E-03 a      1493     0    75     1    13
 -1.6585570164124450E-01 a      1494     0    75     1    14
 -1.2664979799824622E-01 a      1495     0    75     1    15
 -1.9615159915987751E-01 a      1496     0    75     1    16
 -8.2926655376229397E-02 a      1497     0    75     1    17
  7.7982535250120374E-02 a      1498     0    75     1    18
 -2.2544317862579866E-01 a      1499     0    75     1    19
  6.3076844023541953E-02 a      1500     0    75     1    20
  1.6323908969594347E-01 a      1501     0    76     1     1
 -4.5128279820207111E-02 a      1502     0    76     1     2
 -1.1997504541985293E-01 a      1503     0    76     1     3
 -1.9319637844420112E-01 a      1504     0    76     1     4
  3.9137350845903314E-02 a      1505     0    76     1     5
  2.2301528666266382E-01 a      1506     0    76     1     6
 -1.5295190550598921E-02 a      1507     0    76     1     7
 -2.4019292611513601E-02 a      1508     0    76     1     8
 -5.9203531189546646E-02 a      1509     0    76     1     9
 -6.5482801426687637E-02 a      1510     0    76     1    10
  7.0003167141623635E-02 a      1511     0    76     1    11
  3.4059232129221362E-01 a      1512     0    76     1    12
  7.2182842761704211E-02 a      1513     0    76     1    13
  8.3759198107925134E-02 a      1514     0    76     1    14
 -1.6791674689736555E-01 a      1515     0    76     1    15
  3.0141917148093184E-01 a      1516     0    76     1    16
  1.2349996168497702E-01 a      1517     0    76     1    17
  1.1625337263709347E-01 a      1518     0    76     1    18
  1.0189272334353268E-01 a      1519     0    76     1    19
  1.5833023995355824E-01 a      1520     0    76     1    20
  2.3225905728201079E-01 a      1521     0    77     1     1
 -2.4936123489614054E-01 a      1522     0    77     1     2
  2.0968989240550375E-02 a      1523     0    77     1     3
  9.8425107785072616E-02 a      1524     0    77     1     4
  3.0581279575644948E-01 a      1525     0    77     1     5
  3.0839125188133343E-01 a      1526     0    77     1     6
 -1.9803209595068588E-01 a      1527     0    77     1     7
 -8.7745197164527042E-02 a      1528     0    77     1     8
  1.2758650266519868E-03 a      1529     0    77     1     9
  8.4388739257470383E-02 a      1530     0    77     1    10
 -1.8316943105456970E-01 a      1531     0    77     1    11
  6.4442113676522569E-02 a      1532     0    77     1    12
 -4.8577497375507935E-02 a      1533     0    77     1    13
 -2.8207632314413100E-02 a      1534     0    77     1    14
  1.2509070803433453E-01 a      1535     0    77     1    15
  5.2517755128025624E-02 a      1536     0    77     1    16
 -2.4292407240950130E-02 a      1537     0    77     1    17
  9.9088537963323453E-02 a      1538     0    77     1    18
  1.5664435204374197E-01 a      1539     0    77     1    19
  1.8319787330617335E-01 a      1540     0    77     1    20
  1.9402852124063980E-01 a      1541     0    78     1     1
  5.7813010621665728E-01 a      1542     0    78     1     2
  3.6473316306078191E-01 a      1543     0    78     1     3
  1.9194016719770546E-01 a      1544     0    78     1     4
  1.3776393917958218E-01 a      1545     0    78     1     5
 -2.0042007016577532E-01 a      1546     0    78     1     6
  3.0699021067099447E-01 a      1547     0    78     1     7
  4.8233292088835245E-01 a      1548     0    78     1     8
 -2.9589458084723075E-01 a      1549     0    78     1     9
  3.6831913428079915E-01 a      1550     0    78     1    10
 -2.5479192778858523E-01 a      1551     0    78     1    11
 -9.9261435356207336E-03 a      1552     0    78     1    12
  4.3630067688767143E-01 a      1553     0    78     1    13
  6.9179648791710513E-02 a      1554     0    78     1    14
 -9.9199703980158756E-03 a      1555     0    78     1    15
  4.8554091017730661E-01 a      1556     0    78     1    16
  2.6484325470390180E-01 a      1557     0    78     1    17
 -4.7844884727676040E-01 a      1558     0    78     1    18
 -5.6444470673105603E-02 a      1559     0    78     1    19
  8.6987309791412781E-02 a      1560     0    78     1    20
