################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.2669217081290221E+00 a       512     0    26     1    12
 -2.7154647294794226E-01 a       513     0    26     1    13
 -1.1501435788015197E-02 a       514     0    26     1    14
 -8.7623658469824228E-01 a       515     0    26     1    15
 -1.2475677671282677E+00 a       516     0    26     1    16
  2.9315992030787641E-01 a       517     0    26     1    17
 -3.1486945592047300E-01 a       518     0    26     1    18
 -6.4157627531152728E-01 a       519     0    26     1    19
 -1.9759239585117222E-01 a       520     0    26     1    20
  5.4669274673048307E-01 a       521     0    27     1     1
  4.3028632446750453E-01 a       522     0    27     1     2
  7.6473884977652207E-01 a       523     0    27     1     3
  1.3777077611328350E+00 a       524     0    27     1     4
  1.4433170720429893E+00 a       525     0    27     1     5
  4.7670656067876072E-01 a       526     0    27     1     6
 -8.0317829218864523E-01 a       527     0    27     1     7
 -9.5453611481102207E-01 a       528     0    27     1     8
  6.9344664864275618E-01 a       529     0    27     1     9
 -9.5187376318240113E-01 a       530     0    27     1    10
  4.8507013816689964E-01 a       531     0    27     1    11
  1.0584006929688687E+00 a       532     0    27     1    12
  4.1641641497307445E-02 a       533     0    27     1    13
  3.0796793222568586E-01 a       534     0    27     1    14
  3.0918534309402903E-03 a       535     0    27     1    15
 -2.4164905147557228E-01 a       536     0    27     1    16
 -6.9871194522608437E-01 a       537     0    27     1    17
 -6.7853265622577388E-02 a       538     0    27     1    18
  1.0438041434011620E+00 a       539     0    27     1    19
 -3.6063267757660233E-01 a       540     0    27     1    20
  1.3882331800638137E+00 a       541     0    28     1     1
  7.4268598258514773E-01 a       542     0    28     1     2
  3.4216075829495796E-01 a       543     0    28     1     3
  2.4880215760274471E-01 a       544     0    28     1     4
  6.5449907960520248E-01 a       545     0    28     1     5
  1.0001471655670022E+00 a       546     0    28     1     6
 -2.7338592611181278E-01 a       547     0    28     1     7
 -4.9194766524455219E-01 a       548     0    28     1     8
  4.9064464576789857E-01 a       549     0    28     1     9
  2.3288577182656245E-01 a       550     0    28     1    10
  1.0271919391755520E+00 a       551     0    28     1    11
 -1.0946383185019729E-01 a       552     0    28     1    12
 -8.6316474582929259E-01 a       553     0    28     1    13
 -1.2175175361183656E-02 a       554     0    28     1    14
  6.6815471857282982E-01 a       555     0    28     1    15
  4.3993677003982035E-01 a       556     0    28     1    16
 -1.2751331435220243E+00 a       557     0    28     1    17
  6.2350572225577960E-01 a       558     0    28     1    18
  2.6355958944019203E-01 a       559     0    28     1    19
 -4.1159334899964112E-01 a       560     0    28     1    20
  2.6589047977263719E-01 a       561     0    29     1     1
  1.3861670304028957E+00 a       562     0    29     1     2
 -5.8307322022014541E-01 a       563     0    29     1     3
  6.8296023279995829E-02 a       564     0    29     1     4
  5.3275852013455760E-01 a       565     0    29     1     5
 -7.3822313881067658E-01 a       566     0    29     1     6
  2.0254027087651322E-01 a       567     0    29     1     7
  5.2812667963811921E-01 a       568     0    29     1     8
 -6.0727949858794816E-03 a       569     0    29     1     9
  1.2622508536166832E-01 a       570     0    29     1    10
  7.7683370075654934E-01 a       571     0    29     1    11
 -2.5316885824573065E-01 a       572     0    29     1    12
 -1.7909709702373308E-01 a       573     0    29     1    13
  1.5426630754235710E-01 a       574     0    29     1    14
  6.5287972098100844E-01 a       575     0    29     1    15
 -1.2190498673675690E-01 a       576     0    29     1    16
  9.2589182447735396E-01 a       577     0    29     1    17
  2.3664772785318555E-01 a       578     0    29     1    18
 -2.7534870300074055E-02 a       579     0    29     1    19
  4.1185763718479768E-01 a       580     0    29     1    20
 -1.0683883956135460E+00 a       581     0    30     1     1
  1.9898264060871711E+00 a       582     0    30     1     2
 -4.7619086391617377E-01 a       583     0    30     1     3
  6.9171703917382021E-01 a       584     0    30     1     4
  4.8879588687315123E-01 a       585     0    30     1     5
  5.0494779785271826E-01 a       586     0    30     1     6
 -2.6579869901878146E+00 a       587     0    30     1     7
 -1.7252605418273383E+00 a       588     0    30     1     8
  8.0962298918761144E-01 a       589     0    30     1     9
 -1.6062847779532630E+00 a       590     0    30     1    10
 -1.2930241418632291E-01 a       591     0    30     1    11
  6.0539156386044823E-01 a       592     0    30     1    12
 -2.8908653007765626E+00 a       593     0    30     1    13
 -2.2683738558588336E+00 a       594     0    30     1    14
 -3.0446116374368990E+00 a       595     0    30     1    15
  1.0068723228114602E+00 a       596     0    30     1    16
  5.8844087279169954E-01 a       597     0    30     1    17
  1.0346059246959232E+00 a       598     0    30     1    18
 -1.8799870853401385E-01 a       599     0    30     1    19
 -1.5383320648551477E+00 a       600     0    30     1    20
  6.3742752244133316E-01 a       601     0    31     1     1
 -1.7283769272544974E-01 a       602     0    31     1     2
  2.7768298963256027E-01 a       603     0    31     1     3
 -2.9365187583089769E-01 a       604     0    31     1     4
  1.8805615671613121E-01 a       605     0    31     1     5
  3.0345644051953102E-01 a       606     0    31     1     6
 -2.7119337705869040E-01 a       607     0    31     1     7
  7.4022957772050524E-01 a       608     0    31     1     8
 -7.9348518565070891E-01 a       609     0    31     1     9
  5.1287511672060759E-01 a       610     0    31     1    10
  1.4021868284624037E-01 a       611     0    31     1    11
 -1.0860487657459030E+00 a       612     0    31     1    12
 -2.0019648199866680E-01 a       613     0    31     1    13
 -1.2455849723673755E-01 a       614     0    31     1    14
  3.8606145279637752E-02 a       615     0    31     1    15
  1.8625128604507732E-01 a       616     0    31     1    16
 -1.0326867370645162E-01 a       617     0    31     1    17
  3.0381590384749940E-01 a       618     0    31     1    18
  5.3819737815542008E-02 a       619     0    31     1    19
 -1.5309762412362823E-01 a       620     0    31     1    20
  8.2593937868923384E-01 a       621     0    32     1     1
  2.3086459715445434E-01 a       622     0    32     1     2
  9.9856249957342202E-01 a       623     0    32     1     3
 -8.2764111152670206E-01 a       624     0    32     1     4
 -5.4814836987164983E-01 a       625     0    32     1     5
 -3.5055766502762931E-01 a       626     0    32     1     6
 -2.2128925866192017E-01 a       627     0    32     1     7
 -1.8405822298755722E-01 a       628     0    32     1     8
  7.7676655515595039E-01 a       629     0    32     1     9
 -3.4859447062801002E-01 a       630     0    32     1    10
 -3.1278472490560805E-01 a       631     0    32     1    11
  4.2037269118026993E-01 a       632     0    32     1    12
  1.1973249611341208E+00 a       633     0    32     1    13
 -4.6599700395689458E-01 a       634     0    32     1    14
 -8.8729942813004370E-01 a       635     0    32     1    15
 -2.8272887377436207E-01 a       636     0    32     1    16
  6.3079187043794915E-01 a       637     0    32     1    17
  4.0786100765592546E-02 a       638     0    32     1    18
  9.9102618840236845E-01 a       639     0    32     1    19
  4.5297723814988686E-03 a       640     0    32     1    20
  1.5463057101710781E-01 a       641     0    33     1     1
 -2.0378546358114408E-01 a       642     0    33     1     2
  2.3887483822359445E-01 a       643     0    33     1     3
  9.1665242110688394E-01 a       644     0    33     1     4
  2.7905333402205662E-01 a       645     0    33     1     5
 -2.8945069416788927E-01 a       646     0    33     1     6
  3.2002156132027132E-01 a       647     0    33     1     7
 -1.0819195139459818E+00 a       648     0    33     1     8
  9.5389041041742473E-01 a       649     0    33     1     9
 -6.5854136816571096E-01 a       650     0    33     1    10
  1.1025465558152334E+00 a       651     0    33     1    11
 -1.9961421445237412E-01 a       652     0    33     1    12
  1.0026044186884777E+00 a       653     0    33     1    13
  5.8490367317282954E-01 a       654     0    33     1    14
  2.2887552078889928E-01 a       655     0    33     1    15
 -1.0430501961243344E+00 a       656     0    33     1    16
  2.1083537345433136E-02 a       657     0    33     1    17
  2.4992103020175091E-01 a       658     0    33     1    18
 -5.9763326379996162E-01 a       659     0    33     1    19
 -1.9330203487899417E-01 a       660     0    33     1    20
  1.0197174614803628E-01 a       661     0    34     1     1
  1.1174737890804562E-01 a       662     0    34     1     2
 -2.3389499090372679E-02 a       663     0    34     1     3
  8.7412944940519821E-01 a       664     0    34     1     4
 -1.6641407667045044E-01 a       665     0    34     1     5
 -4.2173662966130065E-02 a       666     0    34     1     6
 -5.2907458209359226E-01 a       667     0    34     1     7
 -1.1350968047236085E+00 a       668     0    34     1     8
  9.5788451281371556E-01 a       669     0    34     1     9
 -6.9328098414109374E-01 a       670     0    34     1    10
  3.8532684033709491E-02 a       671     0    34     1    11
  8.6747543236199620E-01 a       672     0    34     1    12
  2.3290286644233343E-01 a       673     0    34     1    13
  7.5747730326842366E-01 a       674     0    34     1    14
  1.1878658097717175E-01 a       675     0    34     1    15
 -1.4025610978563776E+00 a       676     0    34     1    16
  8.0665863434701654E-02 a       677     0    34     1    17
 -5.2308821225325719E-01 a       678     0    34     1    18
 -7.6990636959162673E-01 a       679     0    34     1    19
 -2.1895945434936873E-01 a       680     0    34     1    20
  6.2378168839334724E-01 a       681     0    35     1     1
  1.2710123543182256E-01 a       682     0    35     1     2
  6.7219124698610988E-01 a       683     0    35     1     3
 -8.0107223451562459E-02 a       684     0    35     1     4
  1.2360670176919142E-01 a       685     0    35     1     5
 -1.5505305083423163E-01 a       686     0    35     1     6
 -2.5605759499347354E+00 a       687     0    35     1     7
  5.4483316852533215E-01 a       688     0    35     1     8
  2.9494933945565538E-01 a       689     0    35     1     9
  2.5479617285820960E-01 a       690     0    35     1    10
 -6.3667225229823865E-01 a       691     0    35     1    11
  1.1565181176631847E-01 a       692     0    35     1    12
 -9.9290468079240746E-01 a       693     0    35     1    13
 -7.1317489620658781E-01 a       694     0    35     1    14
 -2.0311072667873837E+00 a       695     0    35     1    15
  2.2418202699499812E-01 a       696     0    35     1    16
 -2.0585272194873303E+00 a       697     0    35     1    17
 -5.7040413084265318E-01 a       698     0    35     1    18
  6.1070768453007573E-01 a       699     0    35     1    19
  1.1495858464703816E+00 a       700     0    35     1    20
  2.4803877001904300E+00 a       701     0    36     1     1
 -8.2116511151066296E-01 a       702     0    36     1     2
  1.4419914973301542E+00 a       703     0    36     1     3
 -5.3717539036688278E-01 a       704     0    36     1     4
  6.2824320415779011E-01 a       705     0    36     1     5
  1.9292559157597209E+00 a       706     0    36     1     6
  1.5299489284796701E+00 a       707     0    36     1     7
  4.6102029606378936E-01 a       708     0    36     1     8
 -1.1833896300547706E+00 a       709     0    36     1     9
  9.1717287335503905E-01 a       710     0    36     1    10
  2.5521311840783438E+00 a       711     0    36     1    11
 -2.1173088872290990E+00 a       712     0    36     1    12
  2.2722980754438407E+00 a       713     0    36     1    13
  3.4763754149161818E+00 a       714     0    36     1    14
  1.2264908150772209E+00 a       715     0    36     1    15
  7.4551145213075765E-01 a       716     0    36     1    16
 -6.0520461488805521E-01 a       717     0    36     1    17
 -6.4600752729063571E-01 a       718     0    36     1    18
  8.2313590359253941E-01 a       719     0    36     1    19
  5.4099555194617462E-02 a       720     0    36     1    20
  1.6708553005613915E+00 a       721     0    37     1     1
  5.0691575688420798E-01 a       722     0    37     1     2
 -1.3038473316632443E-01 a       723     0    37     1     3
 -5.5092012015175140E-01 a       724     0    37     1     4
  4.7027551752379831E-01 a       725     0    37     1     5
  1.0295224379143959E-01 a       726     0    37     1     6
  7.8606926702607749E-01 a       727     0    37     1     7
  1.0946879818912421E+00 a       728     0    37     1     8
 -3.9641618449237909E-01 a       729     0    37     1     9
  9.8011366484763440E-01 a       730     0    37     1    10
 -3.8000033669999433E-01 a       731     0    37     1    11
 -7.9238772709192329E-01 a       732     0    37     1    12
 -1.3046159587506254E-01 a       733     0    37     1    13
 -2.9413633201201567E-01 a       734     0    37     1    14
  5.3614544523386454E-01 a       735     0    37     1    15
  1.0213450174073730E+00 a       736     0    37     1    16
 -6.3080291021081036E-01 a       737     0    37     1    17
 -2.7825512495061305E-01 a       738     0    37     1    18
  8.8571222613997069E-01 a       739     0    37     1    19
 -3.0269938558235771E-01 a       740     0    37     1    20
 -6.9296134082677718E-01 a       741     0    38     1     1
 -9.5068798715751890E-01 a       742     0    38     1     2
 -1.3893281904875141E+00 a       743     0    38     1     3
  1.8891424134421952E-01 a       744     0    38     1     4
 -1.8017668080241692E-01 a       745     0    38     1     5
 -1.5383801136160733E+00 a       746     0    38     1     6
  2.3694410016830547E-01 a       747     0    38     1     7
  6.1771486552039612E-01 a       748     0    38     1     8
 -2.5405167450205435E-01 a       749     0    38     1     9
  4.6744245183584865E-01 a       750     0    38     1    10
 -7.0638413873854589E-01 a       751     0    38     1    11
  6.1384894739833629E-01 a       752     0    38     1    12
  1.0989635399916007E+00 a       753     0    38     1    13
  5.3917063159901010E-02 a       754     0    38     1    14
 -5.3589144458891236E-01 a       755     0    38     1    15
 -3.0892432721256641E-01 a       756     0    38     1    16
  1.0775668411208281E+00 a       757     0    38     1    17
 -4.7492394428545243E-01 a       758     0    38     1    18
 -1.9497465328282493E-02 a       759     0    38     1    19
  1.7387201972364888E-01 a       760     0    38     1    20
  8.8832204847242013E-01 a       761     0    39     1     1
 -1.2749972130058675E+00 a       762     0    39     1     2
  1.0385389428352871E+00 a       763     0    39     1     3
  6.8260313954345986E-01 a       764     0    39     1     4
  6.8671222092206796E-01 a       765     0    39     1     5
  1.4839778749287219E-01 a       766     0    39     1     6
 -1.3485551454501097E+00 a       767     0    39     1     7
 -1.4292444054810496E+00 a       768     0    39     1     8
  1.6211912939364876E+00 a       769     0    39     1     9
  3.6703744836120150E-01 a       770     0    39     1    10
  6.0620925040059592E-01 a       771     0    39     1    11
  1.0179567001348793E+00 a       772     0    39     1    12
  1.2584056417895655E+00 a       773     0    39     1    13
  7.1901124932026983E-01 a       774     0    39     1    14
  5.2438433119208361E-01 a       775     0    39     1    15
 -1.2251027157244172E+00 a       776     0    39     1    16
 -1.0285111458099658E+00 a       777     0    39     1    17
  1.5761509393157347E-01 a       778     0    39     1    18
 -6.5698378694313508E-01 a       779     0    39     1    19
 -2.5345996659301717E-01 a       780     0    39     1    20
 -4.4404025081426418E-01 a       781     0    40     1     1
 -4.2649472261278426E-01 a       782     0    40     1     2
  6.3592404672125724E-01 a       783     0    40     1     3
  9.4567033501051090E-01 a       784     0    40     1     4
 -6.5807636772069078E-02 a       785     0    40     1     5
 -4.8028668998127538E-01 a       786     0    40     1     6
 -2.9758090765971468E-01 a       787     0    40     1     7
 -4.4788718094139313E-01 a       788     0    40     1     8
  1.5735518186658346E+00 a       789     0    40     1     9
 -6.0506040196751876E-01 a       790     0    40     1    10
  9.6676352963473355E-01 a       791     0    40     1    11
  8.9005451680225511E-01 a       792     0    40     1    12
  1.1039128837072769E+00 a       793     0    40     1    13
  4.6804668007607980E-01 a       794     0    40     1    14
  4.5687014735353859E-01 a       795     0    40     1    15
 -1.4020540486038835E+00 a       796     0    40     1    16
 -2.9727894572844871E-01 a       797     0    40     1    17
 -2.2958072928431533E-01 a       798     0    40     1    18
 -1.6202332289160708E+00 a       799     0    40     1    19
  2.0758030221532200E-01 a       800     0    40     1    20
  4.8704991633943165E-02 a       801     0    41     1     1
 -7.6822523888035277E-01 a       802     0    41     1     2
  4.4173423722543415E-01 a       803     0    41     1     3
  8.1395073209365687E-01 a       804     0    41     1     4
  3.4432503799312325E-01 a       805     0    41     1     5
  8.3144971484783581E-01 a       806     0    41     1     6
 -1.4973436562658633E+00 a       807     0    41     1     7
 -1.9382116740434951E+00 a       808     0    41     1     8
  1.6670346388870945E+00 a       809     0    41     1     9
 -1.0318059573456988E+00 a       810     0    41     1    10
  9.3340130453461922E-01 a       811     0    41     1    11
  1.2888560998591843E+00 a       812     0    41     1    12
  1.3015446690709893E+00 a       813     0    41     1    13
 -2.0104006936266010E-02 a       814     0    41     1    14
 -5.2655793868741599E-02 a       815     0    41     1    15
 -7.1717065827478410E-01 a       816     0    41     1    16
 -3.4390337690496098E-02 a       817     0    41     1    17
 -1.0754041053954996E-01 a       818     0    41     1    18
 -1.3084508994309976E+00 a       819     0    41     1    19
 -8.5947936119101243E-01 a       820     0    41     1    20
  5.4910691255039590E-01 a       821     0    42     1     1
  3.3125634343109589E-01 a       822     0    42     1     2
  1.0371473540673903E+00 a       823     0    42     1     3
  6.3015783777358825E-01 a       824     0    42     1     4
 -1.5146463282681957E-01 a       825     0    42     1     5
  2.3726814286193804E-01 a       826     0    42     1     6
 -4.5540201598455421E-01 a       827     0    42     1     7
 -1.5958306304928774E-01 a       828     0    42     1     8
  1.7033008649145398E-01 a       829     0    42     1     9
  2.2351768281696591E-01 a       830     0    42     1    10
  1.3716748941520045E-02 a       831     0    42     1    11
 -9.6885547908541214E-01 a       832     0    42     1    12
  9.1154295263540769E-02 a       833     0    42     1    13
 -6.3944559473985543E-02 a       834     0    42     1    14
 -5.6507343220649142E-01 a       835     0    42     1    15
 -6.8066251678413750E-02 a       836     0    42     1    16
  7.8559164238394069E-02 a       837     0    42     1    17
  1.2746589572886782E+00 a       838     0    42     1    18
  2.8025337982061843E-01 a       839     0    42     1    19
 -4.7885058566709514E-02 a       840     0    42     1    20
  4.1512368807431900E-02 a       841     0    43     1     1
  7.8946788965788856E-02 a       842     0    43     1     2
 -8.0186510665057761E-02 a       843     0    43     1     3
  5.4968660523634516E-01 a       844     0    43     1     4
  2.2840689374886972E-01 a       845     0    43     1     5
 -2.2514372473756514E-01 a       846     0    43     1     6
  2.5764114833784096E-01 a       847     0    43     1     7
  1.3870223965869799E-01 a       848     0    43     1     8
  4.5449664391974498E-01 a       849     0    43     1     9
 -7.2897368039318644E-03 a       850     0    43     1    10
 -1.3796832576115411E-01 a       851     0    43     1    11
 -6.7155126058765380E-01 a       852     0    43     1    12
  1.3397224698265664E-01 a       853     0    43     1    13
  3.3730363556780502E-01 a       854     0    43     1    14
 -4.1357728042838371E-01 a       855     0    43     1    15
 -2.6831026513287487E-01 a       856     0    43     1    16
 -1.9051368051444939E-01 a       857     0    43     1    17
  2.1001046026923142E-01 a       858     0    43     1    18
 -7.3392732725725551E-01 a       859     0    43     1    19
  1.1485773330577753E-01 a       860     0    43     1    20
  1.4095046828945774E+00 a       861     0    44     1     1
  8.1022912738473618E-01 a       862     0    44     1     2
 -3.6449124580772102E-01 a       863     0    44     1     3
  2.8144465917055739E-01 a       864     0    44     1     4
  3.8546627389666410E-01 a       865     0    44     1     5
  5.6783874502024623E-01 a       866     0    44     1     6
  1.2623824228705589E+00 a       867     0    44     1     7
  9.0212175436162079E-01 a       868     0    44     1     8
 -7.1110955805900844E-01 a       869     0    44     1     9
  6.0899219643003433E-01 a       870     0    44     1    10
 -1.1240507383715231E-01 a       871     0    44     1    11
 -2.2440381575364765E+00 a       872     0    44     1    12
 -7.4182898587831236E-01 a       873     0    44     1    13
  4.1703251891213827E-01 a       874     0    44     1    14
  8.3438592749390905E-01 a       875     0    44     1    15
  1.1472051456526640E+00 a       876     0    44     1    16
 -1.1490971804705447E-01 a       877     0    44     1    17
  2.1988214493795308E-01 a       878     0    44     1    18
  6.6257286860494102E-01 a       879     0    44     1    19
  1.0166079334493051E-01 a       880     0    44     1    20
  3.2270843272674550E-02 a       881     0    45     1     1
  6.4858661850556915E-02 a       882     0    45     1     2
 -2.0989535001211704E-01 a       883     0    45     1     3
  8.2146721194743033E-02 a       884     0    45     1     4
 -4.3515687746119397E-01 a       885     0    45     1     5
  1.0138076873985222E+00 a       886     0    45     1     6
  5.0907428910660546E-01 a       887     0    45     1     7
 -5.0133868254876118E-02 a       888     0    45     1     8
 -3.6551279068367037E-01 a       889     0    45     1     9
  7.4385276067548001E-01 a       890     0    45     1    10
  5.5391554572868185E-01 a       891     0    45     1    11
 -8.8467072749625986E-01 a       892     0    45     1    12
 -9.7125230113278638E-01 a       893     0    45     1    13
 -2.5093854249219361E-01 a       894     0    45     1    14
 -8.6049692383838672E-01 a       895     0    45     1    15
  2.9639626632080895E-01 a       896     0    45     1    16
  4.7466321195770961E-01 a       897     0    45     1    17
  4.1282985522772842E-01 a       898     0    45     1    18
  3.3685693983556314E-01 a       899     0    45     1    19
  1.4922598092018419E-01 a       900     0    45     1    20
 -3.9454548323649902E-01 a       901     0    46     1     1
  1.8569853255293403E-01 a       902     0    46     1     2
  4.5453192776920293E-01 a       903     0    46     1     3
 -6.9513952214735042E-01 a       904     0    46     1     4
 -6.6193360748975827E-01 a       905     0    46     1     5
 -4.1028265138779740E-01 a       906     0    46     1     6
  7.6736633473802074E-01 a       907     0    46     1     7
  9.0044440797211933E-01 a       908     0    46     1     8
 -7.8962679586324691E-01 a       909     0    46     1     9
  2.6653291512223271E-01 a       910     0    46     1    10
 -7.7250666708736548E-01 a       911     0    46     1    11
  3.0647263608431341E-01 a       912     0    46     1    12
  3.9405902327302172E-01 a       913     0    46     1    13
  3.6751061997481743E-01 a       914     0    46     1    14
  5.2901795204044710E-01 a       915     0    46     1    15
  5.8897320538088778E-02 a       916     0    46     1    16
  9.3556541516153863E-02 a       917     0    46     1    17
  1.4463922057469974E-02 a       918     0    46     1    18
 -1.5183459668302773E-01 a       919     0    46     1    19
  5.5690404284839262E-02 a       920     0    46     1    20
  1.8624151760321950E-01 a       921     0    47     1     1
 -1.3610578601992156E+00 a       922     0    47     1     2
  9.8699063732455949E-01 a       923     0    47     1     3
  2.6379079585989446E-01 a       924     0    47     1     4
  3.4562924035518000E-01 a       925     0    47     1     5
  6.4641342225566212E-01 a       926     0    47     1     6
 -4.5270142368513920E-02 a       927     0    47     1     7
  4.7694009270566318E-01 a       928     0    47     1     8
  9.5926703949571324E-01 a       929     0    47     1     9
  2.9710309007037750E-01 a       930     0    47     1    10
  1.4538068749366800E-01 a       931     0    47     1    11
 -6.5481107383560555E-02 a       932     0    47     1    12
  1.0329411479481236E+00 a       933     0    47     1    13
  2.6887179049942461E-01 a       934     0    47     1    14
  6.5670721038600333E-01 a       935     0    47     1    15
  2.3360626223800723E-01 a       936     0    47     1    16
 -7.4875129654031591E-01 a       937     0    47     1    17
  2.7752307548655897E-01 a       938     0    47     1    18
 -5.3698100550681771E-01 a       939     0    47     1    19
  1.0206857182130877E+00 a       940     0    47     1    20
 -6.9137984864351132E-01 a       941     0    48     1     1
  1.3033686004385414E-01 a       942     0    48     1     2
  6.0970528901399024E-01 a       943     0    48     1     3
 -2.0581111926948278E-01 a       944     0    48     1     4
 -4.7245881633313791E-01 a       945     0    48     1     5
 -2.0183403192577395E-01 a       946     0    48     1     6
  2.9238984721654665E-01 a       947     0    48     1     7
  4.3980362801865897E-01 a       948     0    48     1     8
 -1.9681962129283234E-01 a       949     0    48     1     9
 -9.5330037166243248E-02 a       950     0    48     1    10
  5.8482740292072004E-02 a       951     0    48     1    11
  9.8056796288403048E-01 a       952     0    48     1    12
  1.7417999227888148E-01 a       953     0    48     1    13
  4.2285580553465230E-01 a       954     0    48     1    14
  4.4711271688268117E-01 a       955     0    48     1    15
 -3.8746668816667690E-01 a       956     0    48     1    16
  1.4042511707012367E-01 a       957     0    48     1    17
  1.5667983111610392E-01 a       958     0    48     1    18
  7.6962312652416043E-02 a       959     0    48     1    19
  2.9644705215648048E-01 a       960     0    48     1    20
  1.6360111949464998E-01 a       961     0    49     1     1
 -5.7748268597242658E-01 a       962     0    49     1     2
  7.1093085578466597E-01 a       963     0    49     1     3
  7.2877208349337266E-02 a       964     0    49     1     4
  3.2918237610518697E-01 a       965     0    49     1     5
  4.8244286275762654E-01 a       966     0    49     1     6
  1.2603234204377900E-01 a       967     0    49     1     7
  9.6299997042356711E-01 a       968     0    49     1     8
  2.8277070586568809E-01 a       969     0    49     1     9
  3.2142063002168098E-01 a       970     0    49     1    10
 -4.2384175687920667E-01 a       971     0    49     1    11
 -1.1500516173249797E-01 a       972     0    49     1    12
  2.8519643895942948E-01 a       973     0    49     1    13
  4.9165677015526828E-02 a       974     0    49     1    14
 -1.6958154406039086E-01 a       975     0    49     1    15
  1.7372251375320932E-01 a       976     0    49     1    16
 -6.3442914475711010E-01 a       977     0    49     1    17
  3.3005886061027845E-01 a       978     0    49     1    18
 -6.0145086597110660E-02 a       979     0    49     1    19
  1.2156066821453457E+00 a       980     0    49     1    20
 -7.9450466345133408E-01 a       981     0    50     1     1
  5.1109160482573668E-01 a       982     0    50     1     2
 -1.5492592436783864E-01 a       983     0    50     1     3
  2.9876968385004449E-01 a       984     0    50     1     4
 -4.3809713455981342E-01 a       985     0    50     1     5
 -1.2776447856240289E-01 a       986     0    50     1     6
  8.5246846027498802E-01 a       987     0    50     1     7
 -2.5456189440284493E-01 a       988     0    50     1     8
 -3.2370247089948628E-01 a       989     0    50     1     9
 -6.4923115696654932E-01 a       990     0    50     1    10
  2.2630275798427230E-01 a       991     0    50     1    11
 -4.0778623156986610E-01 a       992     0    50     1    12
 -5.3459834945755003E-01 a       993     0    50     1    13
 -3.7848993197419484E-01 a       994     0    50     1    14
  5.1078768545779896E-01 a       995     0    50     1    15
  3.8534775179004155E-01 a       996     0    50     1    16
  9.1388325976996343E-01 a       997     0    50     1    17
  1.6079176821838184E-01 a       998     0    50     1    18
  6.9115731419745519E-01 a       999     0    50     1    19
  5.0347711088488423E-01 a      1000     0    50     1    20
  2.4456104433470172E-02 a      1001     0    51     1     1
  3.5187836261558880E-01 a      1002     0    51     1     2
 -4.2606614127387160E-01 a      1003     0    51     1     3
 -1.4170369515024850E-01 a      1004     0    51     1     4
 -5.6231379246374469E-01 a      1005     0    51     1     5
 -5.0435802775670047E-01 a      1006     0    51     1     6
 -3.0520617447924847E-01 a      1007     0    51     1     7
  1.2105759378823475E-01 a      1008     0    51     1     8
  1.1390983364951150E+00 a      1009     0    51     1     9
  2.0013629067702940E-01 a      1010     0    51     1    10
 -9.3636344830365692E-01 a      1011     0    51     1    11
  4.4676370455796399E-01 a      1012     0    51     1    12
  2.3292752736554084E-01 a      1013     0    51     1    13
 -8.5831345013707941E-02 a      1014     0    51     1    14
 -2.2154803240724169E-01 a      1015     0    51     1    15
 -8.2876194089312372E-01 a      1016     0    51     1    16
  3.4653169469634582E-01 a      1017     0    51     1    17
 -3.1526758634011026E-01 a      1018     0    51     1    18
 -3.7772161213491079E-01 a      1019     0    51     1    19
  5.2705053439578520E-01 a      1020     0    51     1    20
  1.3353542228132062E-01 a      1021     0    52     1     1
  7.7737625432435495E-02 a      1022     0    52     1     2
  6.4212983955115222E-01 a      1023     0    52     1     3
 -1.5036647395521591E-01 a      1024     0    52     1     4
  1.8458082476932280E-01 a      1025     0    52     1     5
 -3.4038051018219251E-01 a      1026     0    52     1     6
 -4.0489032112267626E-01 a      1027     0    52     1     7
  6.0704757281798571E-01 a      1028     0    52     1     8
 -2.8181675221867308E-01 a      1029     0    52     1     9
  1.2744167015938985E-02 a      1030     0    52     1    10
  3.1465357884339157E-02 a      1031     0    52     1    11
  4.3045839812505299E-01 a      1032     0    52     1    12
 -2.1909158813910540E-01 a      1033     0    52     1    13
  1.0300887562272900E+00 a      1034     0    52     1    14
  6.6514591073672058E-01 a      1035     0    52     1    15
 -8.9385914720946369E-01 a      1036     0    52     1    16
 -8.1902251262001646E-01 a      1037     0    52     1    17
 -4.2772249633099768E-01 a      1038     0    52     1    18
 -1.1440920507555138E-01 a      1039     0    52     1    19
 -3.9051010064409586E-02 a      1040     0    52     1    20
  1.8401393182975725E+00 a      1041     0    53     1     1
  1.1018633742397503E+00 a      1042     0    53     1     2
  1.6546487874849209E+00 a      1043     0    53     1     3
 -5.1362044853368449E-01 a      1044     0    53     1     4
  3.5534465672674875E-01 a      1045     0    53     1     5
 -1.5806765231032802E-01 a      1046     0    53     1     6
 -2.1098896832041323E+00 a      1047     0    53     1     7
  2.3043999809641806E+00 a      1048     0    53     1     8
 -3.5299837167092590E-02 a      1049     0    53     1     9
  1.6546518316533303E+00 a      1050     0    53     1    10
