################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.4681279361667848E-01 a       531     0    27     1    11
  6.8106584561926764E-01 a       532     0    27     1    12
  9.3168689904733382E-01 a       533     0    27     1    13
  1.0648986837462035E-01 a       534     0    27     1    14
 -9.5094146558156423E-01 a       535     0    27     1    15
  6.8451962426092161E-01 a       536     0    27     1    16
  1.4770624506904073E-01 a       537     0    27     1    17
  3.2382516718812621E-02 a       538     0    27     1    18
  1.2355340955710774E+00 a       539     0    27     1    19
  6.1517927274714779E-01 a       540     0    27     1    20
  5.3147868354517214E-01 a       541     0    28     1     1
  2.5753642017845619E+00 a       542     0    28     1     2
  1.7948743137273440E+00 a       543     0    28     1     3
 -1.3508438122771589E+00 a       544     0    28     1     4
 -3.4977625340012813E-01 a       545     0    28     1     5
 -1.4051903212991104E+00 a       546     0    28     1     6
  3.3053170319643472E+00 a       547     0    28     1     7
 -2.4829381858080897E+00 a       548     0    28     1     8
 -2.6821202432376889E+00 a       549     0    28     1     9
  7.3457166907366034E-01 a       550     0    28     1    10
  1.0427825836614304E+00 a       551     0    28     1    11
  4.3786998347555783E-01 a       552     0    28     1    12
 -6.8324980633056798E-01 a       553     0    28     1    13
 -4.0010743708163887E-01 a       554     0    28     1    14
 -6.5183152451965831E-01 a       555     0    28     1    15
  4.0307534063573298E-02 a       556     0    28     1    16
  1.0000801304957763E+00 a       557     0    28     1    17
  1.8868891756088504E+00 a       558     0    28     1    18
  1.8625240851525176E+00 a       559     0    28     1    19
 -1.4492128193658775E+00 a       560     0    28     1    20
  2.3318889018874618E+00 a       561     0    29     1     1
  1.2723933644367230E-01 a       562     0    29     1     2
  4.3825607137303529E-01 a       563     0    29     1     3
  8.3875200708454523E-01 a       564     0    29     1     4
  3.1384594806091171E+00 a       565     0    29     1     5
 -5.3568200638516883E-01 a       566     0    29     1     6
  1.9268387145499031E+00 a       567     0    29     1     7
 -2.4257298882287781E+00 a       568     0    29     1     8
  6.6742443321010403E-01 a       569     0    29     1     9
  1.5775326824230642E+00 a       570     0    29     1    10
  4.5274812002941600E-01 a       571     0    29     1    11
 -1.1281287356075553E+00 a       572     0    29     1    12
 -2.0118225219964009E-01 a       573     0    29     1    13
  2.1163936225579719E-01 a       574     0    29     1    14
 -3.4771634141339418E+00 a       575     0    29     1    15
 -4.9466126109323366E-01 a       576     0    29     1    16
 -4.8676218654027298E-01 a       577     0    29     1    17
  2.8458262140433819E+00 a       578     0    29     1    18
 -2.5673896306121646E+00 a       579     0    29     1    19
 -2.3127315026673179E+00 a       580     0    29     1    20
  1.5038930334438803E+00 a       581     0    30     1     1
  1.1892563756900125E+00 a       582     0    30     1     2
 -5.6694980773079849E-02 a       583     0    30     1     3
 -1.2882878919912992E+00 a       584     0    30     1     4
  1.1340477983940896E-01 a       585     0    30     1     5
 -1.5903804431496062E+00 a       586     0    30     1     6
 -1.5955080893232814E+00 a       587     0    30     1     7
 -5.1202372120579775E-01 a       588     0    30     1     8
 -5.7991046355847294E-02 a       589     0    30     1     9
  1.6804523509292491E+00 a       590     0    30     1    10
  1.2677531137076803E+00 a       591     0    30     1    11
 -3.2219981253660213E-01 a       592     0    30     1    12
 -1.1637268864127839E+00 a       593     0    30     1    13
 -1.1150206282354866E+00 a       594     0    30     1    14
 -6.7893344930451460E-01 a       595     0    30     1    15
  2.8065138320622424E-02 a       596     0    30     1    16
 -9.9935637140245814E-01 a       597     0    30     1    17
  5.2155403515520860E-01 a       598     0    30     1    18
  1.4651499714734133E+00 a       599     0    30     1    19
 -4.3037473004171117E-01 a       600     0    30     1    20
 -2.4847715915374047E+00 a       601     0    31     1     1
 -1.0933419968088800E+00 a       602     0    31     1     2
 -1.3372138388716421E+00 a       603     0    31     1     3
 -1.7226180061509355E-01 a       604     0    31     1     4
 -1.9779523390694775E+00 a       605     0    31     1     5
  1.8465223351973928E-01 a       606     0    31     1     6
 -2.3849386740443537E+00 a       607     0    31     1     7
  2.1608215496067178E+00 a       608     0    31     1     8
  1.7389766738828734E+00 a       609     0    31     1     9
 -4.6974423685594763E-01 a       610     0    31     1    10
  3.7347294993902957E-01 a       611     0    31     1    11
 -1.9021263349463413E+00 a       612     0    31     1    12
  2.0147790912064778E+00 a       613     0    31     1    13
  4.3858269008400524E-01 a       614     0    31     1    14
 -1.2548890518235396E-02 a       615     0    31     1    15
 -1.0890225656526793E-01 a       616     0    31     1    16
  6.6942385587466846E-01 a       617     0    31     1    17
  6.2294385853356071E-01 a       618     0    31     1    18
  1.9425067838606689E+00 a       619     0    31     1    19
 -7.5971232204479355E-01 a       620     0    31     1    20
  2.4914954127446691E+00 a       621     0    32     1     1
 -8.9738011998678024E-01 a       622     0    32     1     2
 -1.6097746532966835E+00 a       623     0    32     1     3
  1.4008374986428052E+00 a       624     0    32     1     4
  1.5711719104440485E+00 a       625     0    32     1     5
  1.4850748988590334E+00 a       626     0    32     1     6
 -2.2884161769818006E+00 a       627     0    32     1     7
 -1.2221873792275935E+00 a       628     0    32     1     8
  7.0057043048437750E-01 a       629     0    32     1     9
  5.9518671164430903E-01 a       630     0    32     1    10
  7.8172062967736533E-01 a       631     0    32     1    11
 -2.2090699614703502E-01 a       632     0    32     1    12
 -1.0979291646874558E+00 a       633     0    32     1    13
  1.0277923519201630E-01 a       634     0    32     1    14
 -2.4345720936814566E+00 a       635     0    32     1    15
 -1.1932940751767245E+00 a       636     0    32     1    16
 -1.3645860419917670E+00 a       637     0    32     1    17
  2.5955323905734602E+00 a       638     0    32     1    18
 -2.9988731995886644E+00 a       639     0    32     1    19
 -7.3971145888403000E-01 a       640     0    32     1    20
  3.6431731263945006E+00 a       641     0    33     1     1
  7.6316600934514656E-01 a       642     0    33     1     2
 -7.3785923856796998E-01 a       643     0    33     1     3
 -2.1105940330571175E-02 a       644     0    33     1     4
  7.0878560989269601E-01 a       645     0    33     1     5
 -1.7215758261529692E+00 a       646     0    33     1     6
  9.0407499529161850E-01 a       647     0    33     1     7
  1.0992116508383785E+00 a       648     0    33     1     8
  1.0274264283496715E+00 a       649     0    33     1     9
  1.3617824991016576E+00 a       650     0    33     1    10
  2.2513090300830565E+00 a       651     0    33     1    11
  2.9453112245425528E+00 a       652     0    33     1    12
 -2.4211735497798990E+00 a       653     0    33     1    13
 -1.1516978157743512E+00 a       654     0    33     1    14
 -1.7328441294763923E+00 a       655     0    33     1    15
  1.1981917195986862E+00 a       656     0    33     1    16
  3.9104959663192229E-01 a       657     0    33     1    17
  4.4159209131979793E-01 a       658     0    33     1    18
  1.2554762834608743E-01 a       659     0    33     1    19
  1.6873497090914329E+00 a       660     0    33     1    20
 -1.5926089362918713E-01 a       661     0    34     1     1
 -1.4738573130589797E-01 a       662     0    34     1     2
  1.0800900978251513E+00 a       663     0    34     1     3
 -9.0741379260070210E-01 a       664     0    34     1     4
 -1.0191495685826866E+00 a       665     0    34     1     5
  2.7831738954277790E-01 a       666     0    34     1     6
 -8.5386094399276946E-01 a       667     0    34     1     7
 -1.9002575591947712E-01 a       668     0    34     1     8
  8.0962390620516855E-01 a       669     0    34     1     9
 -7.7740260727944724E-02 a       670     0    34     1    10
  6.7407757091632204E-03 a       671     0    34     1    11
 -7.6828892600343535E-01 a       672     0    34     1    12
  2.8258202573599367E-01 a       673     0    34     1    13
  3.4350053189732682E-01 a       674     0    34     1    14
  1.3310334856925621E-01 a       675     0    34     1    15
 -7.1634423239756573E-01 a       676     0    34     1    16
  3.3350143100769097E-01 a       677     0    34     1    17
 -4.4429062045876801E-02 a       678     0    34     1    18
 -2.9368598582069011E-01 a       679     0    34     1    19
  1.1484185126496633E+00 a       680     0    34     1    20
  5.3854934085790351E-01 a       681     0    35     1     1
 -3.5375704212239678E+00 a       682     0    35     1     2
 -5.3462189524625199E+00 a       683     0    35     1     3
  3.4511172926147937E+00 a       684     0    35     1     4
  2.0878495843712805E+00 a       685     0    35     1     5
  2.3387128916041426E+00 a       686     0    35     1     6
 -5.4985819051289306E+00 a       687     0    35     1     7
  4.7759118090742199E+00 a       688     0    35     1     8
  2.9242601989248311E+00 a       689     0    35     1     9
  3.8052874890393129E-01 a       690     0    35     1    10
 -2.3948285897792259E+00 a       691     0    35     1    11
  1.4071570257840031E+00 a       692     0    35     1    12
 -1.0943169591724562E+00 a       693     0    35     1    13
  2.4959353740391705E+00 a       694     0    35     1    14
  8.9310250496577781E-01 a       695     0    35     1    15
 -1.2982282648315289E+00 a       696     0    35     1    16
 -4.0645143695488057E+00 a       697     0    35     1    17
 -2.0384397389001414E+00 a       698     0    35     1    18
 -3.3597573004151844E+00 a       699     0    35     1    19
  1.6020221968227277E+00 a       700     0    35     1    20
  1.2944004905703304E+00 a       701     0    36     1     1
 -6.3136486847572271E-01 a       702     0    36     1     2
 -1.0592770639439684E+00 a       703     0    36     1     3
  7.9972755832478648E-02 a       704     0    36     1     4
  8.9743157659764417E-01 a       705     0    36     1     5
  4.2622850487944663E-01 a       706     0    36     1     6
 -2.5741131296323627E+00 a       707     0    36     1     7
  6.4109324599334216E-01 a       708     0    36     1     8
 -7.0746940873389980E-02 a       709     0    36     1     9
  6.5539667673258428E-01 a       710     0    36     1    10
  1.0996607607164829E-01 a       711     0    36     1    11
  5.7981167858590810E-01 a       712     0    36     1    12
  6.8249897429465256E-01 a       713     0    36     1    13
 -9.7111066024559850E-02 a       714     0    36     1    14
 -1.2265500922160542E+00 a       715     0    36     1    15
  7.8915473031296712E-01 a       716     0    36     1    16
 -7.6999797437511286E-01 a       717     0    36     1    17
  9.7714974881694361E-01 a       718     0    36     1    18
  7.6744203900011257E-02 a       719     0    36     1    19
  8.4817793799321628E-01 a       720     0    36     1    20
 -1.7607907506231129E-02 a       721     0    37     1     1
 -1.5868060318794157E+00 a       722     0    37     1     2
 -3.5667512401729753E+00 a       723     0    37     1     3
 -2.8195393568021049E-01 a       724     0    37     1     4
  7.8766830899185003E-01 a       725     0    37     1     5
 -9.6860570180106131E-01 a       726     0    37     1     6
 -3.1638804211045710E+00 a       727     0    37     1     7
  3.0076789007957694E+00 a       728     0    37     1     8
 -1.8312249097750763E-01 a       729     0    37     1     9
 -8.6881828108239009E-02 a       730     0    37     1    10
  3.2822875345608821E-01 a       731     0    37     1    11
  1.0320390327953295E+00 a       732     0    37     1    12
 -8.8730232481986215E-01 a       733     0    37     1    13
  7.0156923806237628E-02 a       734     0    37     1    14
  3.9387560386458842E-01 a       735     0    37     1    15
  1.3216875450589975E+00 a       736     0    37     1    16
 -6.0901332335694350E-02 a       737     0    37     1    17
  1.4686536774249852E+00 a       738     0    37     1    18
  2.9257552697792777E-01 a       739     0    37     1    19
  1.8221835019580026E+00 a       740     0    37     1    20
  4.3695490873048093E-01 a       741     0    38     1     1
  2.1124620898306046E-01 a       742     0    38     1     2
 -8.5843355979611646E-01 a       743     0    38     1     3
  1.0494027377178508E+00 a       744     0    38     1     4
 -3.4664910277676805E-02 a       745     0    38     1     5
 -1.4287065465218278E+00 a       746     0    38     1     6
 -8.0156759703597391E-01 a       747     0    38     1     7
 -1.9641593665610094E-01 a       748     0    38     1     8
  1.8647913484216391E-01 a       749     0    38     1     9
 -8.2136129070420161E-01 a       750     0    38     1    10
  1.4926698978930080E+00 a       751     0    38     1    11
 -1.1637175354898164E+00 a       752     0    38     1    12
 -2.2747179825571955E+00 a       753     0    38     1    13
 -1.4456424849115572E+00 a       754     0    38     1    14
 -1.6406337375498331E-01 a       755     0    38     1    15
 -1.6257807923698426E+00 a       756     0    38     1    16
 -4.8837945703614605E-01 a       757     0    38     1    17
 -1.6884940443596832E+00 a       758     0    38     1    18
 -7.0332302289524273E-01 a       759     0    38     1    19
 -1.0352705948429901E+00 a       760     0    38     1    20
 -9.2827044132873793E-01 a       761     0    39     1     1
 -1.3521456498071411E+00 a       762     0    39     1     2
 -4.3299281796897893E-01 a       763     0    39     1     3
  4.9672441881061763E-01 a       764     0    39     1     4
  6.0928675798553300E-01 a       765     0    39     1     5
  1.1477173049988481E+00 a       766     0    39     1     6
 -1.5193064427726350E+00 a       767     0    39     1     7
  6.8946991680121628E-01 a       768     0    39     1     8
  8.9240815084368641E-01 a       769     0    39     1     9
  3.5719346260127277E-01 a       770     0    39     1    10
 -5.2267558543676440E-01 a       771     0    39     1    11
  2.1794481960895565E-01 a       772     0    39     1    12
  1.1129991531787546E-03 a       773     0    39     1    13
  2.6888460217944909E-01 a       774     0    39     1    14
  7.0312918231965149E-01 a       775     0    39     1    15
 -1.9600481888826918E-01 a       776     0    39     1    16
 -4.6258819219489528E-01 a       777     0    39     1    17
 -9.0205561736991258E-01 a       778     0    39     1    18
 -1.0152038428168675E+00 a       779     0    39     1    19
  3.5168571747575300E-01 a       780     0    39     1    20
  1.0010107095405096E+00 a       781     0    40     1     1
  5.2015856138865425E-02 a       782     0    40     1     2
 -5.4636557471908168E-02 a       783     0    40     1     3
 -1.3231756057286801E+00 a       784     0    40     1     4
  3.1191955015089792E+00 a       785     0    40     1     5
 -3.8178636135793947E-01 a       786     0    40     1     6
  2.0099393013770550E+00 a       787     0    40     1     7
 -2.2685705744977249E+00 a       788     0    40     1     8
 -2.8498422917120334E+00 a       789     0    40     1     9
  6.1852698882661228E-01 a       790     0    40     1    10
 -2.0900623056862574E-01 a       791     0    40     1    11
  3.3057354317510013E-01 a       792     0    40     1    12
 -2.5244594569317064E-01 a       793     0    40     1    13
 -1.2842358640750491E-02 a       794     0    40     1    14
 -2.0399306506049342E-01 a       795     0    40     1    15
  4.3878280195851721E-01 a       796     0    40     1    16
 -4.0116966802377846E-01 a       797     0    40     1    17
 -1.5444367206508667E+00 a       798     0    40     1    18
 -1.1568288360879708E+00 a       799     0    40     1    19
  2.1250233915944050E-01 a       800     0    40     1    20
  1.0743884191249133E+00 a       801     0    41     1     1
 -2.7574487657595506E+00 a       802     0    41     1     2
  1.2165652042034267E+00 a       803     0    41     1     3
 -5.5687350819769987E-01 a       804     0    41     1     4
 -7.0822483852756724E-01 a       805     0    41     1     5
 -8.9447894561565822E-01 a       806     0    41     1     6
  5.5443923964933113E+00 a       807     0    41     1     7
 -3.6989798914248357E+00 a       808     0    41     1     8
  5.7649005493705485E-01 a       809     0    41     1     9
  2.4512665752744560E+00 a       810     0    41     1    10
  1.6858159866085640E+00 a       811     0    41     1    11
 -9.6572439093280171E-01 a       812     0    41     1    12
  2.0631388097673620E+00 a       813     0    41     1    13
  3.4174587888584296E-01 a       814     0    41     1    14
  1.2274165966246095E-01 a       815     0    41     1    15
  2.6119030776507270E+00 a       816     0    41     1    16
  2.7953419746702037E+00 a       817     0    41     1    17
 -2.2212948010789098E+00 a       818     0    41     1    18
  1.8710640872050617E+00 a       819     0    41     1    19
 -6.3975077515617751E-01 a       820     0    41     1    20
  5.3174014106836254E-01 a       821     0    42     1     1
 -1.8001003489898604E+00 a       822     0    42     1     2
  8.2622140563230612E-02 a       823     0    42     1     3
 -7.1036109979411877E-01 a       824     0    42     1     4
 -9.6731406435674150E-01 a       825     0    42     1     5
 -7.4217408739993207E-01 a       826     0    42     1     6
  2.3642436824925359E+00 a       827     0    42     1     7
 -3.2705441212266090E-01 a       828     0    42     1     8
  2.1119216268631433E+00 a       829     0    42     1     9
  1.5765915676871067E+00 a       830     0    42     1    10
  2.0919835415651891E+00 a       831     0    42     1    11
 -2.2335367874803905E-01 a       832     0    42     1    12
  1.3679542714829118E+00 a       833     0    42     1    13
 -1.1289366414530986E+00 a       834     0    42     1    14
 -1.9490567406276810E-01 a       835     0    42     1    15
  1.7285592646562100E+00 a       836     0    42     1    16
  8.7557174119681846E-01 a       837     0    42     1    17
 -1.9538920539425404E+00 a       838     0    42     1    18
  2.3835161314214810E+00 a       839     0    42     1    19
 -8.6701958713970226E-02 a       840     0    42     1    20
 -4.8119763893321940E-03 a       841     0    43     1     1
  1.1034599947950730E+00 a       842     0    43     1     2
 -2.9997307408026452E-01 a       843     0    43     1     3
  4.3959489465444468E-01 a       844     0    43     1     4
  6.0985702814630582E-01 a       845     0    43     1     5
 -1.3610600653555218E+00 a       846     0    43     1     6
  4.4978853840558337E-02 a       847     0    43     1     7
 -1.5550427414523580E+00 a       848     0    43     1     8
  1.1054781480137827E+00 a       849     0    43     1     9
 -1.0746746352178646E-01 a       850     0    43     1    10
 -5.2002671451521087E-01 a       851     0    43     1    11
  6.5697164629013438E-01 a       852     0    43     1    12
 -5.3341138153629575E-01 a       853     0    43     1    13
 -1.2695656006318419E+00 a       854     0    43     1    14
 -1.1780659448915165E+00 a       855     0    43     1    15
  1.6085520750464907E-01 a       856     0    43     1    16
  1.8097066256426159E-01 a       857     0    43     1    17
 -1.2639772234988254E+00 a       858     0    43     1    18
 -6.7036856577882997E-02 a       859     0    43     1    19
  1.2371254971564642E+00 a       860     0    43     1    20
 -1.4344221860654114E+00 a       861     0    44     1     1
 -4.9174853573365018E+00 a       862     0    44     1     2
 -1.0997532128272560E+00 a       863     0    44     1     3
 -7.6911664685496950E-01 a       864     0    44     1     4
 -2.6291722938800572E+00 a       865     0    44     1     5
  7.8292348042771243E-01 a       866     0    44     1     6
 -2.1856191802877850E-01 a       867     0    44     1     7
 -1.0631773633328492E+00 a       868     0    44     1     8
  9.3793189703026458E-01 a       869     0    44     1     9
  9.3222192017022920E-01 a       870     0    44     1    10
  3.8054139623029620E-01 a       871     0    44     1    11
 -1.5751869422556197E+00 a       872     0    44     1    12
  2.8071325916802969E-01 a       873     0    44     1    13
 -4.4612516496053987E-02 a       874     0    44     1    14
  2.6434217966341893E+00 a       875     0    44     1    15
  9.3947567992461889E-01 a       876     0    44     1    16
  8.8129675531340002E-01 a       877     0    44     1    17
 -4.3013668118721391E+00 a       878     0    44     1    18
  2.1902633175450004E+00 a       879     0    44     1    19
 -8.8545420195552382E-01 a       880     0    44     1    20
 -1.4986758553470079E+00 a       881     0    45     1     1
 -3.2467045267037684E+00 a       882     0    45     1     2
  1.0195303206837498E+00 a       883     0    45     1     3
  1.4969135291980813E+00 a       884     0    45     1     4
 -3.2560051058679251E-01 a       885     0    45     1     5
 -9.8884728557571977E-01 a       886     0    45     1     6
  1.9397746186372553E+00 a       887     0    45     1     7
 -2.2155007711693115E+00 a       888     0    45     1     8
  1.2327066505908173E+00 a       889     0    45     1     9
 -1.0083886775987840E+00 a       890     0    45     1    10
  1.6665444874935184E-01 a       891     0    45     1    11
 -2.8318718793581432E+00 a       892     0    45     1    12
  1.5956678790802941E+00 a       893     0    45     1    13
 -1.6137057269631485E+00 a       894     0    45     1    14
  3.9272637271465011E-01 a       895     0    45     1    15
 -3.4110582862017319E-01 a       896     0    45     1    16
  1.1649132177136960E+00 a       897     0    45     1    17
 -2.3014813650731316E+00 a       898     0    45     1    18
  2.7301009586144938E+00 a       899     0    45     1    19
 -5.4800178950914766E+00 a       900     0    45     1    20
 -1.9102731316610194E-01 a       901     0    46     1     1
 -3.5990982738425709E-01 a       902     0    46     1     2
  1.4773459300487399E-01 a       903     0    46     1     3
 -1.6218368338836645E-01 a       904     0    46     1     4
  6.0470129317754062E-01 a       905     0    46     1     5
 -7.6795412611235547E-01 a       906     0    46     1     6
  6.2899820389582128E-01 a       907     0    46     1     7
  4.3847301465898575E-01 a       908     0    46     1     8
 -1.0826244977698424E-01 a       909     0    46     1     9
 -9.1449599912212609E-01 a       910     0    46     1    10
  8.3906536252051328E-02 a       911     0    46     1    11
 -1.9913035742647317E-01 a       912     0    46     1    12
  1.4072775459543405E-01 a       913     0    46     1    13
 -2.6169518708115558E-01 a       914     0    46     1    14
  7.6903207272251217E-01 a       915     0    46     1    15
  1.6400584184218603E-01 a       916     0    46     1    16
 -2.6388076275751077E-01 a       917     0    46     1    17
 -1.3120407242773868E-01 a       918     0    46     1    18
 -5.4568249269937763E-01 a       919     0    46     1    19
 -4.8116647902387971E-01 a       920     0    46     1    20
 -2.0157353619607851E-01 a       921     0    47     1     1
 -2.2493071431880769E+00 a       922     0    47     1     2
 -2.1236756158103232E+00 a       923     0    47     1     3
 -2.9626627712877296E-01 a       924     0    47     1     4
  4.9067034247623748E-01 a       925     0    47     1     5
  5.1461911153219009E-01 a       926     0    47     1     6
 -6.4523380475033254E-01 a       927     0    47     1     7
  1.3273200620757866E+00 a       928     0    47     1     8
  1.2304017057323602E+00 a       929     0    47     1     9
 -2.0750204780806364E-01 a       930     0    47     1    10
  4.4643960470476218E-01 a       931     0    47     1    11
 -5.0742374163248471E-01 a       932     0    47     1    12
  1.6460020766103369E+00 a       933     0    47     1    13
 -1.0319342699774050E+00 a       934     0    47     1    14
 -4.2843036024276698E-01 a       935     0    47     1    15
  6.2231247195501838E-01 a       936     0    47     1    16
  1.8609410732636977E-01 a       937     0    47     1    17
 -1.2675436270603910E+00 a       938     0    47     1    18
  2.1133581164183290E+00 a       939     0    47     1    19
 -2.6727915292629256E-02 a       940     0    47     1    20
 -2.1848811893243214E+00 a       941     0    48     1     1
 -1.3174305053832671E+00 a       942     0    48     1     2
 -6.0408770216483820E-01 a       943     0    48     1     3
  2.7171993639671481E-02 a       944     0    48     1     4
  1.4782204764414768E+00 a       945     0    48     1     5
  2.0418407173761843E+00 a       946     0    48     1     6
 -1.6655538058933355E+00 a       947     0    48     1     7
  1.5848670189337286E+00 a       948     0    48     1     8
  2.1432361458650835E+00 a       949     0    48     1     9
 -3.9963271525694494E-01 a       950     0    48     1    10
 -5.7590490590264798E-01 a       951     0    48     1    11
 -1.6713871750159006E+00 a       952     0    48     1    12
  8.1915645506947621E-01 a       953     0    48     1    13
  1.4921577816353124E+00 a       954     0    48     1    14
  1.5849698604598110E+00 a       955     0    48     1    15
  7.2769066820913086E-01 a       956     0    48     1    16
 -5.5903868652490185E-01 a       957     0    48     1    17
 -6.1140082706877830E-01 a       958     0    48     1    18
 -2.4558421960700874E+00 a       959     0    48     1    19
 -2.0112542490088798E+00 a       960     0    48     1    20
 -2.2133592799681416E+00 a       961     0    49     1     1
 -2.5495682772100317E+00 a       962     0    49     1     2
  7.1497461927971717E-01 a       963     0    49     1     3
 -9.2857216892535954E-01 a       964     0    49     1     4
 -2.7249762519924605E+00 a       965     0    49     1     5
  7.9003820042345219E-01 a       966     0    49     1     6
 -5.2937627680631782E-01 a       967     0    49     1     7
 -7.0981149081456163E-01 a       968     0    49     1     8
  1.0237352715753063E+00 a       969     0    49     1     9
  4.7984912309395383E-01 a       970     0    49     1    10
  9.7055237778952386E-01 a       971     0    49     1    11
 -2.1465419335985660E+00 a       972     0    49     1    12
  3.6807909909633905E+00 a       973     0    49     1    13
 -2.0159472125926428E+00 a       974     0    49     1    14
  6.8671587471406736E-01 a       975     0    49     1    15
  8.5724565783194728E-01 a       976     0    49     1    16
  1.8711789886218617E+00 a       977     0    49     1    17
 -2.7754465275014963E+00 a       978     0    49     1    18
  2.8973479614952167E+00 a       979     0    49     1    19
 -1.6400736833800005E+00 a       980     0    49     1    20
  2.1787346437396554E-01 a       981     0    50     1     1
 -7.9238403816123837E-01 a       982     0    50     1     2
  1.0867713083338344E-01 a       983     0    50     1     3
  5.7821890332517878E-01 a       984     0    50     1     4
 -1.2765608715539631E+00 a       985     0    50     1     5
  4.7641172566684453E-01 a       986     0    50     1     6
  5.4834723191091062E-01 a       987     0    50     1     7
 -8.1476422167163265E-01 a       988     0    50     1     8
  2.6778025117784099E-01 a       989     0    50     1     9
  2.0104408966086187E-01 a       990     0    50     1    10
  2.2939217141248783E-01 a       991     0    50     1    11
  8.4682835242182486E-01 a       992     0    50     1    12
  9.2559814759802728E-01 a       993     0    50     1    13
 -3.8955555368751105E-01 a       994     0    50     1    14
 -7.6876486485550655E-01 a       995     0    50     1    15
  5.2822204666169081E-01 a       996     0    50     1    16
  1.4770369019759750E+00 a       997     0    50     1    17
 -1.3819699526420143E-01 a       998     0    50     1    18
  3.0528448215977777E-01 a       999     0    50     1    19
 -7.6005989700651561E-02 a      1000     0    50     1    20
 -3.9106091289471900E-01 a      1001     0    51     1     1
 -3.4709623464752304E-01 a      1002     0    51     1     2
  4.5452448221998853E-01 a      1003     0    51     1     3
 -1.1267090286078717E-01 a      1004     0    51     1     4
 -5.6999725264892720E-01 a      1005     0    51     1     5
  2.8615639288103006E-01 a      1006     0    51     1     6
 -5.3386416470516573E-01 a      1007     0    51     1     7
  5.2796322186715960E-01 a      1008     0    51     1     8
  3.0897809133621928E-01 a      1009     0    51     1     9
 -3.6445630637464921E-01 a      1010     0    51     1    10
 -8.2909121145855233E-02 a      1011     0    51     1    11
  2.2589647252798481E-01 a      1012     0    51     1    12
 -1.6243320083324122E+00 a      1013     0    51     1    13
  2.9346806843903339E-01 a      1014     0    51     1    14
  2.4336844208634228E-01 a      1015     0    51     1    15
  8.5806099429714200E-01 a      1016     0    51     1    16
 -1.9882532445778145E-01 a      1017     0    51     1    17
 -9.6140992439400796E-01 a      1018     0    51     1    18
  1.1539496235154374E-01 a      1019     0    51     1    19
 -1.7847380285671219E-02 a      1020     0    51     1    20
 -1.3967184789205620E+00 a      1021     0    52     1     1
 -1.0443994937932932E+00 a      1022     0    52     1     2
 -4.5022719416470453E-01 a      1023     0    52     1     3
 -1.2539661934183519E-01 a      1024     0    52     1     4
 -6.7565561657183171E-01 a      1025     0    52     1     5
  9.7578954237509605E-02 a      1026     0    52     1     6
 -1.1481733873538522E+00 a      1027     0    52     1     7
 -2.6387295544348183E-01 a      1028     0    52     1     8
  1.0168180430091835E+00 a      1029     0    52     1     9
 -7.8877230304377599E-01 a      1030     0    52     1    10
  3.8279772062292977E-01 a      1031     0    52     1    11
 -2.5075472717451057E+00 a      1032     0    52     1    12
  1.7213408735958393E+00 a      1033     0    52     1    13
  1.1031528543499421E-02 a      1034     0    52     1    14
  9.7239473876618743E-02 a      1035     0    52     1    15
 -6.3167653455207029E-01 a      1036     0    52     1    16
 -1.2687462699004259E-01 a      1037     0    52     1    17
 -2.7477284557671516E-01 a      1038     0    52     1    18
 -3.1558572701935073E-01 a      1039     0    52     1    19
 -4.6956372101591104E-01 a      1040     0    52     1    20
 -4.7035357886982060E-01 a      1041     0    53     1     1
  1.1579232656564818E-01 a      1042     0    53     1     2
  5.6893334987971245E-01 a      1043     0    53     1     3
 -6.8411735586111322E-01 a      1044     0    53     1     4
 -2.8741062472825080E-01 a      1045     0    53     1     5
 -9.5368565452719239E-02 a      1046     0    53     1     6
 -5.3365119057917565E-01 a      1047     0    53     1     7
 -7.8483882747309730E-01 a      1048     0    53     1     8
  4.3002959672773561E-01 a      1049     0    53     1     9
  4.4518891950364720E-01 a      1050     0    53     1    10
 -3.6372492431056813E-01 a      1051     0    53     1    11
 -3.1561544702601357E-01 a      1052     0    53     1    12
  3.2930288051154694E-01 a      1053     0    53     1    13
 -8.9613163199012066E-02 a      1054     0    53     1    14
  1.2137542862313706E-01 a      1055     0    53     1    15
 -1.7832010196144887E-01 a      1056     0    53     1    16
 -7.2758382830481499E-02 a      1057     0    53     1    17
 -4.7813675740612999E-01 a      1058     0    53     1    18
 -2.1259941925197881E-02 a      1059     0    53     1    19
 -7.8031497547961481E-01 a      1060     0    53     1    20
  6.7536613874824558E-01 a      1061     0    54     1     1
  2.8006850308001846E-01 a      1062     0    54     1     2
  5.4801290282117654E-01 a      1063     0    54     1     3
 -2.2186179365418812E-01 a      1064     0    54     1     4
 -2.4259277000681331E-01 a      1065     0    54     1     5
  6.4628580805975749E-02 a      1066     0    54     1     6
