################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  9.9506978949245373E-01 a       531     0    27     1    11
  8.9158261064040067E-01 a       532     0    27     1    12
 -1.2562171585977222E-02 a       533     0    27     1    13
 -7.5697502919505566E-01 a       534     0    27     1    14
 -1.2226061329833029E+00 a       535     0    27     1    15
  3.8293110262278690E-01 a       536     0    27     1    16
  3.9382610575381710E-01 a       537     0    27     1    17
 -5.3461250301269558E-01 a       538     0    27     1    18
 -8.1773328044609561E-01 a       539     0    27     1    19
 -7.4949561569175160E-01 a       540     0    27     1    20
 -8.8146993548577235E-01 a       541     0    28     1     1
 -4.3180291525352432E-01 a       542     0    28     1     2
  2.6104820178357369E-01 a       543     0    28     1     3
 -1.7530267411741256E+00 a       544     0    28     1     4
  1.5171205061052793E+00 a       545     0    28     1     5
 -2.5552661949718969E-01 a       546     0    28     1     6
 -2.1585541644662141E+00 a       547     0    28     1     7
 -6.1462110757128907E-01 a       548     0    28     1     8
 -2.9186287894357177E+00 a       549     0    28     1     9
 -2.0467375915123873E-01 a       550     0    28     1    10
  1.2329162582918969E+00 a       551     0    28     1    11
  9.3489266173522789E-01 a       552     0    28     1    12
 -2.5533562649915820E-01 a       553     0    28     1    13
  9.0541682402975374E-02 a       554     0    28     1    14
 -2.4883188141882528E-01 a       555     0    28     1    15
 -6.5501964984841399E-01 a       556     0    28     1    16
  7.1825731720916930E-01 a       557     0    28     1    17
 -4.7292531137152516E-01 a       558     0    28     1    18
  8.3835556535190237E-01 a       559     0    28     1    19
 -4.6022005099793278E-01 a       560     0    28     1    20
  3.0719050734580451E+00 a       561     0    29     1     1
  5.1332695705891129E-01 a       562     0    29     1     2
  7.3897171014800633E-01 a       563     0    29     1     3
 -1.9923465138364198E+00 a       564     0    29     1     4
  3.1853688430106795E-02 a       565     0    29     1     5
  2.5643896670564637E+00 a       566     0    29     1     6
 -8.4494881098027741E-01 a       567     0    29     1     7
 -1.7193527578891259E+00 a       568     0    29     1     8
 -1.2719638378208533E+00 a       569     0    29     1     9
 -1.1964082864961949E+00 a       570     0    29     1    10
 -4.1313977446483613E-01 a       571     0    29     1    11
  3.4730011984858439E-01 a       572     0    29     1    12
 -9.2308055416696144E-01 a       573     0    29     1    13
  1.2122269749517502E+00 a       574     0    29     1    14
 -2.6556033304239697E+00 a       575     0    29     1    15
 -9.6075389009785694E-01 a       576     0    29     1    16
  4.3408880036024339E-01 a       577     0    29     1    17
 -1.6072821866320637E+00 a       578     0    29     1    18
  1.4578749826640511E-01 a       579     0    29     1    19
  2.0804054818625541E+00 a       580     0    29     1    20
  5.5853570173666023E-01 a       581     0    30     1     1
  1.2275552450206300E+00 a       582     0    30     1     2
  5.3676564193598932E-02 a       583     0    30     1     3
 -6.8635775987443903E-01 a       584     0    30     1     4
 -4.0123268578548515E-01 a       585     0    30     1     5
  7.3733048030863990E-01 a       586     0    30     1     6
  7.5554593981561191E-01 a       587     0    30     1     7
 -1.8412193353828643E+00 a       588     0    30     1     8
  9.3545623153869717E-01 a       589     0    30     1     9
  5.3227451914364887E-01 a       590     0    30     1    10
  2.4494449298337853E+00 a       591     0    30     1    11
 -2.2286951980521980E-01 a       592     0    30     1    12
 -1.7082089062679826E+00 a       593     0    30     1    13
  8.5151949946625083E-01 a       594     0    30     1    14
 -1.8807379466827137E+00 a       595     0    30     1    15
  4.4960079736496955E-01 a       596     0    30     1    16
  1.3037864628236822E+00 a       597     0    30     1    17
 -1.3673622606576104E+00 a       598     0    30     1    18
 -1.9350092319732255E+00 a       599     0    30     1    19
  3.8498284387002435E-01 a       600     0    30     1    20
 -7.1043726106925154E-01 a       601     0    31     1     1
  1.2903119545063004E+00 a       602     0    31     1     2
 -7.6738210633092649E-02 a       603     0    31     1     3
  1.1001298846637937E+00 a       604     0    31     1     4
 -7.3776574049242827E-01 a       605     0    31     1     5
  1.0282796264165672E-01 a       606     0    31     1     6
  1.8506397541036042E+00 a       607     0    31     1     7
  1.0441514319954541E+00 a       608     0    31     1     8
  4.7260682583529077E+00 a       609     0    31     1     9
  3.0167971735468395E+00 a       610     0    31     1    10
  2.0083941306785746E+00 a       611     0    31     1    11
 -5.1036849472505297E-01 a       612     0    31     1    12
 -8.2530308005321584E-01 a       613     0    31     1    13
  1.8771058785848120E+00 a       614     0    31     1    14
 -1.6037953505618857E-01 a       615     0    31     1    15
  1.6176812168270840E+00 a       616     0    31     1    16
 -1.0823096607553728E+00 a       617     0    31     1    17
 -8.7434766123843294E-02 a       618     0    31     1    18
 -3.3455253068817997E-01 a       619     0    31     1    19
 -3.4040631242208437E+00 a       620     0    31     1    20
  5.7921550026649253E+00 a       621     0    32     1     1
  2.1904529343275003E-01 a       622     0    32     1     2
  1.4108719697722885E+00 a       623     0    32     1     3
 -1.3163102330299365E+00 a       624     0    32     1     4
 -5.4335495606824991E-02 a       625     0    32     1     5
  2.6721919034343329E+00 a       626     0    32     1     6
 -3.0364001330137200E+00 a       627     0    32     1     7
 -1.6612129730172340E+00 a       628     0    32     1     8
 -3.1521982117528002E-01 a       629     0    32     1     9
 -1.7350050695046955E+00 a       630     0    32     1    10
 -2.2197942703248050E-01 a       631     0    32     1    11
  8.2155930154907172E-02 a       632     0    32     1    12
  4.1358559101800413E-01 a       633     0    32     1    13
  1.7611200080944669E+00 a       634     0    32     1    14
 -3.6157903711354455E-01 a       635     0    32     1    15
 -1.3709120934012637E+00 a       636     0    32     1    16
 -1.7733164525858363E+00 a       637     0    32     1    17
 -3.0910029556854313E+00 a       638     0    32     1    18
 -8.6119693568786526E-01 a       639     0    32     1    19
  2.1801450106422555E+00 a       640     0    32     1    20
  4.3132726459747026E+00 a       641     0    33     1     1
 -2.0250981778050212E-01 a       642     0    33     1     2
  1.1509515068022463E-01 a       643     0    33     1     3
 -9.6419474760395940E-01 a       644     0    33     1     4
  2.6495076616190798E+00 a       645     0    33     1     5
 -1.5023261817722144E-01 a       646     0    33     1     6
 -2.2663914703189842E+00 a       647     0    33     1     7
 -2.2218766748667855E+00 a       648     0    33     1     8
 -3.3191298620803984E+00 a       649     0    33     1     9
 -2.9483934237318371E-01 a       650     0    33     1    10
  1.1994897874302977E+00 a       651     0    33     1    11
 -2.5534579117997053E-01 a       652     0    33     1    12
 -1.2034901173075050E+00 a       653     0    33     1    13
  5.9267060210947753E-01 a       654     0    33     1    14
 -6.7179050300797105E-01 a       655     0    33     1    15
  1.2766775856825865E-01 a       656     0    33     1    16
  4.0727274957878623E-01 a       657     0    33     1    17
 -5.0911031104968840E+00 a       658     0    33     1    18
  1.5669829247737197E+00 a       659     0    33     1    19
 -4.8728060669315393E-01 a       660     0    33     1    20
  3.9878919830124965E-01 a       661     0    34     1     1
 -5.1536438392460422E-02 a       662     0    34     1     2
 -2.2989993839969730E-01 a       663     0    34     1     3
 -1.5774967784923949E-01 a       664     0    34     1     4
  6.4042360301691004E-01 a       665     0    34     1     5
 -3.4769037040451284E-02 a       666     0    34     1     6
 -2.2367157868562415E-01 a       667     0    34     1     7
  2.4944230691463262E-01 a       668     0    34     1     8
  2.5548075669117465E-01 a       669     0    34     1     9
  2.0383721777263314E-01 a       670     0    34     1    10
  2.4611961017688985E-01 a       671     0    34     1    11
 -1.9031540255333723E-01 a       672     0    34     1    12
  1.0684751219573410E+00 a       673     0    34     1    13
 -7.1629467701910965E-01 a       674     0    34     1    14
 -8.5716479096671427E-01 a       675     0    34     1    15
 -3.2074463561457089E-01 a       676     0    34     1    16
  7.9472131526554343E-02 a       677     0    34     1    17
  2.4844205827428162E-02 a       678     0    34     1    18
 -1.4947511560473282E-02 a       679     0    34     1    19
 -3.2110673312475135E-01 a       680     0    34     1    20
  1.8398621378634568E+00 a       681     0    35     1     1
  6.2356615970839702E-01 a       682     0    35     1     2
 -8.1576049779915205E-01 a       683     0    35     1     3
 -1.7929731098412209E+00 a       684     0    35     1     4
 -9.5685571339622744E-01 a       685     0    35     1     5
 -1.3157687393413362E+00 a       686     0    35     1     6
  1.7354603527772212E+00 a       687     0    35     1     7
  5.1568780751975618E-01 a       688     0    35     1     8
  2.7691295431927228E+00 a       689     0    35     1     9
  6.5999295423904047E-01 a       690     0    35     1    10
 -3.5735280846402713E+00 a       691     0    35     1    11
  1.3956674399419791E+00 a       692     0    35     1    12
  3.3226296488734817E+00 a       693     0    35     1    13
 -2.5100585371607043E-01 a       694     0    35     1    14
 -7.0046597898870500E-01 a       695     0    35     1    15
 -1.7042749778602917E-01 a       696     0    35     1    16
 -5.2869378349359524E+00 a       697     0    35     1    17
 -1.5327244140803606E+00 a       698     0    35     1    18
 -2.5214280262930657E+00 a       699     0    35     1    19
  2.9889200874401589E+00 a       700     0    35     1    20
  1.6756368344236428E-01 a       701     0    36     1     1
 -7.9419336518756389E-01 a       702     0    36     1     2
 -1.5300779300964344E+00 a       703     0    36     1     3
 -2.0599537909082641E-01 a       704     0    36     1     4
  1.2918058651024602E+00 a       705     0    36     1     5
 -1.2329384947118685E-01 a       706     0    36     1     6
  7.9651763408994214E-01 a       707     0    36     1     7
 -1.3748536310043489E+00 a       708     0    36     1     8
 -3.0449448307776839E-01 a       709     0    36     1     9
 -5.8272269282975309E-01 a       710     0    36     1    10
  1.0534475036251592E+00 a       711     0    36     1    11
  1.2263936341588733E+00 a       712     0    36     1    12
  1.2298437710700030E+00 a       713     0    36     1    13
 -6.0380769889270181E-01 a       714     0    36     1    14
 -1.8595099786274951E+00 a       715     0    36     1    15
  3.0745254252979287E-01 a       716     0    36     1    16
 -8.6465332530398797E-01 a       717     0    36     1    17
 -1.5245158263435936E+00 a       718     0    36     1    18
 -2.2600238334074296E+00 a       719     0    36     1    19
  2.9507877109294417E-01 a       720     0    36     1    20
  3.2303016221180408E-01 a       721     0    37     1     1
  1.3223723749296159E+00 a       722     0    37     1     2
 -1.3268345758519220E-01 a       723     0    37     1     3
 -1.7008456569366113E+00 a       724     0    37     1     4
  2.8612264248305479E+00 a       725     0    37     1     5
 -7.2675429238507550E-01 a       726     0    37     1     6
  6.6474904989866446E-01 a       727     0    37     1     7
 -1.9164338402165462E+00 a       728     0    37     1     8
 -4.3779076153545393E-01 a       729     0    37     1     9
  5.1679575394337887E-02 a       730     0    37     1    10
 -4.7692857027509794E-01 a       731     0    37     1    11
 -1.2107454124993543E-01 a       732     0    37     1    12
  1.3507861936588561E+00 a       733     0    37     1    13
 -8.1660265597680012E-02 a       734     0    37     1    14
 -2.1696308078267230E+00 a       735     0    37     1    15
  1.0265337361226194E+00 a       736     0    37     1    16
 -3.6334875634159305E+00 a       737     0    37     1    17
 -1.9207665957241529E+00 a       738     0    37     1    18
 -3.0134377377629157E-01 a       739     0    37     1    19
 -5.0210558158384966E-01 a       740     0    37     1    20
  4.6525590294482644E-01 a       741     0    38     1     1
 -1.2441824861555234E-02 a       742     0    38     1     2
 -1.2450155897902254E-01 a       743     0    38     1     3
  2.1889226098858716E-01 a       744     0    38     1     4
 -1.3693293535423887E+00 a       745     0    38     1     5
 -8.4904100127991955E-01 a       746     0    38     1     6
  3.2564095909268431E-01 a       747     0    38     1     7
 -1.9845121259972274E+00 a       748     0    38     1     8
  1.8238933019349564E+00 a       749     0    38     1     9
  3.5781843284952253E-01 a       750     0    38     1    10
  1.2594614317837365E+00 a       751     0    38     1    11
 -1.2509258120266058E+00 a       752     0    38     1    12
 -6.6292038558127808E-01 a       753     0    38     1    13
 -1.0529454344309186E+00 a       754     0    38     1    14
  5.2864359377197676E-02 a       755     0    38     1    15
  4.9506908483549389E-01 a       756     0    38     1    16
  1.1121519459472888E+00 a       757     0    38     1    17
 -5.3337618906853512E-01 a       758     0    38     1    18
 -1.6811174346561506E+00 a       759     0    38     1    19
  1.7160917637949054E+00 a       760     0    38     1    20
  1.0366356230148690E-02 a       761     0    39     1     1
  6.6393017671980858E-01 a       762     0    39     1     2
 -7.3765128464946961E-01 a       763     0    39     1     3
  8.8002919644396593E-01 a       764     0    39     1     4
 -1.4353973988284878E+00 a       765     0    39     1     5
  1.2902020761063395E-02 a       766     0    39     1     6
  6.3967179254650941E-01 a       767     0    39     1     7
  7.7247683288089575E-01 a       768     0    39     1     8
  6.7291748770026383E-01 a       769     0    39     1     9
  1.7600922394073087E-01 a       770     0    39     1    10
 -5.7455067044092156E-01 a       771     0    39     1    11
 -9.1234461956345950E-02 a       772     0    39     1    12
 -2.9905976778107329E-01 a       773     0    39     1    13
  2.0514103749328980E-01 a       774     0    39     1    14
 -6.1514470089361652E-03 a       775     0    39     1    15
  2.1311445999442551E-02 a       776     0    39     1    16
 -3.4403916531226059E-01 a       777     0    39     1    17
  2.1313761591336169E-01 a       778     0    39     1    18
 -4.4834979519096502E-01 a       779     0    39     1    19
  4.5835994331650148E-01 a       780     0    39     1    20
 -2.3908395259794699E+00 a       781     0    40     1     1
 -1.2639690940802140E+00 a       782     0    40     1     2
  1.0151066188623532E+00 a       783     0    40     1     3
 -1.5714467488492039E+00 a       784     0    40     1     4
  4.5906957437538848E-01 a       785     0    40     1     5
 -1.8855445370267319E+00 a       786     0    40     1     6
  5.9119955217934306E-01 a       787     0    40     1     7
  1.8554175568700734E-01 a       788     0    40     1     8
 -4.1277774608359676E+00 a       789     0    40     1     9
  8.3179525557976708E-01 a       790     0    40     1    10
  9.6224361330927499E-01 a       791     0    40     1    11
  6.5668196469526641E-01 a       792     0    40     1    12
 -1.1695385008516064E+00 a       793     0    40     1    13
 -1.3460893375786522E+00 a       794     0    40     1    14
 -2.0703946922181218E+00 a       795     0    40     1    15
  1.7585474952184671E-01 a       796     0    40     1    16
 -5.1483728775755355E-01 a       797     0    40     1    17
 -7.9725330810525419E-01 a       798     0    40     1    18
  1.2461561148025428E+00 a       799     0    40     1    19
  3.8948831739864391E+00 a       800     0    40     1    20
 -3.8284564378118553E+00 a       801     0    41     1     1
 -8.8895976817945666E-01 a       802     0    41     1     2
  1.5772014490692812E+00 a       803     0    41     1     3
 -8.1351546734232327E-01 a       804     0    41     1     4
  1.0275292374726062E+00 a       805     0    41     1     5
 -1.6395073139948093E+00 a       806     0    41     1     6
  1.8172738202476530E+00 a       807     0    41     1     7
 -3.5750123026857111E-01 a       808     0    41     1     8
 -6.3583263506154202E+00 a       809     0    41     1     9
  1.8950934517838467E+00 a       810     0    41     1    10
 -1.3244069474596432E+00 a       811     0    41     1    11
  2.7033818925460190E-01 a       812     0    41     1    12
 -4.4226152259581047E-01 a       813     0    41     1    13
 -1.7809120778581555E+00 a       814     0    41     1    14
 -5.3132810817354270E-01 a       815     0    41     1    15
  7.0171900022406897E-01 a       816     0    41     1    16
  2.8420778702428713E+00 a       817     0    41     1    17
  5.1818821779462843E+00 a       818     0    41     1    18
  5.4161759519352612E+00 a       819     0    41     1    19
  1.8844917445433387E-01 a       820     0    41     1    20
 -1.9120204801835459E+00 a       821     0    42     1     1
 -8.8176744961510811E-01 a       822     0    42     1     2
  2.7076025544684451E-01 a       823     0    42     1     3
 -1.1707788884859527E+00 a       824     0    42     1     4
  1.7956973990693170E+00 a       825     0    42     1     5
  6.9853727307155811E-01 a       826     0    42     1     6
  2.9951795319367913E+00 a       827     0    42     1     7
 -4.5952768205050301E-02 a       828     0    42     1     8
 -3.2843768946164542E+00 a       829     0    42     1     9
  1.3530435442546858E+00 a       830     0    42     1    10
 -1.2272359206513912E+00 a       831     0    42     1    11
  6.7303891489455414E-01 a       832     0    42     1    12
 -5.1817979864690056E-01 a       833     0    42     1    13
 -6.2397828118451337E-01 a       834     0    42     1    14
 -8.8489431542997121E-01 a       835     0    42     1    15
  6.5251856021212506E-01 a       836     0    42     1    16
  2.2712716516141516E+00 a       837     0    42     1    17
  2.8658508261515743E+00 a       838     0    42     1    18
  2.9714434306583182E+00 a       839     0    42     1    19
 -1.0184090946647903E+00 a       840     0    42     1    20
  1.5392422704857059E-02 a       841     0    43     1     1
 -5.3420099767517804E-01 a       842     0    43     1     2
 -3.7090921636683416E-01 a       843     0    43     1     3
 -4.4924956270373906E-01 a       844     0    43     1     4
 -2.7835830638910702E-01 a       845     0    43     1     5
 -7.1145318541490810E-01 a       846     0    43     1     6
 -9.7375199740974944E-02 a       847     0    43     1     7
 -1.5666145518936744E-01 a       848     0    43     1     8
 -1.7112618801874870E+00 a       849     0    43     1     9
 -3.0032605031331361E-01 a       850     0    43     1    10
  7.6705497553898794E-01 a       851     0    43     1    11
 -8.3557444351087418E-01 a       852     0    43     1    12
 -6.5816897803642938E-01 a       853     0    43     1    13
 -2.0730803786403382E-01 a       854     0    43     1    14
 -2.2201665721321819E+00 a       855     0    43     1    15
 -7.5141374542091888E-01 a       856     0    43     1    16
  7.6317998649538787E-01 a       857     0    43     1    17
 -8.2118408712244795E-01 a       858     0    43     1    18
  2.6968601876398851E-01 a       859     0    43     1    19
  1.4650209494483295E+00 a       860     0    43     1    20
 -4.1252447180842164E+00 a       861     0    44     1     1
  4.3991499873447892E-01 a       862     0    44     1     2
  1.5340243220760661E+00 a       863     0    44     1     3
 -2.5845121601287235E-01 a       864     0    44     1     4
  4.0085253378391489E-01 a       865     0    44     1     5
 -1.5138486784180467E+00 a       866     0    44     1     6
  1.9311180557585670E+00 a       867     0    44     1     7
  5.5190243228085611E-01 a       868     0    44     1     8
 -2.6325769761684392E+00 a       869     0    44     1     9
  1.8642124624717815E+00 a       870     0    44     1    10
 -4.1020822598386819E-01 a       871     0    44     1    11
  3.6580407125936643E-01 a       872     0    44     1    12
  1.5829783425417394E+00 a       873     0    44     1    13
 -1.1499300225893752E+00 a       874     0    44     1    14
 -5.8268780426692757E-01 a       875     0    44     1    15
  7.1141067783452450E-01 a       876     0    44     1    16
 -4.8825331317066477E-02 a       877     0    44     1    17
  5.3644375092704495E+00 a       878     0    44     1    18
  2.6703380000609087E+00 a       879     0    44     1    19
  3.4511428180090697E-01 a       880     0    44     1    20
 -1.4441794410716167E+00 a       881     0    45     1     1
 -3.6551672750418074E-01 a       882     0    45     1     2
  6.2989250572655997E-01 a       883     0    45     1     3
 -7.3311880547569275E-01 a       884     0    45     1     4
 -5.0695669618063710E-01 a       885     0    45     1     5
  1.4781187019755897E+00 a       886     0    45     1     6
 -5.2029708975096689E-01 a       887     0    45     1     7
  4.4122018016926046E-01 a       888     0    45     1     8
 -1.0552350107427892E+00 a       889     0    45     1     9
 -6.6004872271299864E-01 a       890     0    45     1    10
 -3.0825027503419555E-01 a       891     0    45     1    11
 -1.0227007017128657E-01 a       892     0    45     1    12
 -1.6669114542586168E+00 a       893     0    45     1    13
  2.5798844457311221E-01 a       894     0    45     1    14
 -1.6723551719549543E+00 a       895     0    45     1    15
  5.0690036141777484E-01 a       896     0    45     1    16
  2.7949781752383265E+00 a       897     0    45     1    17
  4.1282415198919988E+00 a       898     0    45     1    18
  7.1083304353466525E-01 a       899     0    45     1    19
  1.4522469896461097E+00 a       900     0    45     1    20
 -1.3919957380454015E-01 a       901     0    46     1     1
 -3.2561364754209947E-02 a       902     0    46     1     2
  3.1875869191817541E-01 a       903     0    46     1     3
 -9.5600006522053166E-02 a       904     0    46     1     4
 -8.6565070738880090E-01 a       905     0    46     1     5
 -1.3165044160557443E-01 a       906     0    46     1     6
 -3.8398513550238966E-01 a       907     0    46     1     7
  1.9323660519231556E+00 a       908     0    46     1     8
  9.3729522355569528E-02 a       909     0    46     1     9
 -2.7870031430993464E-01 a       910     0    46     1    10
 -7.9156650099943593E-01 a       911     0    46     1    11
  7.9705363373817020E-02 a       912     0    46     1    12
  3.7586043729930413E-01 a       913     0    46     1    13
 -2.2566792173987013E-01 a       914     0    46     1    14
 -3.3694776387251063E-01 a       915     0    46     1    15
 -4.5293421319367831E-02 a       916     0    46     1    16
 -6.5958106434477615E-01 a       917     0    46     1    17
  3.3671470701016548E-01 a       918     0    46     1    18
  6.8913950654242850E-01 a       919     0    46     1    19
  8.9223456873920992E-01 a       920     0    46     1    20
 -2.6880245618278392E-01 a       921     0    47     1     1
  2.1308621062711960E-01 a       922     0    47     1     2
  1.7405050766067376E-01 a       923     0    47     1     3
 -1.4090914358319127E+00 a       924     0    47     1     4
  2.2727003023671681E+00 a       925     0    47     1     5
 -4.0808882835165879E-02 a       926     0    47     1     6
  3.7310525752942638E+00 a       927     0    47     1     7
  1.1972964330398661E-01 a       928     0    47     1     8
 -1.3257278651956406E+00 a       929     0    47     1     9
  2.1701735295832900E-01 a       930     0    47     1    10
  2.3735928597938663E-01 a       931     0    47     1    11
  9.9918608560137545E-01 a       932     0    47     1    12
 -6.6318867762185352E-01 a       933     0    47     1    13
 -4.9377210268387300E-01 a       934     0    47     1    14
 -2.3223035489824819E+00 a       935     0    47     1    15
  3.7784893812493364E-01 a       936     0    47     1    16
 -2.5001293635201755E-01 a       937     0    47     1    17
  1.3394773250884577E+00 a       938     0    47     1    18
  8.4458675701963570E-01 a       939     0    47     1    19
  2.6360680594488828E-01 a       940     0    47     1    20
  4.7592160862365651E-01 a       941     0    48     1     1
  1.1300802261935041E+00 a       942     0    48     1     2
  4.9260230509961223E-01 a       943     0    48     1     3
  1.6693252775279068E+00 a       944     0    48     1     4
 -1.6635266783935656E+00 a       945     0    48     1     5
  8.2563271446486119E-02 a       946     0    48     1     6
 -6.1264448226983959E-01 a       947     0    48     1     7
  3.3463706412271681E+00 a       948     0    48     1     8
  2.1153717882843233E+00 a       949     0    48     1     9
  7.4391073643437955E-01 a       950     0    48     1    10
 -1.2380991427217476E+00 a       951     0    48     1    11
  4.9260231542761823E-01 a       952     0    48     1    12
 -1.9167437051075231E+00 a       953     0    48     1    13
 -2.9409249878677596E-01 a       954     0    48     1    14
 -1.1295372767882639E+00 a       955     0    48     1    15
 -1.6532575733144454E+00 a       956     0    48     1    16
 -1.4338826371134330E+00 a       957     0    48     1    17
 -3.1321870942729493E-02 a       958     0    48     1    18
 -9.5203107495399653E-01 a       959     0    48     1    19
 -3.5207977841527689E-02 a       960     0    48     1    20
 -3.2005869060507837E+00 a       961     0    49     1     1
  6.1202468117642073E-01 a       962     0    49     1     2
  1.0416557205961749E+00 a       963     0    49     1     3
 -1.1592648613594301E+00 a       964     0    49     1     4
 -5.1181656605433667E-01 a       965     0    49     1     5
 -1.1202773996984592E+00 a       966     0    49     1     6
  2.7868620940984048E+00 a       967     0    49     1     7
  2.5726501100027419E+00 a       968     0    49     1     8
  1.1524533666967141E+00 a       969     0    49     1     9
  1.6096724530186584E+00 a       970     0    49     1    10
  4.9102189169549904E-01 a       971     0    49     1    11
  7.9618119361050466E-01 a       972     0    49     1    12
 -5.0205080889350362E-01 a       973     0    49     1    13
 -5.8470754390150526E-01 a       974     0    49     1    14
  8.9572830173268037E-01 a       975     0    49     1    15
  8.9035173978959259E-01 a       976     0    49     1    16
  3.4218529713106389E+00 a       977     0    49     1    17
  4.6541947512919029E+00 a       978     0    49     1    18
  5.2100502317982100E-01 a       979     0    49     1    19
 -2.3116654524042719E+00 a       980     0    49     1    20
 -1.0028946494413611E+00 a       981     0    50     1     1
  2.1148722626712976E-01 a       982     0    50     1     2
 -1.1899173971168715E-01 a       983     0    50     1     3
 -3.2337728001709531E-01 a       984     0    50     1     4
  1.2184545148832475E+00 a       985     0    50     1     5
 -1.6810984996661446E-01 a       986     0    50     1     6
 -2.5803537294468820E-01 a       987     0    50     1     7
 -7.2889903974985371E-01 a       988     0    50     1     8
 -5.1461246246332548E-01 a       989     0    50     1     9
  3.7442902937034189E-01 a       990     0    50     1    10
  7.4744930762124373E-01 a       991     0    50     1    11
 -3.1237505910310559E-01 a       992     0    50     1    12
 -1.1557400740912810E-01 a       993     0    50     1    13
  3.8687182419931222E-02 a       994     0    50     1    14
 -3.0827872461039657E-01 a       995     0    50     1    15
  5.1387722856470563E-01 a       996     0    50     1    16
  1.2523963411623482E+00 a       997     0    50     1    17
  1.5528251026570388E+00 a       998     0    50     1    18
  2.5591342243014836E-01 a       999     0    50     1    19
 -2.0503428234045426E-01 a      1000     0    50     1    20
  2.8407175988526262E-01 a      1001     0    51     1     1
 -3.2473229016006550E-02 a      1002     0    51     1     2
  6.8299606491516382E-02 a      1003     0    51     1     3
 -4.3837598030085467E-01 a      1004     0    51     1     4
 -3.6593607872381351E-01 a      1005     0    51     1     5
 -3.7418805203981276E-02 a      1006     0    51     1     6
  5.3516244573009797E-01 a      1007     0    51     1     7
 -5.1052797484708012E-01 a      1008     0    51     1     8
 -1.1362227243134947E-01 a      1009     0    51     1     9
  2.5483730633430479E-01 a      1010     0    51     1    10
  4.6895087538987351E-01 a      1011     0    51     1    11
 -2.1913444890275910E-01 a      1012     0    51     1    12
 -1.8333688841540224E-01 a      1013     0    51     1    13
 -1.9487945341254231E-01 a      1014     0    51     1    14
  7.2203895377601568E-01 a      1015     0    51     1    15
 -2.3291257126656950E-01 a      1016     0    51     1    16
 -5.0742028484898345E-02 a      1017     0    51     1    17
 -8.2159905558806534E-01 a      1018     0    51     1    18
  3.1798198778147241E-01 a      1019     0    51     1    19
  6.9160921145713830E-02 a      1020     0    51     1    20
 -1.9751628621539705E-01 a      1021     0    52     1     1
  1.0413051053526694E+00 a      1022     0    52     1     2
  4.1676782863556228E-01 a      1023     0    52     1     3
 -8.0648795401650875E-01 a      1024     0    52     1     4
 -1.1648920723466039E-01 a      1025     0    52     1     5
  4.1182599842538142E-01 a      1026     0    52     1     6
  5.3547245694624990E-01 a      1027     0    52     1     7
  1.4288154635937542E-01 a      1028     0    52     1     8
  9.6757214093528898E-01 a      1029     0    52     1     9
  3.1876817426314308E-01 a      1030     0    52     1    10
 -6.0046927198731082E-01 a      1031     0    52     1    11
 -4.6845854618358035E-01 a      1032     0    52     1    12
  1.0910840668781631E-01 a      1033     0    52     1    13
  6.1504867587717316E-01 a      1034     0    52     1    14
 -2.1333027118803100E-01 a      1035     0    52     1    15
 -1.4258245295841357E-01 a      1036     0    52     1    16
 -1.3261184668199591E-01 a      1037     0    52     1    17
  3.6659487709214972E-01 a      1038     0    52     1    18
 -2.8169567443172766E-01 a      1039     0    52     1    19
  4.8152661794840179E-01 a      1040     0    52     1    20
 -5.6261347086743718E-01 a      1041     0    53     1     1
  7.1817001445641282E-01 a      1042     0    53     1     2
 -7.7745471967674007E-03 a      1043     0    53     1     3
 -3.1361218048715944E-02 a      1044     0    53     1     4
  8.4216545034974236E-02 a      1045     0    53     1     5
 -1.1612409564137353E-01 a      1046     0    53     1     6
  1.5576024038805009E-01 a      1047     0    53     1     7
 -5.9253426768198048E-01 a      1048     0    53     1     8
 -9.6189020653009383E-02 a      1049     0    53     1     9
  1.3552644624050750E-01 a      1050     0    53     1    10
  3.0616071609691364E-01 a      1051     0    53     1    11
  1.6191334574075208E-01 a      1052     0    53     1    12
 -2.5785283783811858E-01 a      1053     0    53     1    13
  8.8342689721198395E-02 a      1054     0    53     1    14
  5.1729287190528050E-01 a      1055     0    53     1    15
  3.1676382899828831E-01 a      1056     0    53     1    16
  1.6930949744724311E+00 a      1057     0    53     1    17
  1.6285394293058075E-01 a      1058     0    53     1    18
  6.5108710550165400E-02 a      1059     0    53     1    19
 -3.5737097682511176E-01 a      1060     0    53     1    20
  3.9658095016500111E-02 a      1061     0    54     1     1
 -1.5402102659464631E-01 a      1062     0    54     1     2
 -3.5011807685833635E-01 a      1063     0    54     1     3
 -1.3358037157843636E-01 a      1064     0    54     1     4
  5.7198769894414603E-01 a      1065     0    54     1     5
  1.3023884275349415E-01 a      1066     0    54     1     6
