Pressure,Temperature,x_He
776.8537074148296,2277.200233800935,0.05
778.5571142284568,2278.264863059452,0.05
780.2605210420842,2279.3294923179697,0.05
781.9639278557114,2280.3941215764867,0.05
783.6673346693386,2281.4587508350037,0.05
785.3707414829659,2282.5233800935202,0.05
785.4375417501669,2282.565130260521,0.05
787.0741482965932,2283.5880093520377,0.05
788.7775551102204,2284.6526386105543,0.05
790.4809619238476,2285.7172678690717,0.05
792.1843687374749,2286.7818971275888,0.05
793.8877755511022,2287.846526386106,0.05
795.5911823647294,2288.911155644623,0.05
797.2945891783567,2289.97578490314,0.05
798.9979959919839,2291.0404141616564,0.05
800.7014028056112,2291.0404141616564,0.05
802.4048096192384,2291.0404141616564,0.05
804.1082164328657,2291.0404141616564,0.05
805.811623246493,2291.0404141616564,0.05
807.5150300601202,2291.0404141616564,0.05
808.7374749499,2291.0404141616564,0.05
809.2184368737475,2291.0404141616564,0.05
810.9218436873747,2291.0404141616564,0.05
812.625250501002,2291.0404141616564,0.05
814.3286573146293,2291.0404141616564,0.05
816.0320641282565,2291.0404141616564,0.05
817.7354709418837,2291.0404141616564,0.05
819.438877755511,2291.0404141616564,0.05
821.1422845691383,2291.0404141616564,0.05
822.8456913827655,2291.0404141616564,0.05
824.1282565130266,2291.0404141616564,0.05
824.5490981963927,2291.0404141616564,0.05
826.25250501002,2291.0404141616564,0.05
827.9559118236473,2291.0404141616564,0.05
829.6593186372745,2291.0404141616564,0.05
831.3627254509017,2291.0404141616564,0.05
833.0661322645291,2291.0404141616564,0.05
834.7695390781563,2291.0404141616564,0.05
836.4729458917835,2291.0404141616564,0.05
838.1763527054107,2291.0404141616564,0.05
839.5190380761524,2291.0404141616564,0.05
839.8797595190381,2291.0404141616564,0.05
841.5831663326653,2291.0404141616564,0.05
843.2865731462925,2291.0404141616564,0.05
844.9899799599198,2291.0404141616564,0.05
846.6933867735471,2291.0404141616564,0.05
848.3967935871743,2291.0404141616564,0.05
850.1002004008016,2291.0404141616564,0.05
851.8036072144288,2291.0404141616564,0.05
853.5070140280561,2291.0404141616564,0.05
855.2104208416833,2291.0404141616564,0.05
856.9138276553106,2291.0404141616564,0.05
858.6172344689378,2291.0404141616564,0.05
860.3206412825651,2291.0404141616564,0.05
862.0240480961924,2291.0404141616564,0.05
863.7274549098196,2291.0404141616564,0.05
865.4308617234468,2291.0404141616564,0.05
